MKEY,KEY,Mcode,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,POST_RPA,BIG4,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,CFO,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,TotalSales,MarketShare,IndustryY_Count,LEV,OCF,MTB,INST,NOA,ZSCORE,LGTA,ROA,MS,Median_ROA,ADJROA,AC,A1,A2,A3,A4,PROD,R1,R2,R3,R4,R5,DA,DA1,ABCFO,ABPROD,ABOPCOST,ABEXP,Code_Count
62162022,64172022,6216,6417,M2327,2022,2022M2327,0,0,1,0,1,2339550,1807566,907022,1432528,1134726,0.205719049,415877,1080714,285876,1315088,1087677,993101,0.571760589,0.117140398,0.064519637,0.050868079,578575,236674,192158,190419,91.38,91.38,3686293,898591,461373,326469,0.3497,1140107732,0.115347696,91,0.387690795,0.106307598,2.573278149,0.3497,0.864438145,4.262694822,14.66546916,0.105345531,0.115347696,0.055489534,0.049855997,-0.000962067,5.53E-07,0.12581062,0.597883563,0.105345531,0.571760589,5.53E-07,0.727546325,0.12581062,0.052322294,0.601735704,0.057592681,0.062843012,0.051516244,0.007818736,0.007810986,-0.023789628,6
62142017,54032017,6214,5403,M2330,2017,2017M2330,0,0,0,0,1,2689420,2759504,1400092,1289328,1182195,0.469865993,645000,817293,62232,1558147,1557371,1325684,0.353687112,0.097206237,0.067997435,0.032397457,459710,284108,166192,232665,196.33,196.33,2339231,1053289,524889,602177,0.1016,80802985,1.928328514,34,0.520592544,0.060225316,1.814302489,0.1016,0.678417571,2.697225189,14.80483611,0.084314065,1.928328514,0.046440059,0.037874006,0.024088749,3.62E-07,0.00028121,0.296173878,0.084314065,0.353687112,3.62E-07,0.564647487,0.00028121,0.083959654,0.564366277,0.053647597,0.04275969,0.035139556,0.019504205,0.019208359,-0.11386121,6
62142018,54032018,6214,5403,M2330,2018,2018M2330,0,0,0,0,1,2944783,2689420,1672642,1272141,1454255,0.549951898,815000,805278,48407,1606543,1558147,1557371,0.445609462,0.099588015,0.064868478,0.033258369,447614,244118,121735,190853,196.39,196.39,2129420,1127644,595676,524889,0.119,90795506,1.769408059,34,0.568001785,0.045264406,1.673886778,0.119,0.758057128,2.388385696,14.89554569,0.070964372,1.769408059,0.063628289,0.007336082,0.025699965,3.72E-07,0.017994958,0.299424411,0.070964372,0.445609462,3.72E-07,0.597356679,0.017994958,0.000288538,0.579361721,0.036940563,0.035687378,0.019773855,0.07307615,0.072519356,-0.120814702,6
62142019,54032019,6214,5403,M2330,2019,2019M2330,0,0,1,0,1,2755591,2944783,1402386,1353205,1263165,0.489940996,315000,796189,16586,1798456,1606543,1558147,0.382676075,0.106120213,0.068495421,0.034305538,511806,313019,539919,249628,172.32,172.32,2608540,1215468,507106,595676,0.1189,106461637,1.689299592,35,0.508923857,0.183347635,1.927675408,0.1189,0.560862719,2.953669238,14.8291425,0.084769574,1.689299592,0.073267395,0.011502179,-0.098578062,3.40E-07,0.065170507,0.270372724,0.084769574,0.382676075,3.40E-07,0.610726155,0.065170507,0.016434488,0.545555649,-0.100339346,-0.099924659,0.095434202,0.01155841,0.011047646,-0.117330984,6
62142020,54032020,6214,5403,M2330,2020,2020M2330,0,0,1,0,1,5055572,2755591,3329106,1726466,2956725,0.617929485,980129,1215547,151775,2339720,1798456,1606543,0.786735042,0.138234956,0.066475903,0.036476587,650531,422130,358781,337280,140.75,140.75,3494754,1613240,1061786,507106,0.0948,113382246,2.063568224,36,0.658502342,0.130201107,2.024224051,0.0948,0.927140494,2.250158131,15.43600156,0.122398426,2.063568224,0.076005218,0.046393207,-0.007802682,3.63E-07,0.196423925,0.441120253,0.122398426,0.786735042,3.63E-07,0.849081014,0.196423925,0.069644951,0.652657089,-0.025558214,-0.024547894,0.021968158,0.222438691,0.222421324,-0.054264188,6
62142021,54032021,6214,5403,M2330,2021,2021M2330,0,0,1,0,1,4663306,5055572,2595665,2067641,2629051,0.520962382,338742,1244247,68990,4074981,2339720,1798456,0.604380474,0.107845957,0.039650246,0.046316535,851208,543103,579881,426772,140.42,140.42,4976689,3015564,1101711,1061786,0.1002,128438743,3.172703894,38,0.556614771,0.114701363,2.406940567,0.1002,0.462339969,3.340627599,15.3552352,0.084416165,3.172703894,0.073711553,0.010704612,-0.030285198,1.98E-07,0.343237323,0.246113991,0.084416165,0.604380474,1.98E-07,0.806037576,0.343237323,0.107062861,0.462800253,-0.008919828,-0.007137633,0.018314276,0.074627057,0.074308189,-0.090545313,6
62142022,54032022,6214,5403,M2330,2022,2022M2330,0,0,1,0,1,5231332,4663306,2870158,2361174,3910948,0.540356452,0,773948,473554,2482878,4074981,2339720,0.288350582,0.09482779,0.068911964,0.033279928,1038135,580470,676845,462847,105.68,105.68,5077012,1503779,942599,1101711,0.1025,142093198,1.7473588,39,0.548647648,0.145142738,2.150206634,0.1025,0.404781501,3.077068209,15.47017649,0.099252976,1.7473588,0.079778154,0.019474822,-0.045889761,2.14E-07,-0.341410793,0.165965519,0.099252976,0.288350582,2.14E-07,0.53242871,-0.341410793,0.372109615,0.873839504,-0.006232343,-0.006258946,0.042354087,0.080453635,0.080406612,-0.113636447,6
62042017,32292017,6204,3229,M2328,2017,2017M2328,0,0,0,0,1,1086490,1354908,308284,778206,670591,0.196420584,195718,265669,452038,469230,503129,760659,0.300376114,0.071767972,0,0.037746947,-179327,-13888,-24686,-17883,145.92,145.92,1683270,402095,36646,31759,0.4329,1662946349,0.028216785,192,0.283743063,-0.018219687,2.163013392,0.4329,0.385181872,4.175349276,13.89846287,-0.013198682,0.028216785,0.045493373,-0.058692055,0.005021005,7.38E-07,-0.025019411,0.196078996,-0.013198682,0.300376114,7.38E-07,0.346318717,-0.025019411,-0.190071946,0.371338128,0.035910094,0.046015799,-0.048574436,0.049979391,0.049979391,-0.015144134,6
62042018,32292018,6204,3229,M2328,2018,2018M2328,0,0,0,0,1,1029683,1086490,308752,720931,632111,0.213522997,188025,280901,400482,459443,469230,503129,0.380303546,0.117385342,0.008653957,0.091874291,-245883,-69411,-46531,-74022,95.81,95.81,1963815,415496,34346,36646,0.4265,1847795182,0.02486439,196,0.299851508,-0.042826901,2.723998552,0.4265,0.467996944,4.442394876,13.84476155,-0.068129481,0.02486439,0.051969646,-0.120099127,-0.02530258,9.20E-07,-0.009007906,0.258539885,-0.068129481,0.380303546,9.20E-07,0.422869055,-0.009007906,-0.031200471,0.431876962,-0.004034762,0.029303515,-0.09125558,0.076430895,0.076430895,0.017400458,6
62042019,32292019,6204,3229,M2328,2019,2019M2328,0,0,1,0,1,886974,1029683,302987,583987,460992,0.232253708,148891,277827,193548,563837,459443,469230,0.51030657,0.192101841,0.019266206,0.158817176,-395401,-157656,-83980,-161643,97.29,97.29,1182965,501692,58108,34346,0.3527,1865891056,0.030218109,199,0.341596259,-0.081559082,2.025670092,0.3527,0.523782562,2.39131142,13.69557095,-0.156983266,0.030218109,0.043054992,-0.200038258,-0.075424184,9.71E-07,0.101384601,0.269817993,-0.156983266,0.51030657,9.71E-07,0.547583091,0.101384601,-0.009504867,0.44619849,-0.033552348,0.021463215,-0.130878887,0.106842002,0.106842002,0.089806363,6
62042020,32292020,6204,3229,M2328,2020,2020M2328,0,0,1,0,1,644483,886974,294486,349997,279887,0.296021772,157000,265268,99992,390868,563837,459443,0.394628253,0.203490745,0.019671603,0.151928528,-608633,-232647,-53097,-230284,101.87,101.87,539582,382813,25320,58108,0.3335,1955664978,0.01998645,200,0.456933697,-0.059863085,1.541676072,0.3335,0.458869144,-0.28637482,13.37620372,-0.259628805,0.01998645,0.051000161,-0.310628966,-0.19976572,1.13E-06,-0.195010226,0.299070773,-0.259628805,0.394628253,1.13E-06,0.440675826,-0.195010226,0.117696798,0.635686052,-0.134529959,-0.059130157,-0.085868962,0.08013405,0.08013405,0.068448735,6
62042021,32292021,6204,3229,M2328,2021,2021M2328,0,0,1,0,1,533158,644483,248267,284891,266431,0.298585035,138252,240624,80272,440436,390868,563837,0.634077237,0.16009887,0,0.059897465,-51504,-65048,-1490,-65063,136.91,136.91,607848,397337,36635,25320,0.2963,2322320479,0.018965341,203,0.465653709,-0.002311931,2.133616015,0.2963,0.532009378,2.35691441,13.18657309,-0.100953788,0.018965341,0.057952835,-0.158906623,-0.098641857,1.55E-06,0.076911261,0.373359732,-0.100953788,0.634077237,1.55E-06,0.683394287,0.076911261,-0.268384116,0.606483026,-0.044777213,-0.007513256,-0.021179073,0.013752682,0.013752682,0.002553061,6
62042022,32292022,6204,3229,M2328,2022,2022M2328,0,0,1,0,1,962829,533158,322965,639864,616964,0.305648251,167799,242563,177306,819585,440436,390868,1.667269365,0.16340747,0.003677471,0.020215109,-89532,-32558,60724,-32969,94.91,94.91,1262768,781032,144521,36635,0.3041,2467168821,0.033219656,205,0.335433395,0.113894943,1.973494368,0.3041,1.182308059,3.724344697,13.7776311,-0.061837204,0.033219656,0.057104521,-0.118941725,-0.175732147,1.88E-06,0.711138162,0.454955192,-0.061837204,1.667269365,1.88E-06,1.537227238,0.711138162,0.092970564,0.826089077,-0.178261638,-0.132631273,-0.002840653,0.465607634,0.465607634,-0.005759355,6
62032017,81212017,6203,8121,M2328,2017,2017M2328,0,0,0,0,1,3707435,4477031,1785803,1921632,1741583,0.316140944,1332967,1515950,338998,2370715,2389051,2394565,0.409767098,0.091535663,0.043211858,0.051528336,-365244,-71767,142380,-141670,227.06,227.06,3356712,2041587,685075,892122,0.5301,1662946349,0.142561124,192,0.48168154,0.031802326,1.746802718,0.5301,0.651235383,2.129149603,15.12585082,-0.031643739,0.142561124,0.045493373,-0.077137112,-0.063446065,2.23E-07,-0.004095571,0.338606099,-0.031643739,0.409767098,2.23E-07,0.529528386,-0.004095571,-0.00123162,0.533623957,-0.03164328,-0.003538933,-0.02317295,-0.000300046,-0.000300046,0.004357792,6
62032018,81212018,6203,8121,M2328,2018,2018M2328,0,0,0,0,1,3675898,3707435,1655538,2020360,1898959,0.295347695,1199269,1396224,468219,2382293,2370715,2389051,0.558054828,0.112287066,0.038818063,0.057496286,-309771,173955,162131,134777,224.08,224.08,2426319,2007372,746655,685075,0.5358,1847795182,0.128926248,196,0.450376479,0.043731313,1.200933992,0.5358,0.742133038,2.185534871,15.11730801,0.036353166,0.128926248,0.051969646,-0.01561648,-0.007378147,2.70E-07,0.003122914,0.376601073,0.036353166,0.558054828,2.70E-07,0.642571751,0.003122914,-0.004945737,0.639448837,0.022763409,0.025025324,-0.014171218,0.044459179,0.044459179,0.007165222,6
62032019,81212019,6203,8121,M2328,2019,2019M2328,0,0,0,0,1,3534081,3675898,1698472,1835609,1780507,0.307254418,1238649,1360494,490846,2132889,2382293,2370715,0.436533603,0.107182789,0.043028493,0.054979889,-416464,-89825,391506,-128465,210.14,210.14,2241664,1797524,553784,746655,0.4794,1865891056,0.114309407,199,0.480597926,0.10650622,1.221209964,0.4794,0.70279752,1.751125336,15.07796385,-0.034947923,0.114309407,0.043054992,-0.078002915,-0.141454143,2.72E-07,-0.067848455,0.370112011,-0.034947923,0.436533603,2.72E-07,0.580236176,-0.067848455,0.003149707,0.648084631,-0.081148896,-0.063268377,0.030718114,-0.010481334,-0.010481334,0.010393691,6
62032020,81212020,6203,8121,M2328,2020,2020M2328,0,0,1,0,1,3566318,3534081,1681243,1885075,1886912,0.325808579,1197194,1336853,682422,2169471,2132889,2382293,0.487233032,0.104457991,0.041895006,0.048710953,-380877,92196,213754,37374,212.63,212.63,3458568,1693534,582171,553784,0.4729,1955664978,0.110932651,200,0.471422627,0.060483617,1.834711086,0.4729,0.67905829,2.413316292,15.08704425,0.010575309,0.110932651,0.051000161,-0.040424852,-0.049908307,2.83E-07,0.010351206,0.378274578,0.010575309,0.487233032,2.83E-07,0.613871329,0.010351206,-0.070571105,0.603520123,-0.010694433,-4.47E-05,-0.011252841,-0.002071578,-0.002071578,0.011663899,6
62032021,81212021,6203,8121,M2328,2021,2021M2328,0,0,1,0,1,4340598,3566318,2405456,1935142,2335126,0.368787434,1648423,1415891,676837,3070315,2169471,2132889,0.730171286,0.129685294,0.038963429,0.048387218,-323658,160180,71338,90481,200.4,200.4,9790126,2452612,733582,582171,0.469,2322320479,0.132208928,203,0.554176176,0.020003264,5.059125377,0.469,0.815050144,3.812284009,15.28352268,0.025370985,0.132208928,0.057952835,-0.03258185,0.005367721,2.80E-07,0.252597777,0.397017596,0.025370985,0.730171286,2.80E-07,0.860920142,0.252597777,0.010257638,0.608322365,-0.018320182,0.005366812,-0.021445404,0.01246337,0.01246337,0.02681638,6
62032022,81212022,6203,8121,M2328,2022,2022M2328,0,0,1,0,1,4778892,4340598,2790813,1988079,2355001,0.24752767,2180877,1815758,490219,3057217,3070315,2169471,0.641742451,0.108866566,0.045429552,0.047111801,-305019,87471,-80491,14717,165.24,165.24,5101182,2537248,981880,733582,0.4742,2467168821,0.123916003,205,0.58398746,-0.018543758,2.565884957,0.4742,0.847518476,2.298838006,15.37971928,0.003390547,0.123916003,0.057104521,-0.053713975,0.021934305,2.30E-07,-0.003017557,0.41831978,0.003390547,0.641742451,2.30E-07,0.704330832,-0.003017557,0.207539146,0.707348388,0.077841088,0.095647803,-0.126761358,0.101881762,0.101881762,0.011808586,6
61832017,52032017,6183,5203,M2330,2017,2017M2330,0,0,0,0,1,5135831,5642513,1294275,3841556,3027271,0.153242776,0,453673,1409625,1704178,1895941,1976411,0.036278871,0.162494442,0.205727336,0.263326953,1994932,366495,298095,241557,-259.83,-259.83,5820284,203270,7020,5586,0.4793,80802985,2.109053273,34,0.252008876,0.052830184,1.515085033,0.4793,0.4310014,4.516615179,15.45175222,0.04281018,2.109053273,0.046440059,-0.003629879,-0.010020003,1.77E-07,-0.033985389,0.08040265,0.04281018,0.036278871,1.77E-07,0.302024648,-0.033985389,-0.014261376,0.336010037,0.00974695,0.000832173,0.034897065,-0.066761521,-0.06708309,-0.041801163,6
61832018,52032018,6183,5203,M2330,2018,2018M2330,0,0,0,0,1,5185731,5135831,1345211,3840520,2950457,0.148596987,0,502781,797699,1589532,1704178,1895941,0.036767176,0.191033934,0.217182164,0.321931864,2210725,443766,408660,328829,-258.49,-258.49,5945240,188570,7280,7020,0.4983,90795506,1.75067255,34,0.259406244,0.079570375,1.548029954,0.4983,0.592469067,4.520232715,15.46142137,0.064026445,1.75067255,0.063628289,0.000398156,-0.01554393,1.95E-07,-0.022322775,0.097896718,0.064026445,0.036767176,1.95E-07,0.309498502,-0.022322775,-0.037338261,0.331821277,0.015798464,0.010115739,0.065727273,-0.071914366,-0.072542583,-0.018114069,6
61832019,52032019,6183,5203,M2330,2019,2019M2330,0,0,0,0,1,5494711,5185731,1314124,4180587,3018970,0.130461638,0,483900,1299322,1454646,1589532,1704178,0.036274346,0.194398437,0.254277673,0.358719579,2333141,475713,-18923,379945,-243.21,-243.21,9482256,187971,7418,7280,0.4756,106461637,1.366356972,35,0.239161623,-0.003649052,2.268163777,0.4756,0.555614049,6.133607368,15.51929655,0.073267395,1.366356972,0.073267395,0,0.076916446,1.93E-07,-0.026010991,0.093313749,0.073267395,0.036274346,1.93E-07,0.280509344,-0.026010991,-0.022107973,0.306520334,0.07134945,0.071372284,-0.073266561,-0.051201333,-0.051707202,-0.021924636,6
61832020,52032020,6183,5203,M2330,2020,2020M2330,0,0,0,0,1,5132942,5494711,1316786,3816156,2269145,0.139112423,0,483854,1119884,1640662,1454646,1589532,0.051329542,0.203902808,0.260719758,0.351553824,2213279,253858,-88765,188421,-206.99,-206.99,8598720,282826,6633,7418,0.4464,113382246,1.447018434,36,0.25653631,-0.016154626,2.25324122,0.4464,0.490703151,5.535047119,15.45118954,0.034291339,1.447018434,0.076005218,-0.041713879,0.050445965,1.82E-07,0.033853646,0.088058134,0.034291339,0.051329542,1.82E-07,0.298589316,0.033853646,-0.024548334,0.26473567,0.08259248,0.080312962,-0.154485988,0.003335238,0.00312008,0.026294127,6
61832021,52032021,6183,5203,M2330,2021,2021M2330,0,0,0,0,1,3964523,5132942,1258066,2706457,1946624,0.168947185,0,454649,1102879,1577069,1640662,1454646,0.049460524,0.219151317,0.301889137,0.336808345,1472315,-501405,104725,-562766,-87.56,-87.56,6867240,255296,5215,6633,0.4818,128438743,1.227876389,38,0.317330988,0.020402529,2.537354187,0.4818,0.312409141,4.364710554,15.1928961,-0.109638098,1.227876389,0.073711553,-0.183349651,-0.130040628,1.95E-07,-0.012389191,0.088574739,-0.109638098,0.049460524,1.95E-07,0.307244656,-0.012389191,0.036239646,0.319633847,-0.135296797,-0.121573185,-0.023874242,0.057136885,0.057118871,0.021852418,6
61832022,52032022,6183,5203,M2330,2022,2022M2330,0,0,1,0,1,5824241,3964523,1174499,4649742,2063676,0.121454624,0,437460,1743889,1691200,1577069,1640662,0.057951486,0.319099927,0.31506386,0.369181055,1561705,221016,55696,183625,-65.83,-65.83,6544209,228877,6088,5215,0.4512,142093198,1.190204756,39,0.201657006,0.014048601,1.407434864,0.4512,0.732964092,4.559333574,15.57753925,0.046317047,1.190204756,0.079778154,-0.033461106,0.032268447,2.52E-07,0.028788079,0.110343666,0.046317047,0.057951486,2.52E-07,0.426583475,0.028788079,-0.016040517,0.397795397,0.035406988,0.035437814,-0.065003103,-0.135590718,-0.135641126,0.115526154,6
61732017,30032017,6173,3003,M2328,2017,2017M2328,0,0,0,0,1,6128570,5828151,1606092,4522478,4545729,0.177036568,884346,1119226,2271765,3310475,2987269,2959078,0.387502486,0.08581195,0.027001261,0.07408242,2451323,721525,700027,504656,221.72,221.72,9884029,2113748,1032706,888031,0.2055,1662946349,0.199072869,192,0.262066355,0.120111335,2.185533904,0.2055,0.537916571,6.071185286,15.628472,0.086589383,0.199072869,0.045493373,0.04109601,-0.033521952,1.72E-07,0.05545601,0.192037921,0.086589383,0.387502486,1.72E-07,0.568014624,0.05545601,0.00483704,0.512558614,-0.018422888,-0.034814046,0.063736285,-0.055517894,-0.055517894,0.001948642,6
61732018,30032018,6173,3003,M2328,2018,2018M2328,0,0,1,0,1,6329250,6128570,1771956,4557294,4735879,0.197503338,965138,1140941,2005252,3534677,3310475,2987269,0.422096509,0.084795964,0.026312164,0.073526945,2800618,755697,256673,485416,218.27,218.27,6732036,2359241,1260313,1032706,0.3132,1847795182,0.191291602,196,0.279963029,0.041881385,1.477200286,0.3132,0.573898968,4.749392633,15.6606923,0.079205426,0.191291602,0.051969646,0.02723578,0.037324041,1.63E-07,0.036583085,0.186167573,0.079205426,0.422096509,1.63E-07,0.576753957,0.036583085,0.052737588,0.540170872,0.04254277,0.033850827,-0.022065321,-0.020795463,-0.020795463,-0.010979511,6
61732019,30032019,6173,3003,M2328,2019,2019M2328,0,0,1,0,1,6484834,6329250,1911800,4573034,4846344,0.216104067,1194129,1169505,2451179,3502493,3534677,3310475,0.374999882,0.083911048,0.03138593,0.073244115,3067076,591280,781006,428887,234.36,234.36,7704873,2393320,1240461,1260313,0.3368,1865891056,0.187711549,199,0.294810939,0.123396295,1.684849271,0.3368,0.523914208,4.818043728,15.68497678,0.067762689,0.187711549,0.043054992,0.024707697,-0.055633606,1.58E-07,-0.005084963,0.184777817,0.067762689,0.374999882,1.58E-07,0.553381996,-0.005084963,0.035423154,0.558466959,-0.012703201,-0.016627871,0.050861426,-0.043411411,-0.043411411,-0.001147899,6
61732020,30032020,6173,3003,M2328,2020,2020M2328,0,0,1,0,1,6914031,6484834,2042847,4871184,5136777,0.225780735,1256207,1179716,2261046,3382931,3502493,3534677,0.358054655,0.07375794,0.026286968,0.070254463,3350276,485482,459429,366958,247.69,247.69,7650394,2308808,1253578,1240461,0.2974,1955664978,0.172981111,200,0.295463963,0.070846686,1.570540961,0.2974,0.596213411,4.537906999,15.74906338,0.056587108,0.172981111,0.051000161,0.005586947,-0.014259579,1.54E-07,-0.018437172,0.181919229,0.056587108,0.358054655,1.54E-07,0.521668095,-0.018437172,-0.004962964,0.540105267,0.01509441,0.01386771,0.000965913,-0.046988097,-0.046988097,-0.007938571,6
61732021,30032021,6173,3003,M2328,2021,2021M2328,0,0,1,0,1,8326123,6914031,2815664,5510459,6473294,0.258868383,1599075,1284172,2182105,4792301,3382931,3502493,0.592846633,0.083809286,0.023816743,0.05688207,4047444,1103818,58013,783614,256.93,256.93,14273472,3091836,2260702,1253578,0.2923,2322320479,0.206358297,203,0.33817228,0.008390619,2.590251012,0.2923,0.712670944,5.668171209,15.93490848,0.113336779,0.206358297,0.057952835,0.055383944,0.104946159,1.45E-07,0.203842013,0.185734198,0.113336779,0.592846633,1.45E-07,0.693126918,0.203842013,-0.017292662,0.489284905,0.059526184,0.046566527,-0.036841015,0.020194621,0.020194621,-0.003936662,6
61732022,30032022,6173,3003,M2328,2022,2022M2328,0,0,1,0,1,8014867,8326123,1924527,6090340,6154380,0.151511185,902313,1364670,2513312,4845515,4792301,3382931,0.329986477,0.074680497,0.025827595,0.060254276,4576959,1265249,1366822,901893,256.76,256.76,10926911,3240321,1767889,2260702,0.2484,2467168821,0.196399815,205,0.240119643,0.164160678,1.794138094,0.2484,0.537986407,6.253067136,15.89680875,0.108320884,0.196399815,0.057104521,0.051216362,-0.055839795,1.20E-07,0.00639121,0.163902215,0.108320884,0.329986477,1.20E-07,0.58196534,0.00639121,0.16927086,0.57557413,-0.003879475,-0.01734692,0.064378168,-0.110696494,-0.110696494,-0.010272729,6
61122017,49532017,6112,4953,M2330,2017,2017M2330,0,0,0,0,1,1874581,1794336,864902,1009679,1740186,0.393445255,43177,43677,910726,2784634,2711027,2501935,1.25638955,0.244457002,3.05E-05,0.044851855,375377,121794,43917,109239,55.75,55.75,1189094,2254306,137,58,0.3758,80802985,3.446201895,34,0.461384171,0.024475349,1.177695089,0.3758,0.07921036,3.919085846,14.44389573,0.060879902,3.446201895,0.046440059,0.014439843,0.036404553,5.57E-07,0.04102186,0.024341595,0.060879902,1.25638955,5.57E-07,1.551902208,0.04102186,0.1165289,1.510880348,0.037923254,0.017329633,-0.039625174,0.005483698,0.005106066,0.033138888,6
61122018,49532018,6112,4953,M2330,2018,2018M2330,0,0,1,0,1,2963630,1874581,1136428,1827202,2518321,0.311801743,133155,58210,1295230,3953321,2784634,2711027,1.613047929,0.385247157,0.000429512,0.048488347,583258,275728,10237,253190,62.74,62.74,4034271,3023926,0,137,0.395,90795506,4.354093252,34,0.383458124,0.005460954,2.20789546,0.395,0.354813689,5.066160619,14.90192543,0.135064849,4.354093252,0.063628289,0.07143656,0.129603895,5.33E-07,0.623439051,0.031052272,0.135064849,1.613047929,5.33E-07,2.108909138,0.623439051,0.039265841,1.485470086,0.025242483,0.026897783,-0.040780207,-0.041131226,-0.04090819,0.145508613,6
61122019,49532019,6112,4953,M2330,2019,2019M2330,0,0,1,0,1,3361694,2963630,1252697,2108997,2339315,0.308595607,117193,853356,875113,5323464,3953321,2784634,1.356749999,0.291520871,0.001554063,0.02323675,834032,465901,331745,413123,67.72,67.72,7005306,4020905,0,0,0.3604,106461637,5.000358956,35,0.372638616,0.111938737,3.321629192,0.3604,0.455885856,6.578610877,15.02795557,0.139397631,5.000358956,0.073267395,0.066130236,0.027458893,3.37E-07,0.462319183,0.287942827,0.139397631,1.356749999,3.37E-07,1.796264716,0.462319183,0.394343086,1.333945533,0.06195378,0.062791352,-0.080269172,0.062581271,0.062778587,0.073284905,6
61122020,49532020,6112,4953,M2330,2020,2020M2330,0,0,1,0,1,3644177,3361694,1308959,2335218,2708495,0.301956244,72107,810501,1175302,5100895,5323464,3953321,1.126569224,0.24664321,0.001918095,0.025784103,1069842,555244,653438,465889,71.72,71.72,6484018,3787181,0,0,0.4919,113382246,4.498848082,36,0.359191938,0.194377597,2.77662214,0.4919,0.36648874,6.177576105,15.10864111,0.138587569,4.498848082,0.076005218,0.062582351,-0.055790027,2.97E-07,-0.066207394,0.241098982,0.138587569,1.126569224,2.97E-07,1.51735851,-0.066207394,0.407575169,1.583565905,-0.010498735,-0.008462395,0.065447137,-0.012740343,-0.013035601,0.035498531,6
61122021,49532021,6112,4953,M2330,2021,2021M2330,0,0,1,0,1,4017467,3644177,1559745,2457722,3073122,0.34148507,171047,813853,877245,6177820,5100895,5323464,1.300089705,0.268989679,0.003193845,0.027320155,1198187,520022,52679,455634,88.88,88.88,5895740,4737757,0,0,0.356,128438743,4.809934959,38,0.388240899,0.014455664,2.398863663,0.356,0.480636369,5.568326269,15.20616216,0.1250307,4.809934959,0.073711553,0.051319147,0.110575035,2.74E-07,0.2955194,0.223329712,0.1250307,1.300089705,2.74E-07,1.695257942,0.2955194,-0.061075244,1.399738542,0.127904302,0.126469851,-0.124655082,-0.037159857,-0.0374622,0.061930682,6
61122022,49532022,6112,4953,M2330,2022,2022M2330,0,0,1,0,1,4561758,4017467,1763378,2798380,3656674,0.352975103,214483,782090,1184815,7948886,6177820,5100895,1.561922475,0.276566553,0.00506159,0.026455657,1449437,639922,565813,554202,98.47,98.47,5553470,6274972,0,0,0.433,142093198,5.594135477,39,0.386556674,0.140838245,1.984530335,0.433,0.455025019,5.501772404,15.33321863,0.137948115,5.594135477,0.079778154,0.058169961,-0.00289013,2.49E-07,0.440841456,0.194672414,0.137948115,1.561922475,2.49E-07,1.978581529,0.440841456,0.268060696,1.537740074,-0.027036676,-0.027069802,0.066322711,-0.095517223,-0.095585763,0.060406412,6
59032017,59042017,5903,5904,M3800,2017,2017M3800,0,0,0,0,1,7529129,6463830,3899304,3629825,4430659,0.410214913,1330000,2621317,972751,13262071,12423746,10687825,1.22334653,0.612156879,0,0.252603911,2012556,1733104,1815737,1429057,48.8,48.8,36387663,7583371,2638948,2314815,0.8031,162314013,8.170626032,20,0.517895762,0.280907295,10.02463287,0.8031,0.616828413,9.200538111,15.83428992,0.221085177,8.170626032,0.055915015,0.165170162,-0.059822118,1.55E-07,0.129694778,0.405536191,0.221085177,1.22334653,1.55E-07,2.051735736,0.129694778,0.268559198,1.922040957,-0.045200149,-0.101818166,0.108802634,-0.282435461,-0.282435461,0.233448913,6
59032018,59042018,5903,5904,M3800,2018,2018M3800,0,0,0,0,1,8559299,7529129,4489013,4070286,5222352,0.412298367,1559633,2804885,1247097,14084032,13262071,12423746,1.104139934,0.540775035,0,0.248858139,2453017,2148527,2039925,1709140,58.77,58.77,30917303,7915849,3036311,2638948,0.8224,175684057,8.016681901,21,0.524460356,0.270937714,7.595855181,0.8224,0.582115408,7.739609797,15.96252885,0.227003681,8.016681901,0.057052005,0.169951676,-0.043934033,1.33E-07,0.109170795,0.37253778,0.227003681,1.104139934,1.33E-07,1.87060575,0.109170795,0.111344221,1.761434955,-0.034134268,-0.097261565,0.14232965,-0.237548016,-0.237548016,0.160269801,6
59032019,59042019,5903,5904,M3800,2019,2019M3800,0,0,1,0,1,19636649,8559299,15245615,4391034,5636729,0.247164015,1658919,2948424,1280186,15787694,14084032,13262071,1.098294265,0.513483756,0,0.246735084,2773765,2471896,3394273,1886727,67.54,67.54,41174228,8963459,3473481,3036311,0.8237,194990400,8.096651938,24,0.776385777,0.396559695,9.376886629,0.8237,0.557261407,3.382054686,16.79290823,0.220430084,8.096651938,0.067505467,0.152924617,-0.176129611,1.17E-07,0.199042235,0.344470266,0.220430084,1.098294265,1.17E-07,1.844507827,0.199042235,0.096031346,1.645465592,-0.153355099,-0.171743743,0.217307557,-0.298051763,-0.298051763,0.212409298,6
