代號,名稱,FY,Page,Key,LEN,Text
2884,玉山金,110,79,2884_110,2217,"74
E.SUNFHCANNUALREPORT2021
5.1.4研究與發展
(1)近二年研發成果與未來研發方向
主要業務
近二年研發成果與未來研發方向
法人金融
業務
A.綠色金融創新：玉山2021年積極響應金管會「綠色金融行動方案2.0」，透過授信促進綠色金融商品與服務深化，並持續支持台灣綠色再生
能源產業發展。玉山自2014年起提供「陽光屋頂」專案，鼓勵中小企業及地區型開發商推廣屋頂型太陽能電站，並陸續提供地面型太陽能光
電、離岸風電以及陸域風電專案融資。
B.跨境金融平台：因應跨境顧客需求，以全球智匯網提供顧客多境資金調度及帳務資訊整合服務，並結合跨產品線資源，打造特色金融服務，
提供全方位解決方案，此外，受疫情影響，數位化需求增加，以數位化系統解決顧客痛點，創造以顧客為導向的服務模式，並榮獲多項國際
獎項肯定。
消費金融
業務
A.以房養老貸款：為滿足銀髮族安養生活金、長期醫療照護費等多元資金需求，玉山於2021年9月推出「以房養老結合安養信託」一站式
服務，協助顧客預先規劃資金運用方式，並定期撥付以房養老貸款至信託專戶，保障資金專款專用，讓退休生活更安心。
B.綠建築貸款：玉山推出「綠建築房貸專案」，凡個人房貸擔保品符合「財團法人台灣建築中心」綠建築標章認證者(不限標章等級)，即可
享利率減碼及貸款費用之專案優惠。
C.危老都更貸款：玉山積極響應政府危老重建政策，於2020年推出危老重建貸款，協助顧客取得資金，提升建築安全和生活品質，並攜手
知名建築經理公司，打造一站式金融服務。
D.e指信貸：導入IRB信評模型，落實風險定價，並開發報價模型及收入預估模型，擴大e速貸適用客群。
財富管理
業務
A.結合ESG的主題產品：提供國內首檔符合主管機關ESG審查新制的ESG多重資產基金，協助顧客掌握永續投資契機。因應信託2.0政策，
推廣多樣化信託服務，包括預開型信託、外幣信託、不動產買賣價金結合安養信託等創新服務，強化高齡顧客保障與ESG發展。
B.智能化資產配置服務：透過總行專家團隊研擬市場配置與產品策略，以及AI模型利用大數據演算理財產品即時資訊，槓桿金融科技力
量，以人機協作模式提供顧客客製化資產配置諮詢服務。
C.數位理財服務升級：擴大數位理財之服務範疇、精進與優化行動投保功能，以提升服務效率、滿足顧客於疫情下之理財交易與諮詢需
求，同時發揮環保與紙張減量之效益。
信用卡
與支付業務
A.玉山Wallet：持續提供創新服務，朝介面個人化、管理自主化發展，新增帳單分期、紅利購商品兌換、線上投保功能及金融友善專區，打
造無斷點的數位金融服務，成為集支付、生活及金融為一體的數位平台。
B.玉山電子支付帳戶：打造玉山電子支付品牌，以Account-Link綁定子公司玉山銀行帳戶扣款或帳戶儲值，即可於20萬家台灣Pay消費特店
掃碼付款。
C.鬼滅之刃簽帳金融卡：全臺首發「玉山鬼滅之刃簽帳金融卡」，結合熱門動漫發燒話題，將顧客日常喜好融入於金融服務中，創造與數
位及年輕客群的互動性。
D.數位五倍券：建立自助查詢平台，顧客可透過官網、行動銀行、智能客服及玉山Wallet查詢數位五倍券及好食券相關資訊，便利顧客自
主掌握活動訊息。
證券業務
A.線上開戶流程優化，透過機器人流程自動化(RPA)，自動執行重複性作業，以更快速度且正確完成作業，創造價值及減少人為錯誤，同時
為業界首創介接國發會之「個人化資料自主運用（MyData）平臺」，提供線上調整信用額度功能。
B.透過大數據分析及AI模型，給予交易額度建議，優化同IP交易及申購作業，更精準的建立疑似利益衝突、不當交易等風控作業。
C.業界首創串接國際評等公司永續投資ESG指數資訊，提供投資人選股建議。
D.2021年4月新設數位分公司，作為推進數位工程和虛實整合的加速引擎。以發展純數位經營模式、建構數位實驗場域為主，初期先聚焦
於異業客群經營，中長期再擴及至所有線上客群，同時配合法規制度的開放，持續優化各項服務流程，提供顧客最佳數位服務體驗。
(2)研發計畫、進度與費用
進行中專案
預計完成時間
全球智匯網精進專案
2022年
全行擔保品系統專案
2023年
財金顧客資訊維護系統專案
2022年
FBS外匯系統再造專案
2022年
EFS進出口升級專案
2022年
FXCM外匯共用平台精進專案
2022年
(A)進行中研發計畫預計應再投入新臺幣1,811,940仟元並
分年攤提。
(B)研發計畫成功主要影響因素包含法令規範調整、市場趨
勢變化及專案人員投入程度等。
為提升企業顧客數位體驗，強化信用及作業風險控管，將持續建置並精進行內外系統。
同時因應數位轉型及顧客需求，打造特色數位外匯服務，2021年首創個人網路銀行暨行動銀行APP外幣匯入大額解款及24小時換匯
服務，優化顧客數位旅程。為持續壯大海內外經營及支援數位外匯巨量交易特性，以專業、科技為基礎，進行外匯核心系統再造，
提升流程自動化服務效率、串接貿融AML掃描，在滿足跨境企業金融需求同時強化AML風險控管。
A.近二年及當年度預計研發費用：
B.進行中主要研發計畫及進度：
單位:新臺幣仟元
年度
2022(F)
2021
2020
玉山銀行
357,940
347,953
471,100
玉山證券
38,800
39,130
35,354
"
2885,元大金,111,164,2885_111,18,"RPA流程自動化-導入新流程專案

"
2885,元大金,111,169,2885_111,268,"(G)特定金錢信託投資股票系統建置專案
藉由專屬系統建置,提供更多元之下單服務,可24小時提供客戶更即
時服務,進而提升客戶服務品質,另系統後台同步導入自動化作業程
序,降低作業成本及提升效率。
(J)不動產抵押權塗銷進件平台建置專案
為推廣無紙化業務運行,E化不動產授信結清之抵押權塗銷進件作
業,提供線上會辦簽核流程,節省傳統紙本傳遞費用及作業時間。
(K)RPA流程自動化-導入新流程專案(2023)
為提升銀行業務營運效能,持續性推廣及發展機器人流程自動化(RPA)
專案,藉此讓員工專注於更有價值之業務發展,提升整體競爭力。
"
2885,元大金,111,175,2885_111,96,"2.第二階段進行中
銀行RPA流程自動化-導入
行內於109年導入RPA
新流程專案
7,000109年9月~112年12月
4,000
流程自動化平台,並持
續推廣各單位運用導入
新流程。
"
2885,元大金,111,197,2885_111,444,"C.資訊研發:
配合持續營運與業務發展及落實資訊安全管理,預計執行:
(A)資訊系統研發與升級:新興科技網路基礎建置案(第二階段)、備份優
化專案、檔案傳輸集中化建置專案、應用效能監控管理案、雙活資料
中心網路設備建置案、臺幣核心系統導入本地雙活架構專案、特定金
錢信託投資股票系統建置專案、行動理專建置專案(第三階段)、個金
AO行動平台建置專案(第二階段)、不動產抵押權塗銷進件平台建置
專案、RPA流程自動化-導入新流程(2023)、SWALLOW系統升級專
案、基金系統主機升級專案、保險代理系統主機升級專案、客服值機
平台升級專案、信貸業務平台建置專案、跨行前置系統(FEP)資料庫
及本地雙活架構升級專案、新法金徵審系統建置專案、金融交易系統
升級(Calypso導入LIBORReforms模組)、資金計價及資產負債管理系
統升級(Oracle應用系統FTP/ALM-系統升級)、雲原生轉型計畫暨鑽金
行動APP建置專案、金融FIDO試辦案、智能客服系統第二階段等專
案。
"
2885,元大金,111,199,2885_111,568,"b.依循資訊安全管理系統架構下,持續擴大賦能科技應用,如:RPA
機器人流程自動化、AI人工智慧、大數據等運用,將新興科技結合
ESG數位應用,打造有效率的綠色金融商品與服務。
c.為建立元大數位創新、快速交付之核心競爭能力,執行數位賦能發
展策略三年計畫,以具備敏捷開發的雲原生種子團隊,打造強化客
戶體驗的整合式行動服務,並升級資訊基礎架構以確保系統穩定與
安全,加速數位轉型。
(C)落實推動綠色金融與永續發展
a.配合金管會綠色金融行動方案3.0,接軌國際趨勢並提高因應氣候
變遷及ESG相關風險之能力,銀行將依據政府推動的政策重點及監
理方向,擬定永續經營策略及行動方案,強化永續經營發展及金融
服務品質。
b.元大金控在111年9月加入「永續金融先行者聯盟」,承諾在「綠
色採購」、「投融資與議合」、「資訊揭露」、「協助與推廣」及
「國際接軌」等五大議題採取更積極的行動,為國家及產業淨零轉
型增添動力。元大銀行將發揮金融業對產業的影響力,引導產業持
續推動減碳及永續轉型,並將綠色融資及赤道原則與聯貸授信業務
結合,藉此引導客戶共同實踐永續經營目標。
C.銀行將持續推動發行綠色/永續發展債券、信用卡碳足跡減量、綠
建築房貸、環保能源車貸等各項產品專案,並落實責任投資、善盡
金融業之責任,展現發展永續金融之決心。
195"
2885,元大金,111,204,2885_111,567,"年12月加入壽險公會聯盟鏈2.0試辦,預計112年中開辦後正式啟
用,方便客戶一站式申請,實現普惠金融。
(F)建置洗錢防治客戶管理系統,有效進行各項洗錢態樣檢核及簡化作業
程序,提升行政處理時效。
(G)為提供多元化及24小時不中斷之客戶服務,於110年底啟動建置智能
客服系統,推動全方位的數位金融服務,並於111年11月1日正式開
放予客戶使用;112年持續「智能客服」服務優化,增加服務入口、
FAQ及服務流程,導入AI智能機器人應用於服務流程中,擴大服務
量能,提供客戶快速且即時的查詢,藉由客戶於平台之互動,維持良
好客戶關係,提升客戶滿意度。
(H)賡續WEB建議書系統及後台管理系統功能優化更新,以提升資訊開
發效率及加速業務推動效能。
(I)賡續導入建置RPA流程機器人系統及進行作業流程自動化,從承保
到客戶服務,再到公司內部財務與會計等作業流程,進行自動化及數
位化之優化調整,將壽險行政作業化繁為簡,提升行政處理時效。
(J)IFRS17系統平台導入,因應準則的導入時程,建立巨量資料、跨系
統的整合平台,以符合報表揭露、保留資料與稽核軌跡。
(K)建立數據平台,並拓展包含AML、防舞弊、營運預警指標、通路傳
輸服務、大數據及人工智慧等應用,以最大化有效運用日常維運所產
生累積之資訊並提供決策分析之基礎。
"
2885,元大金,111,212,2885_111,321,"B.持續精進研究報告之易讀性及多元性,並拓展社群平台管道,以社群貼
文、影音、音訊等方式,提供給交易人更即時的研究資訊。針對法人客戶
服務,將期貨與產業趨勢結合,客製化產業法人專案簡報,提供策略避險
及前瞻分析等,拓展產業法人實體經濟服務。
C.推出各式交易平台滿足客戶PC、行動下單多樣化的需求,於110年推出元
大期貨自建的電子交易平台-iTRADER交易達人,並持續進行功能優化。
為提供客戶更流暢的服務效能,亦同步針對後線作業流程導入RPA機器人
流程自動化及數位報表系統等新興科技,全面提升作業效率。111年元大
期貨與集團協作導入FIDO身分認證機制,未來將提供客戶更便捷及更完
整的金融服務體驗,提高金融交易的便利性與安全性。
"
2885,元大金,111,235,2885_111,42,"(11)RPA流程自動化-導入新流程專案(2023)
(7)作業流程自動化優化專案
"
2886,兆豐金,106,70,2886_106,1211,"營
運
概
況
68
營運概況
OURVISION—成為亞洲區域性金融集團
(二)國內貨幣政策方面，央行重貼現率、擔保放款融通利率及短期融通利率仍維持年息
1.375%、1.75%及3.625%不變，惟美國聯準會107年仍將再度升息，如國內景氣持續好
轉及物價上漲壓力變大，不排除央行可能開始升息政策。
B.本公司及各子公司所屬行業產業概況
金融控股公司業
1.自90年7月「金融控股公司法」制定以來，國內陸續成立了十五家上市櫃金控公司及一家100％
國營之台灣金控，總計十六家金控公司，其中金控旗下的各銀行市佔率皆未超過10％，顯示金
控公司旗下銀行規模尚小，尚未具有規模經濟效益，過度競爭（overbanking）之結果，阻礙整體
金融業之發展。
2.多數金控公司旗下金融機構由於缺乏國際金融實務經驗，加上海外營業據點有限、業務量較
少，以致國際化程度相對不足，此有賴與海外市場深度連結，並持續深化金融國際化政策。尤
其我國將新南向政策列為施政重點，未來將在科技、文化與經貿等各層面，和新南向政策國家
成員廣泛交流合作。國內金控公司旗下金融機構勢必將肩負起協助台商布局新南向政策國家的
資金需求、積極申設新南向政策國家的金融分支機構以及參與東協、南亞基礎建設商機。為了
協助金融機構布局新南向政策國家，金管會已與9個新南向國家簽署金融MOU，包括東協的新加
坡、馬來西亞、泰國、印尼、菲律賓、越南，南亞的印度，加上澳洲、紐西蘭共9國。
3.隨著科技之發展，金融科技（FinTech）已突破金融市場固有區域，各國政府及產業界無不積極
應對此議題。台灣的傳統金融機構也把自己作為一股重要的顛覆性力量，致力於將大數據分析
（DataAnalytics）、人工智慧（ArtificialIntelligence，AI）、行動通訊科技（Mobile）、機器人流
程自動化（RoboticProcessAutomation，RPA）等新興科技應用到業務中。立法院業於106年12月
29日三讀通過「金融科技發展與創新實驗條例」，該法案促成金融監理沙盒法律，營造適合金
融科技業務發展之友善法規環境。另金管會參考英國或新加坡的實體聚落，規劃建置「金融科
技創新園區」，搭配「金融科技發展與創新實驗條例」的運作，可望加速金融服務業與非金融
服務業之協力合作、掌握金融科技商機，發展台灣金融科技業務，共同提升金融服務效率及品
質。
銀行業
1.國內銀行業競爭激烈，本國銀行利差持續縮小，侵蝕整體銀行獲利表現；加上國內市場資金寬
鬆、外資匯入及外幣存款持續擴增，產業轉型不易，資金需求保守、房地產市場短期內難有起
色，銀行存放比持續降低。
2.107年全球經濟成長率及世界貿易量成長率可望持續擴張，美元升息及主要經濟體貨幣正常化步
調為經濟主軸，惟仍須注意國際金融市場震盪加劇、貿易保護主義升溫、政治不確定性及地緣
政治衝突等風險因素。
"
2886,兆豐金,110,90,2886_110,1077,"營
運
概
況
88
營運概況
OURVISION—成為亞洲區域性金融集團
2.110年
（1）配合臺灣集中保管結算所推動大數據建置和整合單一申報系統，建置「票券金融公司數位
監理申報作業」，並持續配合推動第二階段(全市場)次級市場交易單據電子遞送服務，建
置相關資訊系統。
（2）配合財金公司推動金融區塊鏈函證服務，建置「票券詢函證作業」系統，提升作業效率。
（3）配合證券商公會之債券存摺電子化工作小組，持續推動債券存摺及買賣成交單電子化作
業，提供客戶高效及低成本之交割作業服務。
（4）新建虛擬化主機(VM)取代原實體主機，提升等殖成交作業系統穩定性及運作效率。
（5）考量資安風險升級資料庫系統，以符合資訊安全及提升作業效率。
（6）因應金控推動集團數位化政策，導入電子公文系統，加速數位化。
（7）研發「財務報表自行編製」系統，提升自編報表作業效率。
B.未來之研究發展計畫
1.配合臺灣集中保管結算所建置「票券商及一般投資人間票券次級市場交易成交單電子遞送服
務」與「公司負責人及主要股東資訊查詢平臺」功能，有效提升交易效率及強化防制洗錢及打
擊資恐作業之執行與交易監控。
2.持續配合證券商公會之債券存摺電子化工作小組，推動債券存摺及買賣成交單電子化作業，提
供客戶高效及低成本之交割作業服務。
3.持續優化財報自編系統，減少人工並降低資料前置處理程序，加速財報產製以達數位化需求。
4.因應資訊安全需求購置APT網路進階持續性攻擊防護系統，監控電腦或網路活動，防止駭客入
侵。
111年度預計業務研發經費為新臺幣1,800仟元。
兆豐產物保險(股)公司
A.最近二年度研究發展支出金額
109年度、110年度研究發展支出分別為新臺幣3,293仟元及10,275仟元。研發成果包括：為有效
減少傳統紙本保單印製及配送過程所產生的二氧化碳排放，故109年起，積極向保戶推廣善加使
用電子保單，且陸續增加險種，至110年底開通險種包含汽車保險、健康保險、傷害保險、旅遊
保險及住宅火險。110年度電子保單整體轉換率為50%，其中，防疫保險相關電子保單使用率更
高達81.1%。另積極推展行動投保，協助業務員親訪客戶時直接使用平板等行動裝置進行報價及
要保，且部分險種增加自動核保功能，縮短要保流程，藉此提升業務人員業務拓展效率。110年
推動包含智能客服系統及流程自動化(RPA)導入的數據分析及自動化專案，主要應用於汽車保險
損失率及理賠案件的戰情管理，藉由即時的數據化分析提高管理決策效益，提供消費者快速取得
基本指引，簡化例行性作業。
"
2886,兆豐金,111,10,2886_111,1557,"致
股
東
報
告
書
OURVISION—成為亞洲區域性金融集團
8
致股東報告書

單位：新臺幣仟元
公司名稱
繼續營業單
位稅前淨利
本期稅後淨利
每股
稅後盈餘(元)
資產報酬率
（%）
權益報酬率
（%）
本公司及子公司合併
21,144,301
18,334,958
1.32
0.45
5.84
本公司（個體）
18,171,716
18,334,958
1.32
5.05
5.84
兆豐國際商業銀行（股）公司
26,734,372
24,181,435
2.83
0.65
8.21
兆豐證券（股）公司
842,154
603,229
0.52
0.85
3.34
兆豐票券金融（股）公司
3,701,502
3,040,283
2.32
1.22
7.98
兆豐產物保險（股）公司
(10,164,243)
(9,523,769)
(63.87)
(40.75)
(242)
兆豐資產管理（股）公司
277,909
222,527
1.11
1.41
7.82
兆豐創業投資（股）公司
8,069
3,821
0.04
0.35
0.35
兆豐國際證券投資信託（股）公司
93,237
74,006
1.40
7.90
8.59
註1：資產報酬率=本期稅後淨利/平均資產；權益報酬率=本期稅後淨利/平均權益。
註2：除「本公司及子公司合併」乙列為合併財務資料外，餘為個體財務資料。
(五)研究發展狀況
111年度本公司及旗下子公司研究發展概要如下：
1.本公司持續導入集團ESG永續經營制度，啟動SBTi專案，採PCAF方法論進行投融資碳盤查及
SBT減碳目標規畫，持續執行高碳排產業、高氣候風險區域客戶及不動產擔保品於不同情境
下分佈之相關氣候變遷風險衡量及管理機制；另持續強化資訊系統、網路架構及資安防護能
力，並通過ISO27001驗證，接軌國際資安管理制度。
2.銀行子公司為積極開發新金融商品、順應科技化與數位化的金融發展趨勢、及貼近客戶對數位
服務的想法與需求，111年度開發與優化之新金融商品及數位金融應用諸如：優化分行STM(智
慧櫃員機)功能，新增客戶臨櫃開立信託理財帳戶服務，有效提升作業效率；強化行動銀行
APP之客戶認證功能，以保障交易安全；推出中小企業線上申貸平台「小微easy貸」，以簡化
流程、縮短中小企業貸放流程及提振業務成長動能；運用區塊鏈技術，與優質廠商合作建置
供應鏈融資平台，活絡中小企業金流、強化供應鏈韌性；實踐ESG永續經營及綠色金融，開
辦大型企業戶「綠色及永續定存」專案，並將ESG精神融入各項金融產品，發行環保材質信
用卡。銀行投入數位金融研發之同時，亦積極申請金融專利保護，截至111年底，共獲經濟部
核准新型專利477件、核准發明專利101件；另送件審核中之新型專利共35件、發明專利共81
件。
3.證券子公司於111年度開辦台股T+0、美股定期定額及他益信託業務，提供投資人多元化投資
選擇，並於11月17日獲臺灣證券交易所同意承作分戶帳業務，預計112年開辦。另於111年初
推出線上開戶平台「E-Open」，整合OCR辨識技術並結合銀行子公司線上核身核印服務，節省
開戶時間及繁複手續；111年9月提供「兆豐e存股」服務，客戶可以盤中零股為標的，進行定
期定額、定期定股及條件單方式進行存股計劃設定，另亦能提供美股定期定股之存股功能。
此外，為推動數位轉型，證券111年度委請專業顧問完成數位力診斷及開戶流程優化。顧問依
據公司客戶體驗優先、行動優先的策略主軸，檢視8個轉型構面（產品服務、客戶體驗、通路
管理、營運流程、數據分析、科技應用、組織人才、數位生態圈）後，研訂數位轉型各項行
動方案及完成RPA機器人開戶流程開發測試。
"
2886,兆豐金,111,93,2886_111,844,"營
運
概
況
91
2022ANNUALREPORT
A.最近二年度研究發展支出金額
110年度、111年度研究發展支出分別為新臺幣10,275仟元及7,261仟元。研發成果如下：
1.數據分析及自動化專案
專案皆於110年推動，其中數據分析主要應用為汽車保險損失率及理賠案件的戰情管理，藉由
即時的數據化分析提高管理決策效益；而自動化相關專案則包含智能客服系統及流程自動化
(RPA)導入，前者提供消費者可協助消費者快速取得基本指引，後者則預期可簡化具規則性的
例行性工作。
2.產險理賠區塊鏈
與產險其他同業利用平台使資訊同步，蒐集強制險及任意險追償作業數據並建構查詢、追蹤及
運算，藉此提升理賠作業效率、減少人為錯誤、簡化作業流程、推動產險理賠數位化，已於
111年完成業務試辦。
B.未來之研究發展計畫
因應保險科技與數位化的發展，已於111年5月成立專責單位，負責數位專案之規劃、應用、執
行與分析，並將數位化深植於企業文化內。預計整合內外部的需求與資源，並針對作業流程遇到
的痛點進行優化與改進，以改善內部作業效率並提升保戶使用體驗。112年度預計業務研發經費
為新臺幣19,000仟元。
兆豐國際證券投資信託 ( 股 ) 公司
A.最近二年度研究發展支出及其成果
1.研究發展支出：
110及111年度研究發展支出分別為新臺幣8,252仟元及8,140仟元，主要係用於基金資訊系統
應用支出，如彭博資訊(Bloomberg)、路孚特（Refinitiv）、中國萬得資訊(Wind)及精業嘉實等
資料庫費用。
2.最近二年度研發成果：
公募基金發行：兆豐新興市場短期高收益債券基金、兆豐台灣金傳精選股息基金、兆豐全球元
宇宙科技基金、兆豐洲際半導體ETF基金、兆豐特選台灣晶圓製造ETF基金及兆豐新加坡交易
所房地產收益基金。
B.未來之研究發展計畫
每年度持續研發新基金，以增加產品廣度，並優化投信子公司網路交易系統。112年度預計業務
研發經費為新臺幣8,071仟元。
"
2886,兆豐金,109,80,2886_109,1067,"營
運
概
況
78
營運概況
OURVISION—成為亞洲區域性金融集團
B.未來之研究發展計畫
1.評估併購國內外其他金融機構之可行性分析。
2.協助集團規劃建置ESG永續經營平台。
3.配合主管機關推動IFRS進度，持續開發相關財務及風險報表系統。
4.鑑別高碳排放量產業、高氣候風險區域客戶暴險統計。
5.鑑別銀行與票券子公司不動產擔保品於RCP8.5情境下之高氣候風險分佈情形。
6.持續強化網路架構，強化資安防護能力。
110年度預估研究發展支出(含員工訓練、專業服務費)總計約新臺幣12,600仟元。
兆豐國際商業銀行 ( 股 ) 公司
A.最近二年度研究發展支出及其成果
108及109年度研究發展支出分別為新臺幣2,661仟元及2,588仟元，主要用於購置專業圖書雜誌、
電子資料庫、編製相關出版刊物等。研究發展成果如下：
1.定期出版「兆豐國際商銀月刊」，刊載專論及國內外最新經濟及金融動態PDF檔，供各界參
考。
2.定期及不定期針對國內外經濟、金融情勢之最新發展提出研究報告。
3.授信業務方面，推出「房貸e把兆」，提供民眾線上快速查詢房價行情、生活機能、貸款額度
利率等資訊，一站式服務滿足民眾從看房、買房到辦理房貸的各項需求，並結合AI大數據分
析，導入機器人流程自動化及地理圖資系統等金融科技，打造智慧鑑價作業流程，有效提升核
貸效率，縮短民眾等待時間，其中智慧估價模型及流程，更獲得經濟部智慧財產局六項專利，
亦獲得第十屆傑出金融業務菁業獎-最佳消費金融獎。
4.信用卡業務方面，與房地產代銷業龍頭海悅團隊攜手合作，聯袂發行國內首張專為『成家』打
造的信用卡「海悅國際聯名卡」，持卡人可享購屋訂金回饋、訂金分期優惠、房貸及信貸優惠
利率、家電及量販賣場分期優惠利率等，讓持卡人享一條龍全方位超值回饋。
5.強化各項數位金融應用方面，為順應數位化時代之潮流趨勢，持續建置「STM智慧櫃員機」，
以提升分行開戶效率；運用大數據分析技術，建置「數據應用平台」掌握企業客戶資訊總覽；
推動開放銀行(OpenBanking)並已與第三方服務業者完成串接；導入機器人流程自動化(RPA，
RoboticProcessAutomation)專案，建置「機器人流程自動化暨管理平台」，以節省人力工時並
提昇作業效率。
6.數位金融創新方面，持續致力於數位金融研發並申請各項金融服務與專利，截至109年12月
底，獲經濟部核准新型專利共215件、核准發明專利共56件；另送件審核中之新型專利共3
件、發明專利共45件。
"
2886,兆豐金,109,83,2886_109,841,"營
運
概
況
81
2020ANNUALREPORT
B.未來之研究發展計畫
因應保險科技及資安風險管理之發展，持續優化作業流程、導入流程自動化(RPA)，並同時導入
智能客服、發展電子保單，並強化官網及社群平台(如LINE@)的經營，以提供保戶更完善的保險
服務。另針對保險業日趨重視的風險控管部分，亦預計進行自我風險及清償能力評估機制之建置
及執行。110年度預計業務研發經費為新臺幣8,400仟元。
兆豐國際證券投資信託 ( 股 ) 公司
A.最近二年度研究發展支出及其成果
108及109年度研究發展支出分別為新臺幣9,547仟元及5,963仟元，主要係用於基金資訊系統應
用支出，如彭博資訊(Bloomberg)、路孚特（Refinitiv）、中國萬得資訊(Wind)等資料庫費用。研
發成果為發行兆豐國際六年到期新興市場債券基金及兆豐國際台灣先進通訊基金。
B.未來之研究發展計畫
每年度新發行募集1-2檔基金，以增加產品廣度，並持續推廣小額投資及網路交易平台系統。110
年度預計業務研發經費為新臺幣8,511仟元。
兆豐資產管理 ( 股 ) 公司
A.最近二年度研究發展支出及其成果
108及109年度研究發展支出分別為新臺幣280仟元及280仟元，主要係用於業務面及財務面等資
訊系統的強化與升級，期使系統運作能更加完備，提昇資訊化作業與系統整合，提供更有效率與
彈性之管理工具。
B.未來之研究發展計畫
資產管理公司營運及實務作業上與諸多法律問題如強制執行法、公司法、危險及老舊建築物加速
重建條例、都市更新條例、營業稅法、個人資料保護法等息息相關。除持續進行專案研究並與同
業進行交流切磋外，對於新制定或修訂之相關法規也進行深入探討並同時提供同仁教育訓練，以
符法令規定。針對不動產業景氣之趨勢及波動亦密切注意，追蹤景氣變動對不動產業各階段之影
響再輔以彈性調整多元之經營策略，期將景氣波動影響降至最低。110年度預計業務研發經費為
新臺幣2,380仟元。
"
2886,兆豐金,109,87,2886_109,911,"營
運
概
況
85
2020ANNUALREPORT
3.財務及金融市場業務：
（1）因應新型冠狀病毒疫情擴散已嚴重衝擊全球經濟景氣成長及股市亦已進入高檔區間震盪，
將審慎操作短期股票交易部位，慎選優質抗跌產業展望佳之股票及進場時點，實現短期價
差交易之資本利得。
（2）因應債券部位到期及提升資金運用收益，增加債券投資部位，並於風險可控範圍內，進行
區間操作以提升獲利。
（3）投資永續債券，善盡企業責任，提升企業形象。
（4）掌握金融市場趨勢與短期波動利基，適時進行各項金融商品短期匯利率套利交易，以擴增
金融操作收益。
（5）發展多元化資金調度管道，力求降低流動資金成本，並在既定之利率風險下，運用殖利率
曲線特性，靈活進行貨幣市場操作，以短支長獲取期差收益。
（6）因應主管機關對相關法規之修訂，檢討修正內部相關作業規範，強化瞭解客戶程序及商品
適合度作業，穩建推展TMU業務。
4.信託業務：
（1）配合金管會推動信託2.0政策，依據各項主軸工作小組工作項目，規劃及執行策略，滿足
客戶生活及財產管理各項需求，掌握全方位信託相關商機。
（2）為因應高齡社會之財產管理需求，持續推廣及宣導安養信託業務，並加強與理財業務結
合，以兼顧客戶財產保全及增值需求。
（3）配合政府推動都市更新、老屋重建、重大公共建設及健全房市等政策，搭配金控集團資源
及授信政策，積極爭攬不動產信託相關業務。
（4）掌握國際財經環境變化，並配合營業單位及客戶之需求，適時提供元多元化國內外基金、
ETF等理財商品，以提升財富管理業務量、市占率以及手續費收入。
（5）爭攬具題材性、投資績效較優之基金及ETF保管業務，並推展保管基金relaunch行銷方案，
持續擴大保管規模。
（6）強化網路銀行及行動銀行之理財平台，並增加網頁活潑性及縮短網路下單流程，以利於客
戶輕鬆完成線上交易，進而提高自動化交易占理財業務總銷售量之比重。
B.長期業務發展計畫
1.財富管理及保險業務：
（1）持續將內控機制導入系統控管、人工報表導入RPA機器人流程自動化，以強化控管、降低
人工錯誤及成本。
（2）透過數位媒體與客戶互動溝通，提昇客戶黏著度。
"
