代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,NI,Price,MVE,BVE,Earnings,NetDiv,ADV,RD,ROA,S,SG,BM
3272,東碩,2022,M2325,32722022,0,0,0,0,0,54614,2021889,6422746,244689,36.47,1991772.58,2021889,244689,158381,0.024045741,0.022295457,18.13,6800040,45.2,1.015120411
3272,東碩,2021,M2325,32722021,0,0,0,0,0,54614,1852583,5437096,21782,20.92,1142524.88,1852583,21782,54338,0.032151485,0.028588493,21.62,4683143,-8.22,1.621481538
3272,東碩,2020,M2325,32722020,0,0,0,0,0,54614,1927927,4470704,165997,32.09,1752563.26,1927927,165997,97808,0.032023002,0.02662165,12.94,5102426,3.83,1.10006129
3272,東碩,2019,M2325,32722019,0,0,0,0,0,52265,1549573,3958604,108121,17.11,894254.15,1549573,108121,40431,0.036105703,0.027241098,-12.05,4914376,-3.64,1.732810521
3272,東碩,2018,M2325,32722018,0,0,0,0,0,52265,1556590,4501192,147209,25.31,1322827.15,1556590,147209,50538,0.037499199,0.033305235,37.17,5099949,44.43,1.176714584
3272,東碩,2017,M2325,32722017,0,0,0,0,0,52265,1566762,3281409,156248,27.99,1462897.35,1566762,156248,70220,0.045020649,0.04338202,4.26,3531002,8.85,1.070999274
3276,宇環,2022,M2328,32762022,0,0,0,0,0,69713,944596,1652561,71517,14.15,986438.95,944596,71517,34856,0.026838069,0,-13.85,1331914,-17.92,0.957581815
3276,宇環,2021,M2328,32762021,0,0,0,0,0,69713,890102,1918237,90867,15.79,1100768.27,890102,90867,27885,0.024507037,0,-4.19,1622636,29.22,0.808618875
3276,宇環,2020,M2328,32762020,0,0,0,0,0,69713,709477,2002175,-29661,13.76,959250.88,709477,-29661,0,0.02552976,0,-10.96,1255711,59.96,0.739615688
3276,宇環,2019,M2328,32762019,0,0,0,0,0,69713,731670,2248729,-167683,8.47,590469.11,731670,-167683,0,0.030512326,0,-3.58,785027,-50.16,1.239133407
3276,宇環,2018,M2328,32762018,0,0,0,0,0,69713,893255,2332165,-20963,9.07,632296.91,893255,-20963,0,0.024811479,0,17.39,1575158,-19,1.412714479
3276,宇環,2017,M2328,32762017,0,0,0,0,0,69713,865627,1986704,71610,12.76,889537.88,865627,71610,13942,0.027272157,0,2.18,1944584,12.49,0.973119886
3284,太普高,2022,M9900,32842022,0,0,0,0,0,87962,991599,1628682,40664,15.25,1341420.5,991599,40664,17592,0.049256736,0.003917523,26.81,797698,39.58,0.73921563
3284,太普高,2021,M9900,32842021,0,0,0,0,0,68962,754094,1284348,-32444,12.35,851680.7,754094,-32444,0,0.092319914,0.006262566,8.61,571491,-16.2,0.885418679
3284,太普高,2020,M9900,32842020,0,0,0,0,0,55962,655678,1182484,-51572,12.59,704561.58,655678,-51572,0,0.07862913,0.00566748,-5.16,681961,-16.69,0.930618442
3284,太普高,2019,M9900,32842019,0,0,0,0,0,55962,730630,1246885,5152,12.84,718552.08,730630,5152,0,0.069632377,0.006629968,6.34,818556,-6.61,1.016808691
3284,太普高,2018,M9900,32842018,0,0,0,0,0,55962,801332,1172534,-16445,12.49,698965.38,801332,-16445,16188,0.065324088,0.006872617,5.08,876522,4.37,1.146454492
3284,太普高,2017,M9900,32842017,0,0,0,0,0,55962,903997,1115857,6657,15.05,842228.1,903997,6657,55961,0.071155549,0.008269747,5.15,839808,-0.99,1.073339871
3285,微端,2022,M2331,32852022,0,0,0,0,0,42735,593578,931874,-7970,20.9,893161.5,593578,-7970,0,0.084847616,0.021585812,-5.26,857832,-11.1,0.664580818
3285,微端,2021,M2331,32852021,0,0,0,0,0,42735,606482,983622,7267,19.5,833332.5,606482,7267,0,0.062548969,0.02101686,8.8,964892,1.45,0.727779128
3285,微端,2020,M2331,32852020,0,0,0,0,0,44109,596999,904102,29569,21.29,939080.61,596999,29569,14957,0.055445622,0.022296851,10.07,951076,11.9,0.635727108
3285,微端,2019,M2331,32852019,0,0,0,0,0,44109,574411,821356,8684,14.38,634287.42,574411,8684,8547,0.064815273,0.024677806,-21.14,849954,-31.54,0.905600493
3285,微端,2018,M2331,32852018,0,0,0,0,0,44109,626086,1041496,78086,16.78,740149.02,626086,78086,51282,0.050421197,0.021302678,4.19,1241581,10.31,0.845891818
3285,微端,2017,M2331,32852017,0,0,0,0,0,44109,604265,999629,23033,17.96,792197.64,604265,23033,19849,0.056109625,0.022095741,-1.8,1125511,-18.04,0.762770513
3287,廣寰科,2022,M2325,32872022,0,0,0,0,0,43970,564273,708174,49637,24.9,1094853,564273,49637,0,0.172363381,0.019805192,-9.8,450084,-35.17,0.515386997
3287,廣寰科,2021,M2325,32872021,0,0,0,0,0,43970,570208,785094,57784,13.3,584801,570208,57784,0,0.105378701,0.015996808,-3.46,694201,2.51,0.975046212
3287,廣寰科,2020,M2325,32872020,0,0,0,0,0,43970,513405,813248,68660,20.15,885995.5,513405,68660,0,0.12143568,0.015189058,44.69,677198,59.28,0.579466826
3287,廣寰科,2019,M2325,32872019,0,0,0,0,0,43970,411818,562044,18569,10.65,468280.5,411818,18569,0,0.154411367,0.025978272,5.91,425163,21.08,0.8794259
3287,廣寰科,2018,M2325,32872018,0,0,0,0,0,43970,393535,530656,-12395,7.8,342966,393535,-12395,0,0.233445161,0.032315114,4.37,351136,7.66,1.147446103
3287,廣寰科,2017,M2325,32872017,0,0,0,0,0,43970,395965,508458,-31734,11.2,492464,395965,-31734,0,0.23045839,0.039369886,-11.91,326163,-20.11,0.804048621
3288,點晶,2022,M2328,32882022,0,0,0,0,0,15000,98591,220853,2816,22.35,335250,98591,2816,0,0.098980763,0.250442302,-5.59,115871,4.33,0.294082028
3288,點晶,2021,M2328,32882021,0,0,0,0,0,22660,88012,233923,-33636,23.19,525485.4,88012,-33636,0,0.109551422,0.263672543,-18.3,111062,10.5,0.167487051
3288,點晶,2020,M2328,32882020,0,0,0,0,0,22660,123550,286332,-8057,25.83,585307.8,123550,-8057,0,0.115299666,0.326458532,-6.02,100512,-16.39,0.211085518
3288,點晶,2019,M2328,32882019,0,0,0,0,0,22660,136837,304680,4214,13.72,310895.2,136837,4214,0,0.116680116,0.262442912,36.02,120209,-28.74,0.440138671
3288,點晶,2018,M2328,32882018,0,0,0,0,0,22660,130964,223995,2797,21.3,482658,130964,2797,0,0.097071725,0.207213989,-14.2,168700,-9.06,0.271339126
3288,點晶,2017,M2328,32882017,0,0,0,0,0,51600,108082,261057,-4824,16.81,867396,108082,-4824,0,0.107311499,0.215453115,-44.5,185516,-9.67,0.12460514
3289,宜特,2022,M2331,32892022,0,0,0,0,0,74775,3402193,7424156,335842,95.3,7126057.5,3402193,335842,74775,0.028571223,0.033962543,2.81,3742682,16.46,0.477429911
3289,宜特,2021,M2331,32892021,0,0,0,0,0,79775,3324681,7221525,109487,48.76,3889829,3324681,109487,0,0.031713044,0.03645729,-2.13,3213788,5.62,0.854711351
3289,宜特,2020,M2331,32892020,0,0,0,0,0,93575,3931727,7378837,220504,48.37,4526222.75,3931727,220504,56145,0.038648141,0.036338475,-16.75,3042863,20.75,0.868655216
3289,宜特,2019,M2331,32892019,0,0,0,0,0,93575,4131538,8863839,-239897,46.39,4340944.25,4131538,-239897,187150,0.043875512,0.037462226,-2.86,2519925,-16.64,0.951760207
3289,宜特,2018,M2331,32892018,0,0,0,0,0,63575,2955069,9124395,-290070,30.91,1965103.25,2955069,-290070,0,0.049812983,0.043483813,1.37,3022987,7.05,1.503772893
3289,宜特,2017,M2331,32892017,0,0,0,0,0,63502,3293228,9000773,115072,57.81,3671050.62,3293228,115072,63575,0.056468199,0.045001466,74.8,2823908,20.5,0.89708052
3290,東浦,2022,M2328,32902022,0,0,0,0,0,99549,1561756,3107483,116881,26.53,2641034.97,1561756,116881,59997,0.032108122,0.027841524,0.65,1794873,4.5,0.591342416
3290,東浦,2021,M2328,32902021,0,0,0,0,0,99549,1434296,3087463,77819,19.84,1975052.16,1434296,77819,49774,0.049344134,0.018301739,2.26,1717651,1.69,0.726206644
3290,東浦,2020,M2328,32902020,0,0,0,0,0,99549,1390648,3019354,55446,13.47,1340925.03,1390648,55446,19909,0.046433904,0.014013828,11.14,1689046,-28.36,1.037081096
3290,東浦,2019,M2328,32902019,0,0,0,0,0,99549,1380423,2716808,62358,12.48,1242371.52,1380423,62358,13936,0.040119674,0.015526694,-13.61,2357746,-12.55,1.111119321
3290,東浦,2018,M2327,32902018,0,0,0,0,0,99549,1570088,3144645,170230,20.4,2030799.6,1570088,170230,99548,0.04154703,0.013649455,-3.02,2696005,-9.39,0.773137832
3290,東浦,2017,M2327,32902017,0,0,0,0,0,99549,1467469,3242466,56436,14.16,1409613.84,1467469,56436,29864,0.039623447,0.013261144,6.43,2975309,16.88,1.041043269
3293,鈊象,2022,M3200,32932022,0,0,0,0,0,140901,10663332,14180483,5482804,584.83,82403131.83,10663332,5482804,4931527,0.210370372,0.217409041,15.91,11947999,5.87,0.129404451
3293,鈊象,2021,M3200,32932021,0,0,0,0,0,70450,8972572,12234377,4734318,330.41,23277384.5,8972572,4734318,4227022,0.210780142,0.201985453,35.11,11285788,33.94,0.385463066
3293,鈊象,2020,M3200,32932020,0,0,0,0,0,70450,6660890,9055221,3409645,350,24657500,6660890,3409645,2958916,0.217856864,0.199190278,36.23,8425858,59.24,0.27013647
3293,鈊象,2019,M3200,32932019,0,0,0,0,0,70444,5003619,6647115,1975565,296.3,20872557.2,5003619,1975565,1761259,0.208630331,0.223937958,44.08,5291153,72.51,0.239722376
3293,鈊象,2018,M3200,32932018,0,0,0,0,0,70122,3764304,4613517,880828,117.49,8238633.78,3764304,880828,774206,0.250201981,0.272100063,2.7,3067118,-7.44,0.456908767
3293,鈊象,2017,M3200,32932017,0,0,0,0,0,69983,3649435,4492278,905705,65.16,4560092.28,3649435,905705,770958,0.233700215,0.243979981,3.23,3313694,-0.18,0.800298497
3294,英濟,2022,M2328,32942022,0,0,0,0,0,132016,2249418,5155276,-167833,19.15,2528106.4,2249418,-167833,0,0.019685675,0.028918474,-11.47,4834937,-9.11,0.889763975
3294,英濟,2021,M2328,32942021,0,0,0,0,0,132016,2393061,5822890,-23956,18.7,2468699.2,2393061,-23956,33003,0.016795584,0.025820403,-3.16,5319553,4.44,0.969361111
3294,英濟,2020,M2328,32942020,0,0,0,0,0,132016,2452707,6013047,71939,20.54,2711608.64,2452707,71939,66007,0.017011374,0.02906315,15.66,5093357,1.86,0.904521015
3294,英濟,2019,M2328,32942019,0,0,0,0,0,132016,2349482,5198752,23631,12.77,1685844.32,2349482,23631,39604,0.020307434,0.025524585,7.01,5000238,3.62,1.393653003
3294,英濟,2018,M2328,32942018,0,0,0,0,0,132016,2460709,4858153,-19205,12.97,1712247.52,2460709,-19205,30363,0.020620719,0.02401302,1.23,4825632,-10.37,1.437122245
3294,英濟,2017,M2328,32942017,0,0,0,0,0,131513,2599268,4799055,154301,13.72,1804358.36,2599268,154301,60583,0.019514244,0.02113551,8.16,5384067,4.13,1.440549759
3296,勝德,2022,M2328,32962022,0,0,0,0,0,96724,1250029,2520469,-69987,17.2,1663652.8,1250029,-69987,0,0.038978977,0.040943775,-2.75,2558533,-19.9,0.751376128
3296,勝德,2021,M2328,32962021,0,0,0,0,0,96724,1273006,2591700,-167737,16.65,1610454.6,1273006,-167737,0,0.032249541,0.037525429,5.26,3194154,27.17,0.790463761
3296,勝德,2020,M2328,32962020,0,0,0,0,0,96724,1466532,2462120,19618,20.28,1961562.72,1466532,19618,0,0.026679136,0.0449183,12.2,2511738,-10.72,0.747634519
3296,勝德,2019,M2328,32962019,0,0,0,0,0,98224,1492449,2194390,33472,12.63,1240569.12,1492449,33472,0,0.0421341,0.045847497,-10.38,2813327,-10.42,1.203035749
3296,勝德,2018,M2328,32962018,0,0,0,0,0,98224,1610708,2448464,100032,14.96,1469431.04,1610708,100032,55987,0.033595267,0.046528207,7.91,3140740,9.87,1.096143988
3296,勝德,2017,M2328,32962017,0,0,0,0,0,98224,1539492,2269041,-437,13.5,1326024,1539492,-437,0,0.037760409,0.051175581,-13.24,2858629,-1.22,1.160983512
3297,杭特,2020,M2326,32972020,1,0.693147181,1,0,0,36839,586835,855996,-33090,16.3,600475.7,586835,-33090,0,0.106433124,0.240657892,-0.55,200276,-3.41,0.97728351
3297,杭特,2022,M2326,32972022,0,0,0,0,0,36049,581370,805855,15649,18.2,656091.8,581370,15649,0,0.07737939,0.208400691,-7.33,217125,-10.99,0.886110755
3297,杭特,2021,M2326,32972021,0,0,0,0,0,36049,573605,869550,4928,14.65,528117.85,573605,4928,0,0.065480828,0.197504243,1.58,243934,21.8,1.086130681
3297,杭特,2019,M2326,32972019,0,0,0,0,0,36839,673436,860694,-39430,12.35,454961.65,673436,-39430,0,0.125775273,0.244359669,-1.68,207346,-16.01,1.480203881
3297,杭特,2018,M2326,32972018,0,0,0,0,0,36855,704006,875434,-32081,12.35,455159.25,704006,-32081,0,0.124990885,0.234776128,-4.63,246882,-9.48,1.54672458
3297,杭特,2017,M2326,32972017,0,0,0,0,0,36912,755643,917954,-64637,13.56,500526.72,755643,-64637,0,0.153715287,0.233234826,-5.58,272738,-35.56,1.509695626
3303,岱稜,2022,M2331,33032022,0,0,0,0,0,94091,1955801,3129645,284835,25.52,2401202.32,1955801,284835,188181,0.059325432,0.028977059,-10.52,2808256,-1.38,0.814509041
3303,岱稜,2021,M2331,33032021,0,0,0,0,0,94091,1794281,3497705,164291,24.58,2312756.78,1794281,164291,84681,0.060136363,0.029541588,9.26,2847545,20.25,0.77581915
3303,岱稜,2020,M2331,33032020,0,0,0,0,0,96090,1757989,3201330,142286,18.62,1789195.8,1757989,142286,130245,0.059315707,0.030641339,6.78,2368108,-5.35,0.982558197
3303,岱稜,2019,M2331,33032019,0,0,0,0,0,96090,1805034,2998062,208394,19.28,1852615.2,1805034,208394,155249,0.058991695,0.026035928,0.81,2502081,0.56,0.974316739
3303,岱稜,2018,M2331,33032018,0,0,0,0,0,96090,1760602,2973983,209488,17.42,1673887.8,1760602,209488,150544,0.06598033,0.024437219,3.12,2488090,10.98,1.05180407
3303,岱稜,2017,M2331,33032017,0,0,0,0,0,96090,1610455,2884070,53472,13.19,1267427.1,1610455,53472,9430,0.072117222,0.027836345,2.18,2241961,-7.68,1.270649018
3305,昇貿,2022,M2331,33052022,0,0,0,0,0,134237,4720920,7897234,291630,49.9,6698426.3,4720920,291630,262998,0.020863707,0.010494273,-6.54,8418782,1.77,0.704780465
3305,昇貿,2021,M2331,33052021,0,0,0,0,0,134116,4439956,8449801,595936,50.06,6713846.96,4439956,595936,328517,0.022237339,0.011269296,27.38,8272123,56.65,0.661313257
3305,昇貿,2020,M2331,33052020,0,0,0,0,0,118265,3671295,6633285,157217,44.85,5304185.25,3671295,157217,176514,0.0339038,0.012780016,4.26,5280588,1.07,0.692150599
3305,昇貿,2019,M2331,33052019,0,0,0,0,0,118265,3563787,6362079,100432,17.7,2093290.5,3563787,100432,118265,0.036776102,0.013821183,-1.57,5224806,-4.17,1.702480855
3305,昇貿,2018,M2331,33052018,0,0,0,0,0,121489,3641463,6463419,41957,16.7,2028866.3,3641463,41957,60744,0.033778507,0.014712998,-2.68,5452254,3.73,1.7948265
3305,昇貿,2017,M2331,33052017,0,0,0,0,0,121489,3752325,6641225,51239,17.91,2175867.99,3752325,51239,60744,0.032592035,0.015095747,3.21,5256315,9.4,1.724518683
3306,鼎天,2022,M2327,33062022,0,0,0,0,0,50608,1472269,1776637,12513,35.92,1817839.36,1472269,12513,0,0.024466244,0.111653237,-17.63,1218863,-10.31,0.809900496
3306,鼎天,2021,M2327,33062021,0,0,0,0,0,50608,1692165,2156923,53135,22.41,1134125.28,1692165,53135,40486,0.032087233,0.114814123,20.33,1359014,28.33,1.492044159
3306,鼎天,2020,M2327,33062020,0,0,0,0,0,50608,1514958,1792534,17540,19.23,973191.84,1514958,17540,25303,0.039711491,0.135098205,3.06,1058963,-24.67,1.556689994
3306,鼎天,2019,M2327,33062019,0,0,0,0,0,50608,1405232,1739368,50796,16.48,834019.84,1405232,50796,35425,0.038082319,0.117772294,16.84,1405823,20.5,1.684890374
3306,鼎天,2018,M2327,33062018,0,0,0,0,0,50608,1246705,1488628,4907,17.49,885133.92,1246705,4907,0,0.04821638,0.135161013,-7.42,1166616,-1.15,1.408493079
3306,鼎天,2017,M2327,33062017,0,0,0,0,0,50608,1342451,1607869,-45989,20.62,1043536.96,1342451,-45989,0,0.059424422,0.148563173,-7.84,1180205,-10.33,1.286443175
3308,聯德,2022,M2328,33082022,0,0,0,0,0,70684,698396,1958651,69685,42.83,3027395.72,698396,69685,0,0.001536686,0.01569826,37.84,407370,7.68,0.230692009
3308,聯德,2021,M2328,33082021,0,0,0,0,0,70491,664769,1420930,-30646,14.21,1001677.11,664769,-30646,0,0.025059411,0.034398535,-6.84,378301,14.68,0.663655976
3308,聯德,2020,M2328,33082020,0,0,0,0,0,98570,698998,1525201,-85761,13.34,1314923.8,698998,-85761,0,0.038589672,0.025757773,-9.2,329881,-45.36,0.531588218
3308,聯德,2019,M2328,33082019,0,0,0,0,0,98570,781448,1679655,-87500,8.03,791517.1,781448,-87500,0,0.033361159,0.04161615,-14.15,603756,-19.68,0.987278733
3308,聯德,2018,M2328,33082018,0,0,0,0,0,98570,886713,1956558,-156004,8.37,825030.9,886713,-156004,0,0.019288741,0.06107769,-14.35,751682,-20.53,1.074763382
3308,聯德,2017,M2328,33082017,0,0,0,0,0,99950,1028106,2284319,-71527,11.59,1158420.5,1028106,-71527,0,0.01762605,0.044833245,-8.2,945816,-16.36,0.887506739
3310,佳穎,2022,M2328,33102022,0,0,0,0,0,56077,1441187,6124764,133038,82.3,4615137.1,1441187,133038,28615,0.030781422,0.030949609,12.15,1545900,21.91,0.31227393
3310,佳穎,2021,M2328,33102021,0,0,0,0,0,50439,1241221,5461208,64100,34.24,1727031.36,1241221,64100,0,0.031031845,0.029102065,20.54,1268020,16.29,0.718702062
3310,佳穎,2020,M2328,33102020,0,0,0,0,0,50225,1236166,4530625,37848,24.39,1224987.75,1236166,37848,0,0.032509313,0.017446393,53.72,1090426,-38.45,1.009125193
3310,佳穎,2019,M2328,33102019,0,0,0,0,0,50225,1268674,2947387,194423,23.83,1196861.75,1268674,194423,100450,0.042791637,0.00846067,-5.48,1771491,-35.39,1.060000455
3310,佳穎,2018,M2328,33102018,0,0,0,0,0,50225,1329405,3118110,260375,32.5,1632312.5,1329405,260375,251126,0.020081457,0.004980245,-36.08,2741833,72.34,0.814430448
3310,佳穎,2017,M2328,33102017,0,0,0,0,0,62782,1280414,4877874,74561,32.23,2023463.86,1280414,74561,94172,0.032193364,0.006874513,1.96,1590949,97.64,0.632783231
3311,閎暉,2022,M2327,33112022,0,0,0,0,0,68000,2576419,3258304,111319,34.15,2322200,2576419,111319,40800,0.030417149,0.021754471,5.76,2025009,11.51,1.109473344
3311,閎暉,2021,M2327,33112021,0,0,0,0,0,68000,2390198,3080743,61507,31.68,2154240,2390198,61507,31960,0.03535056,0.023309871,6.98,1815926,4.72,1.1095319
3311,閎暉,2020,M2327,33112020,0,0,0,0,0,60000,2092028,2879759,-197176,32.46,1947600,2092028,-197176,0,0.0523425,0.042613561,-13.92,1734002,-24.47,1.074156911
3311,閎暉,2019,M2327,33112019,0,0,0,0,0,60000,2521003,3345399,-26324,28.14,1688400,2521003,-26324,0,0.047526455,0.05207307,-29.48,2295774,1.99,1.493131367
3311,閎暉,2018,M2327,33112018,0,0,0,0,0,179384,3763588,4743982,-116088,22.41,4019995.44,3763588,-116088,0,0.049170074,0.055094436,-2.49,2251044,-1.49,0.936216982
3311,閎暉,2017,M2327,33112017,0,0,0,0,0,189384,3803195,4865050,-99157,25.77,4880425.68,3803195,-99157,0,0.047895586,0.050024638,-23.27,2285054,-4.3,0.779275262
3312,弘憶股,2022,M2329,33122022,0,0,0,0,0,162625,2659238,8287506,453991,20.83,3387478.75,2659238,453991,325250,0.016510736,0.00118471,13.39,19346503,2.62,0.785019832
3312,弘憶股,2021,M2329,33122021,0,0,0,0,0,137625,1895194,7308722,433148,17.77,2445596.25,1895194,433148,275250,0.018395837,0.001783777,32.47,18852689,37.83,0.774941489
3312,弘憶股,2020,M2329,33122020,0,0,0,0,0,125114,1487677,5517181,197611,15.56,1946773.84,1487677,197611,125114,0.017116387,0.001756168,16.38,13678646,7.67,0.764175565
3312,弘憶股,2019,M2329,33122019,0,0,0,0,0,118032,1405620,4740473,155628,10.19,1202746.08,1405620,155628,141638,0.018353471,0.001557136,24.47,12704736,29.48,1.168675603
3312,弘憶股,2018,M2329,33122018,0,0,0,0,0,110310,1333896,3808639,138416,8.11,894614.1,1333896,138416,143403,0.014768716,0.001905121,17.34,9812498,14.64,1.491029484
3312,弘憶股,2017,M2329,33122017,0,0,0,0,0,128501,1105149,3245745,55628,6.77,869951.77,1105149,55628,13080,0.030346022,0.002380914,1.09,8559738,2.78,1.270356631
3313,斐成,2022,M9900,33132022,0,0,0,0,0,118771,1009530,1802819,-19333,10.4,1235218.4,1009530,-19333,0,0.04965257,0,51.12,8922,-87.59,0.817288667
3313,斐成,2021,M9900,33132021,0,0,0,0,0,118771,1177716,1192962,-30994,10.8,1282726.8,1177716,-30994,0,0,0,24.83,71875,-0.72,0.918134711
3313,斐成,2020,M2328,33132020,0,0,0,0,0,98771,952015,955685,-23999,12.25,1209944.75,952015,-23999,0,0,0,13.05,72396,-71.58,0.786825184
3313,斐成,2019,M2328,33132019,0,0,0,0,0,83771,828324,845399,-22239,14.95,1252376.45,828324,-22239,0,0.000647771,0,-3.41,254719,6.61,0.661401769
3313,斐成,2018,M2328,33132018,0,0,0,0,0,83771,841234,875219,-109785,18.9,1583271.9,841234,-109785,0,0.379818358,0,-13.03,238930,-75.89,0.5313263
3313,斐成,2017,M2328,33132017,0,0,0,0,0,83771,887818,1006343,-51083,43,3602153,887818,-51083,0,0.10523203,0.000730722,-16.36,990801,-35.23,0.246468709
3317,尼克森,2022,M2324,33172022,0,0,0,0,0,61252,2674930,3429988,403681,44.83,2745927.16,2674930,403681,122502,0.040512604,0.068521969,9.37,2613483,-8.59,0.974144558
3317,尼克森,2021,M2324,33172021,0,0,0,0,0,61252,2313567,3136275,355977,48.95,2998285.4,2313567,355977,73501,0.036846487,0.049062075,27.05,2858970,15.26,0.771630012
3317,尼克森,2020,M2324,33172020,0,0,0,0,0,61252,2021493,2468440,182117,59.67,3654906.84,2021493,182117,61251,0.044501308,0.049345287,0.38,2480399,-11.68,0.553090158
3317,尼克森,2019,M2324,33172019,0,0,0,0,0,61252,1897218,2459043,186284,31.07,1903099.64,1897218,186284,61251,0.037068477,0.04537171,1.22,2808424,16.48,0.996909442
3317,尼克森,2018,M2324,33172018,0,0,0,0,0,61252,1750676,2429460,152901,25.96,1590101.92,1750676,152901,42876,0.040626483,0.057553112,4.99,2411112,-0.12,1.100983514
3317,尼克森,2017,M2324,33172017,0,0,0,0,0,61252,1625812,2314099,92124,43.36,2655886.72,1625812,92124,30625,0.038818285,0.065137487,-3.16,2414017,2.13,0.612154121
3321,同泰,2022,M2328,33212022,0,0,0,0,0,156145,593393,1760112,-209373,13.6,2123572,593393,-209373,0,0.045641563,0.045497808,-21.59,1669509,-25.52,0.279431543
3321,同泰,2021,M2328,33212021,0,0,0,0,0,156145,852212,2244895,-85505,19.94,3113531.3,852212,-85505,0,0.033370078,0.038637324,-4.43,2241589,20.6,0.27371236
3321,同泰,2020,M2328,33212020,0,0,0,0,0,156145,939655,2349020,-264758,29.8,4653121,939655,-264758,0,0.040622648,0.038138577,-14.36,1858643,-18.47,0.201940805
3321,同泰,2019,M2328,33212019,0,0,0,0,0,126219,859930,2742989,-394080,31.38,3960752.22,859930,-394080,0,0.040430618,0.043707495,-16.91,2279609,-5.54,0.217112799
3321,同泰,2018,M2328,33212018,0,0,0,0,0,119000,868301,3301149,-337490,30.85,3671150,868301,-337490,0,0.050905716,0.046983676,-12.43,2413285,-13.61,0.236520164
3321,同泰,2017,M2328,33212017,0,0,0,0,0,89000,943280,3769606,-236475,25.01,2225890,943280,-236475,0,0.043342487,0.037740935,13.54,2793333,11.24,0.423776557
3322,建舜電,2022,M2328,33222022,0,0,0,0,0,107507,1414356,2591564,175900,19.45,2091011.15,1414356,175900,64503,0.035309532,0.034971846,0.4,2765882,-31.41,0.676398115
3322,建舜電,2021,M2328,33222021,0,0,0,0,0,104686,1224578,2581350,114816,15.2,1591227.2,1224578,114816,64254,0.034233623,0.03824919,-7.03,4032556,37.28,0.769580862
3322,建舜電,2020,M2328,33222020,0,0,0,0,0,96652,1175607,2776553,-10359,15.34,1482641.68,1175607,-10359,0,0.044932268,0.062659176,12.37,2937399,12.23,0.792913767
3322,建舜電,2019,M2328,33222019,0,0,0,0,0,96652,1232610,2470928,-56181,6.29,607941.08,1232610,-56181,0,0.050093724,0.07169215,7.32,2617274,-0.87,2.027515561
3322,建舜電,2018,M2328,33222018,0,0,0,0,0,86416,1233556,2302399,-70703,7.98,689599.68,1233556,-70703,23707,0.038076337,0.061245893,9.05,2640275,12.12,1.788800134
3322,建舜電,2017,M2328,33222017,0,0,0,0,0,86416,889845,2111371,-122867,7.93,685278.88,889845,-122867,0,0.035001467,0.053251101,-3.95,2354787,3,1.298515139
3323,加百裕,2022,M2325,33232022,0,0,0,0,0,80306,2601896,6597174,220545,33.48,2688644.88,2601896,220545,120458,0.020993298,0.020986451,-13.87,11099590,-20.46,0.967735092
3323,加百裕,2021,M2325,33232021,0,0,0,0,0,80306,2506045,7659529,254065,29.49,2368223.94,2506045,254065,160611,0.017789747,0.017131234,9.02,13954161,14.68,1.058195958
3323,加百裕,2020,M2325,33232020,0,0,0,0,0,80306,2466181,7026052,336243,41.86,3361609.16,2466181,336243,200764,0.022363402,0.019378712,26.86,12167424,32.34,0.733631092
3323,加百裕,2019,M2325,33232019,0,0,0,0,0,83306,2295355,5538552,170308,24.66,2054325.96,2295355,170308,83305,0.023255397,0.022239923,-8.04,9193737,-1.96,1.117327554
3323,加百裕,2018,M2325,33232018,0,0,0,0,0,86800,2388764,6022684,199419,23.91,2075388,2388764,199419,171405,0.024729067,0.021363921,28.07,9377305,24.54,1.150996344
3323,加百裕,2017,M2325,33232017,0,0,0,0,0,86800,2393383,4702494,206020,27.26,2366168,2393383,206020,173599,0.019102245,0.023380126,8.4,7529429,45.82,1.011501719
3324,雙鴻,2022,M2331,33242022,0,0,0,0,0,88394,5809530,11742741,1295435,290.5,25678457,5809530,1295435,559611,0.033254334,0.045769316,-1.28,13856991,-2.81,0.226241398
3324,雙鴻,2021,M2331,33242021,0,0,0,0,0,88394,4908738,11895049,1149063,155.52,13747034.88,4908738,1149063,516564,0.028093815,0.035902535,17.44,14257907,16.73,0.357076129
3324,雙鴻,2020,M2331,33242020,0,0,0,0,0,88394,4625983,10128476,1144957,170.8,15097695.2,4625983,1144957,482130,0.025771891,0.033010515,34.62,12214199,19.19,0.306403258
3324,雙鴻,2019,M2331,33242019,0,0,0,0,0,86450,3523648,7523573,965420,151.44,13091988,3523648,965420,432726,0.02825365,0.033891967,30.17,10247561,33.88,0.269145373
3324,雙鴻,2018,M2331,33242018,0,0,0,0,0,83143,2308599,5779913,237827,127.62,10610709.66,2308599,237827,125225,0.034711236,0.036541588,12.04,7654265,10.15,0.217572535
3324,雙鴻,2017,M2331,33242017,0,0,0,0,0,80716,2201921,5158962,313472,60.11,4851838.76,2201921,313472,162661,0.030746666,0.031593288,10.13,6948786,6.13,0.45383227
3325,旭品,2022,M2325,33252022,0,0,0,0,0,84635,954786,1789693,-90514,30.9,2615221.5,954786,-90514,0,0.041878245,0.0215789,-4.82,1065995,-30.15,0.365088005
