Mcode,MKEY,KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,POST_RPA,BIG4,AIPOST,MLPOST,IMR,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,CFO,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,TotalSales,MarketShare,IndustryY_Count,LEV,OCF,MTB,INST,NOA,ZSCORE,LGTA,ROA,MS,Median_ROA,ADJROA,AC,A1,A2,A3,A4,PROD,R1,R2,R3,R4,R5,DA,DA1,ABCFO,ABPROD,ABOPCOST,ABEXP,Code_Count
2409,24092022,34812022,3481,M2326,2022,2022M2326,1,1,1,1,1,1,0,1.456946867,383741496,467519590,130746776,252994720,165301665,0.197420632,36037849,157533518,68490588,223715758,350076690,269911051,0.488237483,0.052958692,0.058312401,0.015937156,59766316,-25306785,-1983093,-27914776,36.19,36.19,105598839,230621530,35917279,38278221,0.5719,1365363175,16.38507337,113,0.340715761,-0.004241732,0.417395426,0.5719,0.471727786,1.29496031,19.7654797,-0.059708249,16.38507337,0.034783745,-0.094491994,-0.055466516,2.14E-09,-0.270279438,0.336955972,-0.059708249,0.488237483,2.14E-09,0.478516329,-0.270279438,0.171470117,0.748795767,0.005745383,0.036849864,-0.06969805,0.108128476,0.105992434,-0.048338876,6
3060,30602017,34832017,3483,M2325,2017,2017M2325,1,0,0,0,1,0,0,3.544457163,4033882,3961253,2116429,1917453,3016504,0.333198359,701830,808425,614204,3901463,3537102,2752439,0.846703303,0.144774393,0.079180554,0.034233568,317746,29288,86219,6019,104.06,104.06,1332936,3246183,601300,493477,0.0404,6180667715,0.063123649,101,0.524663091,0.021765588,0.695159673,0.0404,0.506172921,1.788788229,15.21023975,0.001519469,0.063123649,0.044792245,-0.043272776,-0.020246119,2.52E-07,0.091981249,0.204083152,0.001519469,0.846703303,2.52E-07,0.984906291,0.091981249,0.198084545,0.892925042,-0.024152192,-0.016345745,-0.028002425,0.101488664,0.101460378,-0.023539994,6
3060,30602018,34832018,3483,M2325,2018,2018M2325,1,0,0,0,1,0,0,2.680181761,4127024,4033882,2240056,1886968,3110452,0.325941612,827466,784473,442700,4373674,3901463,3537102,0.93937899,0.152121455,0.068923976,0.03230259,338674,99729,20378,42470,111.16,111.16,1491811,3722468,668176,601300,0.0987,6698277125,0.065295507,103,0.542777556,0.005051709,0.790586274,0.0987,0.563163226,1.947238496,15.23306712,0.01052832,0.065295507,0.040612697,-0.030084377,0.00547661,2.48E-07,0.117061183,0.194470984,0.01052832,0.93937899,2.48E-07,1.084234492,0.117061183,0.090325151,0.967173308,-0.014596458,-0.008670119,-0.017901287,0.029846542,0.029837841,-0.015077423,6
3060,30602019,34832019,3483,M2325,2019,2019M2325,1,0,0,0,1,0,0,2.533095568,4487902,4127024,2448265,2039637,3400773,0.371028615,766540,814182,614416,4830683,4373674,3901463,0.940800199,0.1700356,0.072381276,0.030420543,476805,273206,509201,175131,114.92,114.92,3980485,3894586,656295,668176,0.1674,6752857466,0.071535391,106,0.545525504,0.123382127,1.951565401,0.1674,0.531075419,2.705847982,15.31689589,0.042435178,0.071535391,0.03471943,0.007715749,-0.080946949,2.42E-07,0.110735726,0.197280656,0.042435178,0.940800199,2.42E-07,1.170500341,0.110735726,0.114419252,1.059764615,-0.049912245,-0.050085298,0.043570989,4.67E-05,3.91E-05,0.007559852,6
3060,30602020,34832020,3483,M2325,2020,2020M2325,1,0,0,0,1,0,0,2.282680746,6434747,4487902,3723343,2711404,4533973,0.470142842,1356208,1370204,902092,5862428,4830683,4373674,1.056179703,0.195626821,0.081097968,0.029318569,680664,444358,458243,295400,108.23,108.23,4728893,4493998,902328,656295,0.171,7101443952,0.082552619,106,0.57863083,0.102106285,1.744075394,0.171,0.70534517,2.270540977,15.67722308,0.065821402,0.082552619,0.045304838,0.020516564,-0.036284883,2.23E-07,0.229894726,0.305310588,0.065821402,1.056179703,2.23E-07,1.306273622,0.229894726,0.101831323,1.076378896,-0.013883617,-0.006564111,-0.002142548,-0.006927112,-0.007017753,0.043905156,6
3060,30602021,34832021,3483,M2325,2021,2021M2325,1,1,1,1,1,0,0,2.097065479,7861168,6434747,4657512,3203656,5845059,0.435917527,1584811,1536221,1029883,7819527,5862428,4830683,1.026641918,0.163974124,0.0670671,0.033066834,903997,496408,67649,400048,91.04,91.04,7077383,6355305,1153204,902328,0.086,7632634011,0.102448604,106,0.592470737,0.010513078,2.209158224,0.086,0.584107503,2.559201344,15.87744575,0.062169966,0.102448604,0.052407729,0.009762236,0.051656887,1.55E-07,0.304145447,0.238738368,0.062169966,1.026641918,1.55E-07,1.215203488,0.304145447,0.160339637,0.911058042,0.012387835,0.016697018,-0.038501626,-0.006941034,-0.007064225,0.019471496,6
3060,30602022,34832022,3483,M2325,2022,2022M2325,1,1,1,1,1,0,0,2.058900033,7312973,7861168,3795992,3516981,5363126,0.312993693,1360880,1563941,1444038,7421487,7819527,5862428,0.755721923,0.143841348,0.071208371,0.032391352,1168938,593831,1291111,498698,94.71,94.71,4093907,5953472,1140589,1153204,0.0886,7917518705,0.093735011,106,0.519076441,0.16423908,1.164040124,0.0886,0.436808245,2.472434561,15.80516045,0.063438156,0.093735011,0.052207518,0.011230638,-0.100800924,1.27E-07,-0.050633697,0.198945119,0.063438156,0.755721923,1.27E-07,0.944069253,-0.050633697,0.248957788,0.99470295,-0.087781938,-0.089639815,0.099940933,0.003344171,0.00323845,0.01051358,6
8049,80492017,35352017,3535,M2326,2017,2017M2326,1,0,0,0,1,0,0,3.863255133,2075302,1899084,1259276,816026,1613333,0.375319364,607708,380025,229944,1038039,1407121,1023814,0.53594733,0.148606907,0.172520493,0.036228889,-69392,-116966,-174784,-128790,201.19,201.19,960482,807047,502863,292101,0.0411,1552921117,0.066844284,109,0.606791686,-0.09203595,1.177023771,0.0411,0.628613584,1.064566957,14.54561724,-0.067816905,0.066844284,0.01584912,-0.083666025,0.024219045,5.27E-07,-0.19434738,0.200109632,-0.067816905,0.53594733,5.27E-07,0.546599834,-0.19434738,0.201837833,0.740947215,0.044211381,0.063710953,-0.113485892,0.112284492,0.112284492,0.035947491,6
8049,80492018,35352018,3535,M2326,2018,2018M2326,1,0,0,0,1,0,0,3.025690323,2834874,2075302,1935360,899514,2314152,0.576391291,755655,449508,545822,1537750,1038039,1407121,0.670462419,0.154495587,0.127471956,0.024438303,14603,97292,273605,84206,257.99,257.99,1292500,1161529,732746,502863,0.0144,1441024275,0.10671229,109,0.682697009,0.131838643,1.43688703,0.0144,0.534547261,1.39451589,14.85750805,0.040575299,0.10671229,0.020023852,0.020551447,-0.091263344,4.82E-07,0.240789533,0.216598837,0.040575299,0.670462419,4.82E-07,0.740976494,0.240789533,-0.177844959,0.500186961,-0.091215295,-0.082472987,0.046892782,0.085546449,0.085546449,0.058258635,6
8049,80492019,35352019,3535,M2326,2019,2019M2326,1,1,1,1,1,0,0,2.695570779,2191238,2834874,1176071,1015167,1680168,0.168567986,725285,425773,476211,1765856,1537750,1038039,0.298261933,0.135152039,0.104118343,0.034275728,131473,128826,-37464,116473,195.02,195.02,1790528,1246531,331750,732746,0.2833,1382771822,0.127704078,110,0.536715318,-0.013215402,1.763776797,0.2833,0.445960208,2.475701265,14.59997724,0.041085777,0.127704078,0.016738533,0.024347244,0.054301179,3.53E-07,0.080464246,0.150191155,0.041085777,0.298261933,3.53E-07,0.622904581,0.080464246,0.176272737,0.542440334,0.063728193,0.076431733,-0.080164053,-0.156251931,-0.156251931,0.037505972,6
8049,80492020,35352020,3535,M2326,2020,2020M2326,1,0,1,1,1,0,0,2.400252012,2381203,2191238,1506492,874711,1882116,0.36763875,722032,421083,645354,1141503,1765856,1537750,0.400718224,0.123646998,0.126499011,0.02563988,-9460,-89693,272569,-101773,184.53,184.53,1588945,906324,303495,331750,0.3073,1371820698,0.083210802,110,0.632660046,0.124390413,1.816537119,0.3073,0.434178761,1.346708701,14.68311638,-0.046445434,0.083210802,0.017205102,-0.063650536,-0.170835847,4.56E-07,-0.284931623,0.192166711,-0.046445434,0.400718224,4.56E-07,0.520939761,-0.284931623,0.104099144,0.805871384,-0.11553475,-0.095341039,0.063258791,-0.006130053,-0.006130053,0.006922382,6
8049,80492021,35352021,3535,M2326,2021,2021M2326,1,0,1,1,1,0,0,2.372257806,2204764,2381203,1233577,971187,1716209,0.339719881,458204,416788,818534,1409254,1141503,1765856,0.42209673,0.111541099,0.115829368,0.030495567,87219,108120,430614,96811,220.05,220.05,1454557,1016464,292129,303495,0.1895,1639813842,0.085939877,112,0.559505235,0.180838845,1.497710534,0.1895,0.256532937,1.992371544,14.60613103,0.040656341,0.085939877,0.044126304,-0.003469964,-0.140182504,4.20E-07,0.112443584,0.175032536,0.040656341,0.42209673,4.20E-07,0.591824385,0.112443584,-0.262200661,0.4793808,-0.138145453,-0.133735915,0.129625592,-0.07780792,-0.077777771,0.016049315,6
8049,80492022,35352022,3535,M2326,2022,2022M2326,1,0,1,1,1,0,0,2.18511737,2078728,2204764,863101,1215627,1582626,0.300694768,445616,420204,748967,1477429,1409254,1141503,0.350498285,0.164975027,0.152328132,0.026512272,331164,339917,-45166,282981,90.35,90.35,1660092,883696,181199,292129,0.1958,1365363175,0.108207767,113,0.415206318,-0.020485639,1.365626134,0.1958,0.413774898,3.071745352,14.54726673,0.128349792,0.108207767,0.034783745,0.093566047,0.148835431,4.54E-07,0.030921677,0.190589106,0.128349792,0.350498285,4.54E-07,0.670107549,0.030921677,0.121442023,0.639185872,0.175951867,0.137181388,-0.098671188,-0.177946501,-0.180042133,0.066367906,6
4966,49662017,35452017,3545,M2324,2017,2017M2324,1,0,0,0,1,0,0,3.534842984,13544068,14957331,2800704,10743364,8173173,0.17007426,0,1408474,2596128,10798334,11018225,11479739,0.580067192,0.140932229,0.122695038,0.043394657,1245139,213409,-327673,-103210,101.91,101.91,9279338,8528149,2685765,2537657,0.4236,2419944096,0.446222457,146,0.20678455,-0.021907184,0.863727413,0.4236,0.544698516,3.464661666,16.42145922,-0.006900295,0.446222457,0.062144673,-0.069044968,0.015006889,6.69E-08,-0.014701219,0.094166132,-0.006900295,0.580067192,6.69E-08,0.721942571,-0.014701219,-0.030855371,0.73664379,0.018204804,0.026309842,-0.121146718,0.061997115,0.061997115,0.000728861,6
4966,49662018,35452018,3545,M2324,2018,2018M2324,1,0,0,0,1,0,0,2.710007092,11300121,13544068,3222506,8077615,8033023,0.212582217,0,1394372,2355926,9919368,10798334,11018225,0.57530005,0.165190842,0.149322114,0.043299029,-1248601,-2502863,739635,-2488118,94.58,94.58,7991375,8357068,2120600,2685765,0.5105,2597082252,0.381942774,150,0.285174468,0.054609516,0.989323581,0.5105,0.422449813,2.02741964,16.24032399,-0.183705368,0.381942774,0.074927715,-0.258633084,-0.238314884,7.38E-08,-0.06489675,0.102950753,-0.183705368,0.57530005,7.38E-08,0.732377303,-0.06489675,-0.016235226,0.797274054,-0.192083211,-0.150823288,-0.056051,0.038922821,0.038922821,0.017990314,6
4966,49662019,35452019,3545,M2324,2019,2019M2324,1,0,0,0,1,0,0,2.491813769,11602969,11300121,3874799,7728170,8531407,0.301981191,0,1361478,3461503,9160261,9919368,10798334,0.585587889,0.206533718,0.169421592,0.051229108,-183307,-179209,345168,-205680,82.07,82.07,7132265,7167061,1570753,2120600,0.3269,2623483315,0.349164065,156,0.333948923,0.030545514,0.922891836,0.3269,0.377577107,2.350211644,16.26677157,-0.018201575,0.349164065,0.060340993,-0.078542568,-0.048747089,8.85E-08,-0.067176891,0.120483489,-0.018201575,0.585587889,8.85E-08,0.810633886,-0.067176891,-0.077783769,0.877810777,-0.019160922,-0.003958817,-0.071451695,-0.039570136,-0.039570136,0.049497926,6
4966,49662020,35452020,3545,M2324,2020,2020M2324,1,0,0,0,1,0,0,2.20667572,12345053,11602969,4533593,7811460,8970922,0.295838505,523648,1321940,4011682,13800348,9160261,9919368,0.909763785,0.206674602,0.118549039,0.028899851,1012301,1159106,726916,983458,49.92,49.92,19668006,10371572,1755142,1570753,0.342,3698766247,0.37310679,162,0.367239655,0.062649137,2.517839943,0.342,0.372613768,4.632950261,16.32876597,0.084759168,0.37310679,0.076322205,0.008436963,0.022110031,8.62E-08,0.399905145,0.113931184,0.084759168,0.909763785,8.62E-08,1.189380752,0.399905145,-0.065423514,0.789475607,0.034741774,0.052645566,-0.112136813,-0.002846721,-0.002846721,0.054153014,6
4966,49662021,35452021,3545,M2324,2021,2021M2324,1,0,0,0,1,0,0,2.041266052,25331934,12345053,11683972,13647962,18125416,0.495241535,1088552,2468605,6456988,21991497,13800348,9160261,1.079717843,0.291528356,0.109554797,0.025267721,6425625,7615750,4972552,6096850,33.5,33.5,37167309,11262098,3822218,1755142,0.3313,4713101120,0.466603547,170,0.461234898,0.402797137,2.723286378,0.3313,0.670675614,4.678701367,17.04757637,0.493869893,0.466603547,0.132367761,0.361502132,0.091072756,8.10E-08,0.663516714,0.199967145,0.493869893,1.079717843,8.10E-08,1.781401587,0.663516714,0.375866106,1.117884873,0.137285183,0.148295312,0.009725832,-0.054701072,-0.054701072,0.058751561,6
4966,49662022,35452022,3545,M2324,2022,2022M2324,1,1,1,1,1,1,0,1.961673338,20797185,25331934,11950925,8846260,13352930,0.13100496,4057646,2514208,5674470,12949902,21991497,13800348,0.536821902,0.141162534,0.195870903,0.038041678,1120888,-1809125,-3804288,-1928895,60.44,60.44,12681802,11667224,5753731,3822218,0.4113,5563297678,0.232773847,172,0.574641472,-0.150177558,1.433577806,0.4113,0.285388238,1.44955636,16.8503282,-0.076144798,0.232773847,0.102511119,-0.178655917,0.07403276,3.95E-08,-0.356924781,0.099250535,-0.076144798,0.536821902,3.95E-08,0.51120858,-0.356924781,0.32335269,0.868133361,0.031159857,0.062090306,-0.172379203,0.182716889,0.182716889,-0.010256872,6
3615,36152017,35632017,3563,M2326,2017,2017M2326,1,0,0,0,1,0,0,3.853658648,1920402,1410373,529561,1390841,1658583,0.369266854,0,213862,751469,1420888,809631,610127,0.384953484,0.243442692,0.101174758,0.094992005,857913,546790,280208,461424,191.94,191.94,8777248,511285,186551,154908,0.2483,1552921117,0.091497758,109,0.275755285,0.19867652,6.310748677,0.2483,0.453335394,12.96062755,14.4680451,0.327164516,0.091497758,0.01584912,0.311315396,0.128487996,7.09E-07,0.433400951,0.151635064,0.327164516,0.384953484,7.09E-07,1.007455475,0.433400951,0.141454778,0.574054523,0.11509579,0.040586125,0.076108098,-0.397499183,-0.397499183,0.142172696,6
3615,36152018,35632018,3563,M2326,2018,2018M2326,1,0,0,0,1,1,0,2.814680922,3472047,1920402,1200716,2271331,3109382,0.619890523,0,238607,1764842,3111876,1420888,809631,0.516893859,0.30333753,0.054449149,0.077909917,1727535,1622224,1473904,1307717,144.65,144.65,15679744,945194,234001,186551,0.2928,1441024275,0.215948895,109,0.34582366,0.767497639,6.903328489,0.2928,0.263741133,11.63309945,15.06025489,0.680960028,0.215948895,0.020023852,0.660936176,-0.08653761,5.21E-07,0.880538554,0.124248465,0.680960028,0.516893859,5.21E-07,1.620429473,0.880538554,0.318296378,0.739890919,-0.176342639,-0.232339868,0.538065493,-0.597861575,-0.597861575,0.187435172,6
3615,36152019,35632019,3563,M2326,2019,2019M2326,1,0,0,0,1,1,0,2.663687312,3043991,3472047,1001173,2042818,2355216,0.257862005,0,267915,741899,2543441,3111876,1420888,0.303045149,0.163714662,0.085432294,0.094507402,1428849,1054619,153142,866869,89.35,89.35,15360184,904519,381669,234001,0.4632,1382771822,0.183937867,110,0.328901432,0.044107122,7.519115261,0.4632,0.37468358,12.41687289,14.92868004,0.249670871,0.183937867,0.016738533,0.232932339,0.20556375,2.88E-07,-0.163717542,0.077163414,0.249670871,0.303045149,2.88E-07,0.732547975,-0.163717542,0.487029121,0.896265517,0.205199596,0.057022581,-0.014899367,-0.215085773,-0.215085773,0.036541631,6
3615,36152020,35632020,3563,M2326,2020,2020M2326,1,0,0,0,1,1,0,2.447374321,3709287,3043991,1101557,2607730,3123403,0.270006712,216410,271280,1616607,2397855,2543441,3111876,0.282505763,0.21372238,0.101620824,0.097818258,1506627,807361,743744,654515,146.8,146.8,13172396,878190,363424,381669,0.5589,1371820698,0.174793616,110,0.296972707,0.244331866,5.051288285,0.5589,0.396694011,9.852722853,15.12635023,0.215018704,0.174793616,0.017205102,0.197813602,-0.029313162,3.29E-07,-0.047827342,0.089119843,0.215018704,0.282505763,3.29E-07,0.787733932,-0.047827342,-0.18674004,0.835561275,-0.018279252,-0.102264105,0.176167792,-0.372213992,-0.372213992,0.095935402,6
3615,36152021,35632021,3563,M2326,2021,2021M2326,1,0,0,0,1,1,0,2.293709229,4509082,3709287,1550858,2958224,3759360,0.300389536,200690,267020,1976971,2750264,2397855,2543441,0.294322871,0.168713017,0.102622148,0.09675253,2243202,1051135,799945,826469,200.88,200.88,12479112,1055693,399459,363424,0.3776,1639813842,0.167718062,112,0.343940962,0.215660045,4.218447285,0.3776,0.318644257,7.607596465,15.32160414,0.222810745,0.167718062,0.044126304,0.178684441,0.0071507,2.70E-07,0.095007208,0.07198688,0.222810745,0.294322871,2.70E-07,0.741453546,0.095007208,-0.039249052,0.646446339,0.003252704,-0.034896232,0.153653689,-0.327063579,-0.327267523,0.061494589,6
3615,36152022,35632022,3563,M2326,2022,2022M2326,1,1,1,1,1,1,0,2.200368336,3961386,4509082,944217,3017169,3230867,0.153259577,0,244982,1855258,2102302,2750264,2397855,0.18177425,0.128768117,0.115146159,0.112646994,2350141,739592,744096,591776,202.66,202.66,5837004,888114,330980,399459,0.25,1365363175,0.153973832,113,0.238355212,0.165021616,1.934596305,0.25,0.257682384,6.455853609,15.19210452,0.131240904,0.153973832,0.034783745,0.096457159,-0.033780712,2.22E-07,-0.143701534,0.054330793,0.131240904,0.18177425,2.22E-07,0.466237252,-0.143701534,0.078155376,0.609938786,-0.002102053,-0.047311166,0.103517039,-0.184138083,-0.187430542,0.033477743,6
6277,62772017,36112017,3611,M2325,2017,2017M2325,0,0,0,0,1,0,0,3.446901982,5441543,4809014,2779588,2661955,2458713,0.442730464,1629044,638712,1029395,3705900,3437453,2658833,0.440466798,0.18775616,0.047933296,0.15333873,1430876,795250,561136,617759,73.6,73.6,8829095,2032420,697364,611573,0.7229,6180667715,0.059959541,101,0.510808791,0.11668421,3.316770945,0.7229,0.678227179,3.41179982,15.50957322,0.128458557,0.059959541,0.044792245,0.083666312,0.011774347,2.08E-07,0.05582163,0.132815583,0.128458557,0.440466798,2.08E-07,0.770615349,0.05582163,0.161908449,0.714793719,0.009538792,-0.003584116,0.046367358,-0.091564177,-0.091588119,0.020319448,6
6277,62772018,36112018,3611,M2325,2018,2018M2325,0,0,0,0,1,0,0,2.739285205,5616329,5441543,2815842,2800487,2798232,0.422671106,291059,632636,1281949,3924759,3705900,3437453,0.377700038,0.173388872,0.049716938,0.14573914,1733139,945372,842318,687843,89.88,89.88,7595335,2111134,641501,697364,0.6938,6698277125,0.05859356,103,0.501366996,0.154793962,2.712147923,0.6938,0.332552182,3.34899548,15.54118881,0.126405874,0.05859356,0.040612697,0.085793177,-0.028388088,1.84E-07,0.040220026,0.116260406,0.126405874,0.377700038,1.84E-07,0.721258474,0.040220026,0.049332882,0.681038448,-0.050963975,-0.063795609,0.125599748,-0.177621035,-0.177626046,0.007005453,6
6277,62772019,36112019,3611,M2325,2019,2019M2325,0,0,0,0,1,0,0,2.499260524,6789151,5616329,3624117,3165034,2884002,0.195204198,1902377,1003707,920892,5856888,3924759,3705900,0.6899651,0.216509396,0.037988092,0.109609233,2065769,1046241,949764,760524,80.59,80.59,10364144,3655032,861540,641501,0.6435,6752857466,0.086731995,106,0.533810045,0.169107615,3.274575881,0.6435,0.738297026,3.654530913,15.73083645,0.135413007,0.086731995,0.03471943,0.100693578,-0.033694607,1.78E-07,0.344019911,0.178712287,0.135413007,0.6899651,1.78E-07,1.042832071,0.344019911,0.038968337,0.69881216,-0.024445947,-0.021182975,0.102619887,-0.130211718,-0.130208734,0.057223655,6
6277,62772020,36112020,3611,M2325,2020,2020M2325,0,0,0,0,1,0,0,2.255166216,7103421,6789151,3552206,3551215,3245150,0.173552776,1824994,972754,1307939,5683808,5856888,3924759,0.527114362,0.162835824,0.03603095,0.09907284,2358147,979566,1124825,715352,74.32,74.32,8282820,3660985,779214,861540,0.67,7101443952,0.080037356,106,0.500069755,0.165679774,2.332390464,0.67,0.599231038,3.333891536,15.77608706,0.10536693,0.080037356,0.045304838,0.060062093,-0.060312843,1.47E-07,-0.025493615,0.143280655,0.10536693,0.527114362,1.47E-07,0.837189805,-0.025493615,0.284590665,0.862683419,-0.028678882,-0.04679232,0.088024498,-0.087376236,-0.087486503,0.016485296,6
6277,62772021,36112021,3611,M2325,2021,2021M2325,0,0,1,0,1,0,0,2.069270353,7670091,7103421,3581948,4088143,3696285,0.232258654,1450706,1014529,1199879,6848808,5683808,5856888,0.697166196,0.172472813,0.031084533,0.090638108,2717340,1108468,951823,784486,98.03,98.03,8516438,4573431,1158048,779214,0.6138,7632634011,0.089730596,106,0.467002021,0.133995015,2.083204526,0.6138,0.610828219,3.526394799,15.85283904,0.110437774,0.089730596,0.052407729,0.058030044,-0.023557241,1.41E-07,0.164005484,0.142822592,0.110437774,0.697166196,1.41E-07,0.964156285,0.164005484,-0.024365725,0.800150801,-0.077177981,-0.082442891,0.099140849,-0.124974821,-0.125091525,0.031987847,6
6277,62772022,36112022,3611,M2325,2022,2022M2325,0,0,1,0,1,0,0,1.973714839,8294769,7670091,3544044,4750725,4246657,0.201429553,1496515,1053525,1142046,7966918,6848808,5683808,0.754340463,0.181178815,0.028847165,0.088175377,3219822,1375910,652129,964909,88.75,88.75,8184715,5319459,1624449,1158048,0.6244,7917518705,0.100623924,106,0.427262531,0.085022329,1.722834936,0.6244,0.665597579,3.701015236,15.93113563,0.125801506,0.100623924,0.052207518,0.073593988,0.040779177,1.30E-07,0.145775324,0.137354954,0.125801506,0.754340463,1.30E-07,1.03869928,0.145775324,0.15188868,0.892923956,0.053034101,0.044826537,0.001737357,-0.079608364,-0.079741163,0.05023679,6
3563,35632017,36152017,3615,M2326,2017,2017M2326,0,0,0,0,1,0,0,3.681014369,3101126,3165012,464273,2636853,1207261,0.097094735,215125,1537668,743746,984988,845930,727613,0.28873761,0.021556948,0.013822503,0.014682412,250516,65050,208466,55512,108.21,108.21,1626068,921966,69633,77741,0.2748,1552921117,0.063428077,109,0.149711105,0.065865785,0.616669947,0.2748,0.666105531,2.949620424,14.94727583,0.01753927,0.063428077,0.01584912,0.00169015,-0.048326515,3.16E-07,0.04393601,0.485833229,0.01753927,0.28873761,3.16E-07,0.311211458,0.04393601,0.037382797,0.267275448,0.019410887,0.021678886,0.011062447,0.080024384,0.080024384,-0.052025927,6
3563,35632018,36152018,3615,M2326,2018,2018M2326,0,0,0,0,1,0,0,2.858842635,3202629,3101126,593300,2609329,1193533,0.057787397,489208,1445111,911389,722072,984988,845930,0.232224037,0.020765683,0.016332166,0.01592639,249494,30244,216891,27066,98.21,98.21,1044107,716453,73336,69633,0.2731,1441024275,0.050108247,109,0.185254052,0.069939435,0.400143868,0.2731,0.705275439,1.801648054,14.97948259,0.008727798,0.050108247,0.020023852,-0.011296055,-0.061211637,3.22E-07,-0.084780818,0.465995577,0.008727798,0.232224037,3.22E-07,0.232841877,-0.084780818,0.044841132,0.317622696,-0.010372995,-0.013963446,0.061906859,0.062657446,0.062657446,-0.058626776,6
3563,35632019,36152019,3615,M2326,2019,2019M2326,0,0,0,0,1,0,0,2.594791593,2859979,3202629,670693,2189286,1069579,0.069170047,561300,1028326,753854,500566,722072,984988,0.184921201,0.027559546,0.044267889,0.039483305,-231354,-447381,167134,-454024,122.7,122.7,1078340,560926,104644,73336,0.2833,1382771822,0.036200188,110,0.234509764,0.052186501,0.49255328,0.2833,0.623466533,0.861873712,14.86632484,-0.14176603,0.036200188,0.016738533,-0.158504563,-0.193952531,3.12E-07,-0.069163803,0.321088081,-0.14176603,0.184921201,3.12E-07,0.156298466,-0.069163803,-0.082093805,0.225462269,-0.142369941,-0.038866623,0.029126233,0.080040233,0.080040233,-0.042207942,6
3563,35632020,36152020,3615,M2326,2020,2020M2326,0,0,0,0,1,0,0,2.484634851,3082163,2859979,860400,2221763,1336354,0.099922412,657086,1044404,823841,795803,500566,722072,0.250849045,0.051634295,0.025311541,0.065181961,20108,39266,73830,29554,162.88,162.88,1721920,683004,139063,104644,0.279,1371820698,0.058010715,110,0.279154607,0.025814875,0.775024159,0.279,0.718539542,1.884866332,14.94114218,0.010333642,0.058010715,0.017205102,-0.006871459,-0.015481233,3.50E-07,0.103230478,0.365178905,0.010333642,0.250849045,3.50E-07,0.27825484,0.103230478,-0.077450219,0.175024362,0.025105905,0.03076698,0.001373373,0.04388692,0.04388692,-0.015196378,6
3563,35632021,36152021,3615,M2326,2021,2021M2326,0,0,0,0,1,0,0,2.314092394,3260563,3082163,877502,2383061,1627102,0.096196405,645952,896840,827273,1268101,795803,500566,0.327340897,0.061889005,0.016277883,0.060144263,117436,175123,76643,139837,142.65,142.65,1670570,973256,174725,139063,0.2682,1639813842,0.07733201,112,0.269125915,0.024866628,0.701018564,0.2682,0.714348982,2.181975072,14.99741044,0.045369761,0.07733201,0.044126304,0.001243457,0.020503134,3.24E-07,0.153235893,0.290977473,0.045369761,0.327340897,3.24E-07,0.411432166,0.153235893,0.095788899,0.258196273,0.027921769,0.030760007,-0.016513975,0.003005908,0.002695588,-0.015772502,6
3563,35632022,36152022,3615,M2326,2022,2022M2326,0,0,1,0,1,0,0,2.142514548,3394566,3260563,942917,2451649,1661376,0.079348566,758028,1048643,1010748,1130837,1268101,795803,0.27928459,0.060503968,0.020334496,0.027893498,100907,80538,199951,51150,139.49,139.49,1136536,904508,180842,174725,0.2665,1365363175,0.082823165,113,0.277772475,0.061324072,0.463580227,0.2665,0.674401629,1.629309321,15.03768648,0.015687475,0.082823165,0.034783745,-0.01909627,-0.045636597,3.07E-07,-0.042098251,0.321614089,0.015687475,0.27928459,3.07E-07,0.346822619,-0.042098251,0.144851671,0.38892087,-0.003680989,0.004283144,0.013084398,0.020214296,0.014893729,-0.023272025,6
2484,24842017,36452017,3645,M2328,2017,2017M2328,1,0,0,0,1,0,0,3.818111124,3579876,3392978,1294355,2285521,1375314,0.213204448,806204,2166473,472120,1933131,1730097,1470879,0.387163725,0.078637704,0.067643114,0.02335072,648578,359182,532433,275037,171.59,171.59,10353588,1298080,321250,305692,0.3502,1662946349,0.116247346,192,0.361564199,0.156922031,4.530077825,0.3502,0.772066603,6.119225124,15.09083872,0.081060649,0.116247346,0.045493373,0.035567277,-0.075861382,2.95E-07,0.059839468,0.638516666,0.081060649,0.387163725,2.95E-07,0.569744631,0.059839468,0.076398373,0.509905163,-0.040647496,-0.052350418,0.105233971,-0.052148301,-0.052148301,-0.008394535,6
2484,24842018,36452018,3645,M2328,2018,2018M2328,1,0,0,0,1,0,0,2.995819805,4059715,3579876,1564276,2495439,1390225,0.237943158,964747,2587974,337190,2268611,1933131,1730097,0.462103157,0.093015792,0.080273789,0.020671239,857895,506242,620189,378821,148.54,148.54,5435634,1460082,515440,321250,0.3318,1847795182,0.122773943,196,0.385316703,0.173243151,2.178227558,0.3318,0.872375468,3.452407634,15.21662333,0.105819587,0.122773943,0.051969646,0.053849941,-0.067423564,2.79E-07,0.093712743,0.722922805,0.105819587,0.462103157,2.79E-07,0.633712173,0.093712743,0.056715372,0.53999943,-0.00826872,-0.020324235,0.100309924,-0.018313827,-0.018313827,-0.004662368,6
