"Key","Year","Adopt_Ind","Industry","POST","RPA_Ctd","Adopt","Big4","LGTA","MS","BM.x","LEV","OCF","MTB","Age_","Age","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD_origin","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","RPA","ADJROA_sq","distance","weights","subclass"
"28892022","2022","1","M2800","0",1,"1","1",19.69698963,0.003223177,1.015014014,0.882332957,0.023519258,0.985208072,21,3.044522438,49.25,0,0,42164674,358338860,7260430,1654314,8427864,5832566,7286049,349885764,10163867,12270591,8570151,0.010366538,0,0,1.015014014,0.000631752,0.004202289,-0.001458545,-0.006324299,0.002433308,0.002310253,-0.019359319,2.86e-09,-0.012379186,0.001867012,0.020750859,0.004728155,1.015014014,0.024087473,0.004728155,0.004811556,-8.34e-05,0.024087473,2.86e-09,0.016669915,-0.012379186,0.004554961,0.029049101,0.00072589653,0.004202289,0.001458545,-0.001580738,-0.004014046,0.004743561,1,6.95556e-09,0.252161853660664,1,"114"
"28902018","2018","1","M2800","0",1,"1","1",21.19634356,0.012631415,1.272274834,0.911633691,0.010449556,0.785993697,21,3.044522438,49.01,0,0,141821397,1604926117,12573066,9428325,16770765,32112956,10468871,1599160883,32505951,12080888,30820187,0.012102272,0,0,1.272274834,0.008233763,0.010609621,0.01067894,0.009742831,0.004533445,0.002818265,-0.004591433,6.25e-10,-0.000245751,0.000762289,0.00786229,0.005895795,1.272274834,0.010487228,0.005895795,0.007050821,-0.001155026,0.010487228,6.25e-10,0.020081129,-0.000245751,0.001054155,0.02032688,0.008233763,0.010609621,0.01067894,0.017094541,0.012561096,0.00735171,1,1.334085060676e-06,0.0878824852983044,1,"115"
"28902019","2019","1","M2800","1",1,"1","1",21.32928565,0.013566741,1.435488875,0.919063833,0.037052599,0.696626785,21,3.044522438,56.78,0,0,148365764,1833120705,12805711,12476989,51950719.6799996,36329883,11169634,1604926117,32112956,10468871,32505951,0.013232355,0,0,1.435488875,-0.03937268,-0.039205124,-0.027451232,-0.039174039,0.006192771,0.004849613,-0.034546697,6.23e-10,0.00262749,0.002190857,0.007979003,0.007774183,1.435488875,0.04232088,0.007774183,0.008140667,-0.000366484,0.04232088,6.23e-10,0.022636483,0.00262749,-0.000244868,0.020008993,0.03937268,0.039205124,0.027451232,-0.028131655,-0.034324426,0.011042384,1,1.34310522256e-07,0.198492580100167,1,"116"
"28902020","2020","1","M2800","1",1,"1","1",21.3359702041,0.014617063,1.190121032,0.927277469,-0.000253726,0.840250675,21,3.044522438,64.11,0,0,155869732,1845571405.91995,13218774,12241354,-543824,38990753,19292219,1690389934.65995,36329883,11169634,32112956,0.01233074,0,0,1.190121032,0.007207856,0.008723702,0.009514077,-0.004525205,0.01077527,0.006790658,0.006974542,5.9516e-10,0.001451552,-0.002979463,0.007211077,0.006677877,1.190121032,-0.000296666,0.006677877,0.008286276,-0.0016084,-0.000296666,5.9516e-10,0.02127015,0.001451552,0.002300409,0.019818598,0.007207856,0.008723702,0.009514077,0.013040723,0.002265453,0.017565928,1,2.58695056e-06,0.325214048845375,1,"117"
"28902021","2021","1","M2800","1",1,"1","1",21.3359702041,0.017271981,0.967476307,0.92756455017,0.03455461,1.033617043,21,3.044522438,70.21,0,0,162803852,1845571405.91995,13378256,16211005,51950719.6799996,45703242,18272941,1690389934.65995,38990753,19292219,36329883,0.011583337,0,0,0.967476307,-0.022006454,-0.022140308,-0.020079058,-0.029400643,0.008294663,0.00744332,-0.030849577,5.9516e-10,0.003131777,0.003607331,0.006241755,0.007563401,0.967476307,0.038412978,0.007563401,0.009892978,-0.002329577,0.038412978,5.9516e-10,0.02132329,0.003131777,0.001241455,0.018191513,0.022006454,0.022140308,0.020079058,-0.01366266,-0.021957323,0.015737983,1,5.426928998929e-06,0.430571542128891,1,"118"
"28902022","2022","1","M2800","1",1,"1","1",21.3359702041,0.026108825,0.821973479,0.92756455017,0.037481726,1.216584264,21,3.044522438,68.89,0,0,154018737,1845571405.91995,13287583,15961000,51950719.6799996,47245756,11228049,1690389934.65995,45703242,18272941,38990753,0.010658881,0,0,0.821973479,-0.038035748,-0.032942714,-0.030585363,-0.027562313,0.002155162,0.000515537,-0.034024917,5.9516e-10,0.000647388,0.003604103,0.00557675,0.006698774,0.821973479,0.040723691,0.006698774,0.004811556,0.001887218,0.040723691,5.9516e-10,0.019828872,0.000647388,0.002817207,0.019181485,0.038035748,0.032942714,0.030585363,-0.024891614,-0.027046776,0.002670699,1,3.561591779524e-06,0.499265382332416,1,"119"
"28912017","2017","1","M2800","0",0,"1","1",21.3359702041,0.142525377,1.001415327,0.92756455017,-0.000354296,0.998586673,21,3.044522438,48.3,0,0,247021877.119998,1845571405.91995,52650171,26092307.3299995,-1892198,349763657,79108846,1690389934.65995,319671361,64847741,215571927,0.01294788,0,0,1.001415327,-0.001089102,-0.002767818,0.004856338,-0.00228165,-0.022044216,0.013273402,0.008083147,5.9516e-10,0.006218379,0.003271413,0.010879818,0.007692136,1.001415327,-0.00039101,0.007692136,0.008288069,-0.000595932,-0.00039101,5.9516e-10,0.0722764,0.006218379,0.021511475,0.066058021,0.001089102,0.002767818,0.004856338,-0.011052464,0.010991752,-0.008770814,0,3.55134948624e-07,0.0170420859623436,1,"9"
"28912018","2018","1","M2800","0",1,"1","1",21.3359702041,0.123657124,0.96042517,0.92756455017,0.004955039,1.041205532,21,3.044522438,61.15,0,0,247021877.119998,1845571405.91995,53985880,26092307.3299995,28507565,314374591,79991359.7999977,1690389934.65995,333795247.01,75596535.7099994,319302641.14,0.011556459,0,0,0.96042517,0.015771686,0.012762771,0.012114734,0.018922977,-0.029668893,0.010446791,0.001409478,5.9516e-10,-0.006626256,-0.008927663,0.010108327,0.00674724,0.96042517,0.005337762,0.00674724,0.007050821,-0.000303581,0.005337762,5.9516e-10,0.05886356,-0.006626256,0.005634487,0.065489816,0.015771686,0.012762771,0.012114734,-0.000299124999999997,0.029369768,-0.019222102,1,9.2161423561e-08,0.169160481986405,1,"120"
"28912019","2019","1","M2800","1",1,"1","1",21.3359702041,0.098854072,1.162470483,0.92756455017,-0.00757251,0.860236896,21,3.044522438,62.37,0,0,247021877.119998,1845571405.91995,50698386,26092307.3299995,-6045505.1,264717728,79991359.7999977,1690389934.65995,314374591,75596535.7099994,319302641.14,0.01184203,0,0,1.162470483,0.019039827,0.004343839,0.007835808,0.012125686,-0.004004402,0.01074164,0.01563969,5.9516e-10,-0.008631101,-0.008530036,0.008812134,0.007453577,1.162470483,-0.008186113,0.007453577,0.008140667,-0.00068709,-0.008186113,5.9516e-10,0.046011879,-0.008631101,-0.006151146,0.05464298,0.019039827,0.004343839,0.007835808,0.018862924,0.022867326,0.006737238,1,4.720926681e-07,0.277071901101297,1,"121"
"28912020","2020","1","M2800","1",1,"1","1",21.3359702041,0.072880086,1.054712076,0.92756455017,0.028828956,0.948126055,21,3.044522438,65.5,0,0,247021877.119998,1845571405.91995,49310211,26092307.3299995,51950719.6799996,194406321,79991359.7999977,1690389934.65995,264717728,75596535.7099994,314374591,0.010402883,0,0,1.054712076,-0.018486041,-0.030590253,-0.029905296,-0.0217885,-0.011674547,0.011601621,-0.023779727,5.9516e-10,-0.011305112,-0.010916358,0.007928407,0.006890523,1.054712076,0.03067025,0.006890523,0.008286276,-0.001395754,0.03067025,5.9516e-10,0.031257877,-0.011305112,-0.007984144,0.04256299,0.018486041,0.030590253,0.029905296,-0.021861426,-0.010186879,-7.29260000000009e-05,1,1.948129228516e-06,0.384199309270531,1,"122"
"28912021","2021","1","M2800","1",1,"1","1",21.3359702041,0.070314207,1.016371018,0.92756455017,-0.004826678,0.983892675,21,3.044522438,69.31,0,0,247021877.119998,1845571405.91995,49406003,26092307.3299995,-6045505.1,186057824,79991359.7999977,1690389934.65995,194406321,75596535.7099994,264717728,0.010936664,0,0,1.016371018,0.023920664,0.025861298,0.023734593,0.015257084,-0.007746578,0.009649454,0.013328177,5.9516e-10,-0.001261737,-0.002639905,0.007466902,0.008160938,1.016371018,-0.005167239,0.008160938,0.009892978,-0.001732039,-0.005167239,5.9516e-10,0.028119568,-0.001261737,-0.010626408,0.029381306,0.023920664,0.025861298,0.023734593,0.01715996,0.024906538,0.001902876,1,2.999959097521e-06,0.470675743019378,1,"123"
"28912022","2022","1","M2800","1",1,"1","1",21.3359702041,0.076953237,0.839608592,0.92756455017,0.012252674,1.191031166,21,3.044522438,67.54,0,0,247021877.119998,1845571405.91995,49024168,26092307.3299995,51950719.6799996,139252299,79991359.7999977,1690389934.65995,186057824,75596535.7099994,194406321,0.010079831,0,0,0.839608592,-0.007388826,-0.001714056,-0.000933285,0.00219697,-0.000983197,0.002236068,-0.008750384,5.9516e-10,-0.006607659,-0.008741078,0.006920871,0.004604079,0.839608592,0.013354463,0.004604079,0.004811556,-0.000207478,0.013354463,5.9516e-10,0.019658614,-0.006607659,-0.001178579,0.026266273,0.007388826,0.001714056,0.000933285,0.003449841,0.004433038,0.001252871,1,4.3047120484e-08,0.535327319970743,1,"124"
"28922020","2020","1","M2800","0",0,"1","1",21.3359702041,0.022331257,0.895251174,0.92756455017,-0.014592583,1.117004958,20,2.995732274,72.83,0,0,221206869,1845571405.91995,27278460,16807541,-6045505.1,59568228,7212210,1690389934.65995,62317874,3283784,60248746,0.007711871,0,0,0.895251174,0.020904941,0.023048786,0.024219186,0.012558764,0.01048626,0.011360679,0.021143208,5.9516e-10,-0.000857451,-0.002082494,0.00850653,0.005241273,0.895251174,-0.015901935,0.005241273,0.008286276,-0.003045004,-0.015901935,5.9516e-10,0.018575789,-0.000857451,0.000645238,0.01943324,0.020904941,0.023048786,0.024219186,0.034405703,0.023919443,0.021846939,0,9.272049360016e-06,0.373769900880648,1,"61"
"28922021","2021","1","M2800","0",1,"1","1",21.3359702041,0.023659208,0.741781074,0.92756455017,0.021216124,1.348106652,20,2.995732274,74.4421,0,0,224546858,1845571405.91995,27492634,19739045,51950719.6799996,62604429,8238348,1690389934.65995,59568228,7212210,62317874,0.007518864,0,0,0.741781074,-0.00797726,-0.007057295,-0.005121388,-0.013926496,0.008328173,0.011348187,-0.017055549,5.9516e-10,0.000868851,0.000575207,0.007867398,0.005648601,0.741781074,0.02270415,0.005648601,0.009892978,-0.004244377,0.02270415,5.9516e-10,0.017915124,0.000868851,-0.000786849,0.017046273,0.00797726,0.007057295,0.005121388,0.005749864,-0.002578309,0.01967636,1,1.8014736118129e-05,0.456830875203297,1,"125"
"28922022","2022","1","M2800","1",1,"1","1",21.3359702041,0.037443359,0.649133776,0.92756455017,0.006586067,1.540514509,20,2.995732274,73.22,0,0,224122570,1845571405.91995,27698974,20595663,27379571,67756394,3984797,1690389934.65995,62604429,8238348,59568228,0.007430536,0,0,0.649133776,-0.004130496,0.002281531,0.004544123,0.005674621,0.00318686,0.003350674,-0.001814076,5.9516e-10,0.00137768,0.002515117,0.007406947,0.00550746,0.649133776,0.007321536,0.00550746,0.004811556,0.000695904,0.007321536,5.9516e-10,0.01811865,0.00137768,0.000811907,0.01674097,0.004130496,0.002281531,0.004544123,0.012212155,0.009025295,0.006537534,1,4.84282377216e-07,0.529326110610117,1,"126"
"28972020","2020","1","M2800","0",0,"0","1",20.1705997,0.003020261,2.58748597335999,0.90571519,-0.003270984,0.38647627063,24,3.17805383,72.77,0,0,54252765,575413630,2672567,2313506,-1882169,8056491,1159386,560700016,8311951,1182143,7821913,0.007772263,0,0,2.58748597335999,0.011594168,0.0132459,0.014335457,-0.001370734,0.014402495,0.01070882,0.007482923,1.78e-09,-0.000455609,-0.000415022,0.004766483,0.004126103,2.58602094091,-0.00335682,0.004126103,0.008286276,-0.004160173,-0.00335682,1.78e-09,0.01436863,-0.000455609,0.000873975,0.014824239,0.011594168,0.0132459,0.014335457,0.023740581,0.009338086,0.025111315,0,1.7307039389929e-05,0.276094527534174,1,"75"
"28972022","2022","1","M2800","0",0,"0","1",20.17394733,0.006698175,2.011694109,0.906451535,0.010059498,0.497093467,24,3.17805383,63.08,0,0,54009564,577343132,2405135,5808355,5807782,12120819,226068,575080669,9314812,1618430,8056491,0.008512701,0,0,2.011694109,-0.0079168,-0.002213545,-0.00187042,0.001712166,0.002080018,0.002136654,9.96e-07,1.74e-09,0.004879328,0.007300487,0.004182257,0.01010007,2.011694109,0.010099074,0.01010007,0.004811556,0.005288514,0.010099074,1.74e-09,0.021076728,0.004879328,0.002188077,0.016197401,0.0079168,0.002213545,0.00187042,0.005928838,0.00384882,0.004216672,0,2.7968380328196e-05,0.359046144270863,1,"178"
"29032021","2021","1","M2900","0",0,"1","1",18.68862412,0.061110749,1.544697306,0.695280522,0.079328251,0.647376024,56,4.025351691,63.19,0,0.024610246,39835158,130727311,33782868,1905316,10370369,35308464,1348965,128423769,37287949,725637,37896062,0.107280919,17898398,0.139889945,1.544697306,-0.002557793,-0.005919327,-0.010941497,-0.06233601,-0.030823603,-0.011861837,-0.065915002,7.79e-09,-0.015413697,-0.020267377,0.263057752,0.014836163,1.544697306,0.080751165,0.014836163,0.004934803,0.00990136,0.080751165,7.79e-09,0.274937142,-0.015413697,-0.004735206,0.290350838,0.002557793,0.005919327,0.010941497,-0.10502145,-0.074197847,-0.04268544,0,9.80369298496e-05,0.170416654062961,1,"244"
"29032022","2022","1","M2900","0",1,"1","1",18.65892218,0.063745,1.250155382,0.680482526,0.084154793,0.799900568,56,4.025351691,62.65,0,0.025008929,40547264,126901554,33279076,2705166,10679374,35863910,1315494,130727311,35308464,1348965,37287949,0.113772087,16544425,0.126034077,1.250155382,-0.010710598,-0.009051993,-0.023064058,-0.067209716,-0.040509089,-0.021677798,-0.060998792,7.65e-09,0.00424889,0.004504927,0.254568657,0.020693197,1.250155382,0.081691989,0.020693197,0.016009012,0.004684185,0.081691989,7.65e-09,0.274341373,0.00424889,-0.015142092,0.270092483,0.010710598,0.009051993,0.023064058,-0.129396603,-0.088887514,-0.062186887,1,2.1941589114225e-05,0.203042076568222,1,"127"
"29042022","2022","1","M9900","0",0,"0","1",14.60139142,0.000818819,0.774367836,0.458623303,0.121113921,1.29137595,45,3.80666249,51.75,0,0.013009109,1187964,2194339,1309677,107032,265765,475513,43789,1635480,466109,43104,540837,0.041779783,305360,0.186709712,0.774367836,-0.01245118,-0.017133811,-0.035883715,-0.156313021,-0.032512889,0.050192652,-0.09705591,6.11e-07,0.005749994,0.005331157,0.77134761867,0.065443784,0.774367836,0.162499694,0.065443784,0.032433432,0.033010352,0.162499694,6.11e-07,0.290748282,0.005749994,-0.045691785,0.284998288,0.01245118,0.017133811,0.035883715,-0.138633258,-0.106120369,0.017679763,0,0.0010896833391639,0.0332905269649125,1,"258"
"29052019","2019","1","M2900","0",0,"0","0",20.9765003,0.244432376889998,2.58748597335999,0.92756455017,0.074104034,0.38647627063,58,4.060443011,55.57,0.000809564,0.024669113,47711168,1288185268,14873798,6554718,51950719.6799996,226667700,1228097,1163191635,200053097,1266335,237287758,0.010632864,187311194,0.161279035,2.58748597335999,-0.011261146,-0.012796818,0.020470493,-0.020486447,0.062797974,0.060168972,-0.076431952,8.6e-10,0.022880669,0.022913543,0.012787057,0.005635114,2.58602094091,0.082067066,0.005635114,0.018847345,-0.01321223,0.082067066,8.6e-10,0.194867031,0.022880669,-0.032010771,0.171986361,0.011261146,0.012796818,0.020470493,0.102480499,0.039682525,0.122966946,0,0.0001745630215729,0.307842552695696,1,"15"
"29052020","2020","1","M2900","0",0,"0","0",21.03472268,0.244432376889998,2.58748597335999,0.92756455017,0.061047311,0.38647627063,58,4.060443011,56.86,0.001032435,0.026074571,46814381,1365412859,15276996,2522479,51950719.6799996,205066730,1263173,1288185268,226667700,1228097,200053097,0.009567521,169781530,0.131811825,2.58748597335999,-0.005431665,-0.004122396,0.006448317,-0.035862924,0.031347781,0.039727282,-0.062748975,7.76e-10,-0.016768527,-0.016795756,0.011859316,0.001958165,2.58602094091,0.06470714,0.001958165,0.008054094,-0.00609593,0.06470714,7.76e-10,0.159190401,-0.016768527,0.02066054,0.175958929,0.005431665,0.004122396,0.006448317,0.035212139,0.00386435800000001,0.071075063,0,3.71603625649e-05,0.436191570230812,1,"119"
"29052021","2021","1","M2900","0",0,"0","0",21.07887276,0.244432376889998,2.58748597335999,0.92756455017,0.046600891,0.38647627063,58,4.060443011,53.34,0.00122287,0.03142558,47225792,1427046503,19391729,2611988,51950719.6799996,184404678,881589,1365412859,205066730,1263173,226667700,0.009361384,159115796,0.116613526,2.58748597335999,-0.039769826,-0.039470949,-0.038381569,-0.04289941,0.046756323,0.052596058,-0.046791452,7.32e-10,-0.015132457,-0.014852993,0.014202099,0.001912966,2.58602094091,0.048704418,0.001912966,0.004934803,-0.003021837,0.048704418,7.32e-10,0.135054154,-0.015132457,-0.015820101,0.150186611,0.039769826,0.039470949,0.038381569,0.056452971,0.009696648,0.099352381,0,9.131498854569e-06,0.49297759490068,1,"92"
"29052022","2022","1","M2900","0",0,"0","0",21.11924868,0.244432376889998,2.29328303,0.92756455017,-0.043349073,0.436056076,58,4.060443011,49.83,0.001684971,0.039727521,31669700,1485843821,18810716,-1011794.3,-6045505.1,149456619,1106096,1427046503,184404678,881589,205066730,0.009213093,208061081,0.146453472,2.29328303,0.030031774,0.030796263,0.036123484,0.053506336,0.089666001,0.050085404,0.036311982,7.01e-10,-0.024489783,-0.024647106,0.013181572,-0.008823164,2.29328303,-0.045135147,-0.008823164,0.016009012,-0.024832176,-0.045135147,7.01e-10,0.104731429,-0.024489783,-0.014478892,0.129221212,0.030031774,0.030796263,0.036123484,0.193257741,0.10359174,0.139751405,0,0.000616636964894976,0.523277486763533,1,"88"
"29122020","2020","1","M2900","0",0,"0","1",19.16020534,0.244432376889998,0.181345149,0.785303096,0.144788398,5.514346568,36,3.583518938,70.54,0,0.255752153,44977699,209493934,28050374,11340258,30332291,258494907,6215272,195128634,256058888,5808480,244887853,0.389156299,170414397,0.878350535,0.181345149,-0.050855373,-0.049854873,-0.065159344,0.006022698,0.043163914,-0.041892913,-0.097330836,5.12e-09,0.01248417,0.010399432,0.143753243,0.058116832,0.181345149,0.155447667,0.058116832,0.008054094,0.050062737,0.155447667,5.12e-09,1.324741027,0.01248417,0.057249594,1.312256857,0.050855373,0.049854873,0.065159344,0.007293699,-0.035870215,0.001271001,0,0.00250627763593117,0.335381160700533,1,"232"
"29122021","2021","1","M2900","0",0,"0","1",19.18383911,0.244432376889998,0.161155106,0.800509617,0.167754425,6.205202086,36,3.583518938,69.93,0,0.259691722,42791492,214504035,29140850,10018536,35984001,262735464,6484621,209493934,258494907,6215272,256058888,0.369718147,174611824,0.842103371,0.161155106,-0.094377195,-0.095339631,-0.102507836,-0.068306554,-0.06696126,-0.051474335,-0.123943756,4.77e-09,0.020241908,0.018956196,0.139101164,0.047822559,0.161155106,0.171766315,0.047822559,0.004934803,0.042887756,0.171766315,4.77e-09,1.25414354,0.020241908,0.011628112,1.233901632,0.094377195,0.095339631,0.102507836,-0.186742149,-0.119780889,-0.118435595,0,0.00183935961471554,0.40367570429872,1,"97"
"29122022","2022","1","M2900","0",0,"0","1",19.26744904,0.244432376889998,0.160577628,0.804261729,0.146811875,6.227517572,36,3.583518938,70.47,0,0.258781229,45648083,233209800,34407957,11069923,34237968,290434137,6701248,214504035,262735464,6484621,258494907,0.398661526,192579613,0.912851299,0.160577628,-0.100592465,-0.100365325,-0.121358797,-0.102849826,0.011462582,-0.087847058,-0.108007502,4.66e-09,0.129128914,0.128119017,0.160407038,0.051607062,0.160577628,0.159614564,0.051607062,0.016009012,0.03559805,0.159614564,4.66e-09,1.353979831,0.129128914,0.019769125,1.224850917,0.100592465,0.100365325,0.121358797,-0.179234302,-0.190696884,-0.076384476,0,0.0012672211638025,0.474732192663437,1,"126"
"29132022","2022","1","M2900","0",0,"0","1",16.89973239,0.000670078,0.719396227,0.405679204,-0.003735116,1.390054552,69,4.234106505,58.41,0.015825102,0.256957618,12986181,21850457,6250807,-1011794.3,-81614,376996,32853,24249367,369203,36434,311765,0.013179066,212083,0.010575328,0.719396227,-0.011788824,-0.010122312,0.020561966,0.00647995,0.02787052,0.02285613,-0.064063528,4.12e-08,0.000321369,0.000469043,0.257771966,-0.067429142,0.719396227,-0.003365614,-0.067429142,0.016009012,-0.083438154,-0.003365614,4.12e-08,0.015546633,0.000321369,0.002368639,0.015225263,0.011788824,0.010122312,0.020561966,0.0572066,0.02933608,0.05072665,0,0.00696192554292772,0.0473016590636741,1,"289"
"29162021","2021","1","M3800","0",0,"0","1",14.07820169,0.005934477,0.911469933,0.236917162,0.070676125,1.097128895,39,3.663561646,42.37,0,0.356735611,992332,1300425,175981,137637,91909,1355096,331506,1193762,1376488,283111,1366293,0.462322473,679769,0.596213483,0.911469933,0.03940887,0.039458264,0.046656382,-0.041038969,-0.243834769,-0.183281055,0.038305793,8.38e-07,-0.01791982,-0.058459726,0.147417157,0.115296851,0.911469933,0.076991059,0.115296851,0.061770778,0.053526073,0.076991059,8.38e-07,1.135147542,-0.01791982,0.008540228,1.153067362,0.03940887,0.039458264,0.046656382,-0.468154793,-0.224320024,-0.427115824,0,0.00286504049080133,0.0120631980900001,1,"275"
"29232022","2022","1","M2500","0",0,"0","1",18.5351421,0.020750464,1.069253282,0.550590045,0.017277901,0.935232107,16,2.772588722,54.92,0,0.020555376,50390959,112126931,548425,592809,1937318,9221577,466096,111073696,4803188,394694,13419916,0.00736110322,3750939,0.050855542,1.069253282,-0.051205953,-0.051473135,-0.049379372,-0.033220611,-0.076275852,0.008550048,-0.012104657,9e-09,0.039778896,0.039136062,0.004937488,0.005337078,1.069253282,0.017441735,0.005337078,0.020951755,-0.015614677,0.017441735,9e-09,0.08302215,0.039778896,-0.077576675,0.043243254,0.051205953,0.051473135,0.049379372,-0.100946415,-0.024670563,-0.067725804,0,0.000243818137814329,0.128555237887694,1,"67"
"29472022","2022","1","M3800","0",0,"0","1",14.79542264,0.007550579,0.431347147,0.729832199,0.067601349,2.318318336,15,2.708050201,50.98,0,0.304227531,719787,2664222,493232,66915,180105,1842210,6578,2390919,1729072,5893,1582836,0.260918082,1123410,0.500538914,0.431347147,-0.011101688,-0.006060289,0.00847968,0.052735663,-0.002482355,-0.066955698,-0.047341629,4.18e-07,0.04731988,0.047033379,0.206293898,0.027987146,0.431347147,0.075328775,0.027987146,0.076080458,-0.048093312,0.075328775,4.18e-07,0.77050289,0.04731988,0.061163093,0.72318301,0.011101688,0.006060289,0.00847968,-0.01670239,-0.014220035,-0.069438053,0,0.00231296665912934,0.0573833904906031,1,"317"
"30052018","2018","1","M2325","0",1,"1","1",17.15354412,0.003687937,0.835022886,0.420458008,0.13425059,1.197571967,34,3.526360525,51.77,0.048188827,0.073418606,16322041,28163690,7346793,2418377,3780992,24693836,5318820,25783055,22197033,5602198,20406945,0.168599532,17746433,0.711798427,0.835022886,-0.058960799,-0.062975972,-0.072019223,-0.121033955,-0.080374644,-0.011664303,-0.052849245,3.88e-08,0.096838912,0.107829774,0.284946567,0.093797147,0.835022886,0.146646392,0.093797147,0.040612697,0.05318445,0.146646392,3.88e-08,0.957754463,0.096838912,0.069428856,0.860915551,0.058960799,0.062975972,0.072019223,-0.213072902,-0.132698258,-0.092038947,1,0.0028285857218025,0.0126257736078998,1,"128"
"30052019","2019","1","M2325","1",1,"1","1",17.23675874,0.003991646,0.797048041,0.455274418,0.113844587,1.254629519,34,3.526360525,56.67,0.047783523,0.075031527,16672740,30607595,7251930,2369928,3484509,26952910,6360032,28163690,24693836,5318820,22197033,0.167506033,19311825,0.697285015,0.797048041,-0.007523677,-0.004659399,-0.005360661,-0.044052958,-0.044976703,-0.018154956,-0.039575105,3.55e-08,0.080212288,0.043242274,0.257492182,0.084148348,0.797048041,0.123723454,0.084148348,0.035015151,0.049133197,0.123723454,3.55e-08,0.957009185,0.080212288,0.088653262,0.876796897,0.007523677,0.004659399,0.005360661,-0.107184617,-0.062207914,-0.063131659,1,0.00241407104744081,0.0301462768456061,1,"129"
"30052020","2020","1","M2325","1",1,"1","1",17.33759528,0.003920461,0.636167306,0.468517778,0.123815309,1.571913537,34,3.526360525,60.25,0.046470829,0.067638278,17993295,33854933,8593044,2668793,4191759,27837743,7527415,30607595,26952910,6360032,24693836,0.154052319,20060915,0.665307941,0.636167306,-0.018563736,-0.020459213,-0.035161987,-0.053903286,-0.049803201,-0.013991301,-0.049757781,3.27e-08,0.028908936,-0.009231369,0.280748749,0.087193816,0.636167306,0.136951596,0.087193816,0.045367814,0.041826002,0.136951596,3.27e-08,0.909504422,0.028908936,0.073807628,0.880595486,0.018563736,0.020459213,0.035161987,-0.117697788,-0.067894587,-0.063794502,1,0.001749414443304,0.0545251328442437,1,"130"
"30052021","2021","1","M2325","1",1,"1","1",17.39469752,0.003941513,0.888310145,0.443053956,0.031000419,1.12573295,34,3.526360525,63.04,0.049136013,0.060611367,19963389,35844386,8849503,4263192,1111191,30084126,7466769,33854933,27837743,7527415,26952910,0.147235973,22517718,0.728640727,0.888310145,0.063490224,0.062184418,0.04567914,-0.009008507,-0.036534324,-0.013368726,0.093103153,2.95e-08,0.066353196,0.068144545,0.261394787,0.125925282,0.888310145,0.03282213,0.125925282,0.052407729,0.073517553,0.03282213,2.95e-08,0.888618684,0.066353196,0.026136014,0.822265488,0.063490224,0.062184418,0.04567914,-0.058911557,-0.022377233,-0.04990305,1,0.00540483059910781,0.0759222211818985,1,"131"
"30052022","2022","1","M2325","1",1,"1","1",17.4440756,0.004101807,0.537285633,0.423977765,0.135660464,1.861207407,34,3.526360525,64.1,0.045805484,0.065200127,21692271,37658739,9013065,2681677,5108802,32476133,7160814,35844386,30084126,7466769,27837743,0.144194714,24213779,0.645857848,0.537285633,-0.058297809,-0.05879286,-0.06040721,-0.070628819,-0.075254983,-0.020883909,-0.067712835,2.79e-08,0.0667331,0.075268746,0.251449837,0.074814421,0.537285633,0.142527257,0.074814421,0.052207518,0.022606904,0.142527257,2.79e-08,0.906031226,0.0667331,0.062670428,0.839298126,0.058297809,0.05879286,0.06040721,-0.166767711,-0.091512728,-0.096138892,1,0.000511072108465216,0.0906538441284879,1,"132"
"30172021","2021","1","M2325","0",0,"0","1",17.74468773,0.006201364,0.457227099,0.723092571,0.055858705,2.187096964,32,3.465735903,64.3,0.049959733,0.01335021,14084926,50865107,7711134,3329894,2841259,47332739,6269525,42066611,39665534,5631502,36534445,0.084595167,38947058,1.022895189,0.457227099,-0.032911516,-0.030733379,-0.029158481,-0.032317713,0.039176214,0.053178467,0.011615744,2.38e-08,0.182263435,0.167096465,0.183307707,0.079157648,0.457227099,0.067541904,0.079157648,0.052407729,0.026749919,0.067541904,2.38e-08,1.125185459,0.182263435,0.074431691,0.942922024,0.032911516,0.030733379,0.029158481,0.060036968,0.020860754,0.092354681,0,0.000715558166506561,0.13300656331184,1,"270"
"30232022","2022","1","M2328","0",0,"0","1",17.31133252,0.012417236,0.157064692,0.591445325,0.075397099,6.366803304,34,3.526360525,63.07,0.031103327,0.061837003,13473064,32977383,3042740,3023030,2486399,30574800,8894746,27148720,25530706,6694189,21797542,0.162257189,22843276,0.917917898,0.157064692,0.041281252,0.059373895,0.05463993,0.052808644,0.031331862,-0.059442497,0.019766346,3.68e-08,0.18579491,0.104739266,0.112076739,0.111350738,0.157064692,0.091584391,0.111350738,0.055373661,0.055977077,0.091584391,3.68e-08,1.126196742,0.18579491,0.137507919,0.940401831,0.041281252,0.059373895,0.05463993,0.024698009,-0.006633853,-0.028110635,0,0.00313343314946393,0.110374444530917,1,"147"
