代號,名稱,FY,Page,Key,LEN,Text
8103,瀚荃,110,11,8103_110,914,"
-6-
台」量化數據管理追求最大綜效，以達成回饋股東及企業永續經
營的最高目標。
未來與永續發展策略：
為瀚荃永續經營、與時俱進優化本業提升企業價值，系統規劃接
班繼任者養與傳承，111年集團營運團隊依循下列綱領展開企業
交班傳承計劃。
1.為期三年繼任者培養與傳承計畫，採雙軌制繼任者與現任並
行經營，使繼任者具備企業營運多樣化的能力經營企業。協
助繼任經營者建立接班梯隊，從一人接班轉為梯隊接班，可
彌補繼任者的短板，降低只有一位接班人的風險。企業內部
人才資本培育包含企業員工的招聘、任用、獎懲制度與教育
訓練，建立高階經理人及團隊激勵制度，包含公司吸引與留
任高階經理人文化的建立、高階經理人晉升制度及獎酬制度
等。接班人所需要的資源與能力並非一個點，而是一個面，
因此須由一人接班的想法，轉換成「一個團隊」接班的想法
，須網羅各方優秀人才打造完善的接班梯隊，因此吸引與留
任高階專業經理人尤為重要。
2.配合產業市場發展趨勢，擴大投資研發創新，消費、工業應
用、AIoT軟硬整合產品系列，健全產品線持續優化智慧製造
系統，強化產品競爭力，並配套營銷客戶關係管理形成價值
鏈，以求企業得以維持產銷綜合競爭力挹注營收獲利。
3.整合企業資源與內控機制，落實機器人流程自動化(RPA)和人
工智慧(AI)防弊除錯，確保審計機制及各作業循環正確運作，
有效整合企業資源活化資產以實現企業目標。企業除了內部
資源整合以外，也必須有決策、分工、流程、財務方面的主
動管控流程，以確保企業合理的達到目標。
4.持續強化資訊化與數位化推展商業模式之變革，透過電腦資
訊化建立成電子檔案進行資料搜尋、整理、運算提升企業運
作效率，結合資訊化下的數據庫與人工智慧，數位化進行消
費端的客製化服務，改變原有的商業模式。
5.跨商業模式及生態系，近年在各類新商業模式及生態系崛起
，包含線上線下虛實整合、電子商務及共享經濟等，須思考
如何透過跨業結盟促進成長動能，漸進式的併購或許可能是
一個良好的方式切入新世代的產業生態系，來突破目前的發
展瓶頸，提升對於其他企業所有權的持有，達到企業垂直或
水平資源整合，達成企業永續成長。
-10-
"
8103,瀚荃,110,97,8103_110,766,"
-92-
環保、節稅的最大效益。
(6)增加新世代有整合和全方位經營能力人才，以求瀚荃持續成
長和永續經營。
2.長期業務發展計畫（四到五年）
(1)以產品類別區分BU實施利潤中心制，同時啟動為期3年接班
計劃。建立「團隊」的接班文化，網羅各方優秀人才承先啟
後累積經驗完備全方位多職能營，同時改善內部人才培育訓
練辦法，並建立企業招聘、任用、晉升及獎酬制度，激勵吸
引有能力高階經理人及團隊留任進而不斷培養人力資本以
求企業長治久安。
配合產業市場發展趨勢，擴大投資研發創新和工業應用AIoT軟
硬整合產品，健全多元產品線持續優化智慧製造系統，強化
產品競爭力；配套營行銷將供應鏈連貫客戶關係管理，形成
產業價值鏈，維持企業產銷綜合競爭力。
(3)整合企業資源與內控機制，落實強化[機器人流程自動化
RPA)]和[人工智慧(AI)]，進而建立興利除錯防弊全面審計機
制，確保各作業循環運作。除了內部資源整合外，也協助作
業循環各級主管有效分工和團隊協作，主動管控流程制定即
時對策，有效整合企業資源活化資產，達成預定目標。
(4)結合大數據庫運算與人工智慧(AI)作產品自動檢測，透過培
訓資工人才和優化資訊工具持續數位轉型，整合電子資料檔
案建立知識管理平台整理。維護並強化圖文搜尋功能，建立
企業知識庫，運用爬文機器人(RPA)提升人、團隊和企業整
體運作效率。數位化進行消費端的客製服務，改變原有的服
務和商業模式，推展商業和營運模式變革，以求持續成長回
饋員工和股東。
(5)近年各類跨商業新模式及生態系崛起，包含線上線下虛實整
合、電子商務及共享經濟等，將透過跨業結盟促進成長動能
，或漸進式併購可互補企業，進行企業垂直或水平的資源整
合，切入新產業生態系的領域來突破未來發展瓶頸，達成企
業永續成長。


-96-
"
8234,新漢,109,5,8234_109,946,"

壹、致股東報告書
各位股東女士、先生們：
一、一○九年度營業成果
本公司在109年合併營收達67億0189萬，相較於108年合併營收72億1341萬，
合併營收減少7.09%，109年稅後淨利為1億5002萬，基本每股盈餘為1.06元；相較於
108年稅後淨利為2億2741萬與每股盈餘1.61元之稅後盈餘減少約34.03%，每股盈餘
減少約34.16%。
去年全球經濟還是在中美貿易戰餘波盪漾與新冠肺炎全球肆虐之下，在機器人、智
慧製造、與智慧醫療相關解決方案、智慧交通、以及網路攝影機等，因前景不明以及人
際互動受限，頗受壓抑。但在網通網安方面需求維持強勁，所以不同產品線出貨互有消
長，只是消多漲少。但是新漢集團轉向工業4.0相關解決方案的業務逐漸開展，領先業
界的態勢已經確立，今年這方面將有較明顯的成長。
1.財務收支及獲利能力
單位：新台幣仟元
項目
108年
109年
財務
收支
銷貨收入淨額
7,213,408
6,701,894
稅前淨利
287,767
209,771
獲利
能力
資產報酬率(%)
3.82
2.52
股東權益報酬率(%)
9.04
5.77
營業利益佔實收資本額(%)
21.54
14.77
稅前純益佔實收資本額(%)
20.38
14.85
純益率(%)
3.15
2.24
基本每股盈餘
1.61
1.06
2.研究發展狀況
單位：新台幣仟元
項目
108年
109年
研究發展費
538,563
532,065
研究發展費佔銷貨收入淨額比例(%)
7.46
7.94
3.一○九年度開發成功之技術與產品如下：
(1)100G智慧網卡
(2)第三代網路旁路功能bypass控制韌體
(3)A+企業創新研發淬鍊計劃—前瞻計劃通過
(4)VIC系列影像擷取及工業型RPA智能機
(5)NISE3900-SAP整合SAPEdgeService之邊緣運算器
(6)NCd-83V-AR雙眼網路攝影機：一台可同時監看二個不同方向及角度的場景，比傳
統需要二台攝影機更省成本，而且美觀不佔空間。
(7)360PTZ系列全景機：每秒30張高達三千二百萬畫素的影像可同時把360度場景的
細節記錄下來，而且具備紅外線照明，不管日夜都可提供清晰的影像。
1
"
8234,新漢,109,64,8234_109,735,"

(三)技術及研發概況
1.本公司109年度及108年度財務報告之研發費用占營業收入百分比分別為7.94%及
7.46%，110年度預計投入之研發費用為新台幣583,000仟元。
2.109年度開發成功之技術與產品如下:
(1)100G智慧網卡
(2)第三代網路旁路功能bypass控制韌體
(3)A+企業創新研發淬鍊計劃—前瞻計劃通過
(4)VIC系列影像擷取及工業型RPA智能機
(5)NISE3900-SAP整合SAPEdgeService之邊緣運算器
(6)NCd-83V-AR雙眼網路攝影機：
一台可同時監看二個不同方向及角度的場景，比傳統需要二台攝影機更省成本，
而且美觀不佔空間。
(7)360PTZ系列全景機：
每秒30張高達三千二百萬畫素的影像可同時把360度場景的細節記錄下來，而
且具備紅外線照明，不管日夜都可提供清晰的影像。
(四)長、短期業務發展計劃
1.短期業務發展計劃
(1)成立新漢智能系統子公司專營工業物聯網領域，聚焦工業4.0解決方案的新市場。
(2)持續強化海外子公司與重要夥伴之業務團隊，深耕當地市場並支援主要客戶技術
及後勤維修任務。
(3)積極開發世界主要客戶，特別在客製化產品及標準產品貼牌業務的領域。
(4)佈建全球經銷通路，爭取與區域市場或專屬市場中具指標意義之經銷商成立合資
公司，以服務當地加值商、系統整合商及終端客戶。
(5)與軟體廠商策略聯盟，提供客戶完整解決方案及一步到位的供貨服務。
(6)建立上下游完整供應鏈，強化關鍵零組件採購能力，確保全球運籌體系之運作。
(7)開發不同垂直應用市場之關鍵客戶，快速切入特定專業領域，如車載、醫療、產
業自動化、生產線自動化、工業防火牆與雲端智能服務等。



60
"
8234,新漢,110,6,8234_110,960,"

(6)開發VIC系列成功導入半導體及封裝產業之RPA智能機應用
(7)開發NexMOV品牌之AMR(自主性電動車)於電子業廠域搬運系統
(8)開發NexDATA品牌之企業地端型數據中台，支持微服務架構並整合OT/IT各資料庫形
成企業大數據分析之整合型服務平台。
(9)開發綠能產業之風力發電機SCADA控制器，並於2021/Q4獲歐洲風機大廠下單正式採
用。
(10)開發弧形路徑中控制端效器追蹤物件演算法，並成功導入以機器人手臂操作弧形物件
AOI檢測設備。
(11)完成經濟部工業局110年度產創平台計畫，並授予亮點企業榮銜(工業電腦智慧製造
產線資安強化2.0暨建立示範場域計畫)。
(12)ISA-140工業防火牆，採用最新一代IntelAtom®x6212RE(ElkhartLake)，成功整
合於eSAF工業物聯網資安解決方案。
(13)eSAF工業物聯網資安解決方案與CPS-200物聯網閘道器整合，提供完整工業資安防護
功能。
二、一一一年度營運計畫概要
新漢已經成功轉型為工業4.0整體解決方案的創新創業集團！所有事業單位，無論是硬
體平台或是解決方案，在分進合擊、專業聚焦之下，都能成為重要的成長引擎。無論是機器
人、智慧製造、工廠資安、智慧醫療等等，所有工業4.0相關解決方案，新漢都是業界領導
者之一，更已開始承接智慧工廠的整廠專案。111年度的營運重點如下：
1.透過國內外的教育訓練體系與新創系統，積極推動產學新創合作，用新漢領先的技術，向
學校與育成中心推廣開放標準的機器人教室、智慧類產線、企業戰情室、解決方案模組，
以及智慧校園等教學套件，協助培養就業與創業人才。
2.配合政府獎勵政策，積極經營智慧製造整廠專案，並逐次在各產業發展生態系，組建國家
隊，參與公協會，爭取話語權。
3.持續以工業4.0整體解決方案的姿態行銷新漢軟硬體產品。同時持續在台灣「異業結盟、
整廠輸出」，在美國與中國、東南亞等新興工業國家深入佈局、擴大規模，以把握其成長
機遇。
4.繼續擴大並深化SolutionPartners，以及重要的策略聯盟夥伴(如ERP與CNC業者)的合
作關係，與新漢產品密切結合，共同行銷，並建立長期的夥伴關係，彼此共同成長；另一
方面亦增加新漢產品的附加價值。


2
"
8234,新漢,110,77,8234_110,998,"

一般只做硬體平台生產銷售之同業，更具備競爭利基之處。
c.車載聯網電腦
本公司車載資通電腦產品開發方向以提供各種不同車載聯網電腦應用更細緻專
用的平台為目標，從主機板到系統到各種週邊配備整合，都是針對特定應用而
進行最佳化設計，這是新漢有別於一般同業只做通用性硬體平台，在車載聯網
電腦應用領域更顯專業之處。
d.網路安全產品
本公司專注於硬體供應商角色，以專業軟體供應商為市場客戶開發之主要對
象，產品隨客戶軟體應用特性而客製化設計，使客戶軟體能配合VPN、Firewall、
IDS、IPS、Anti-Spam、Anti-Virus、Anti-Hacker、UTM等各式安全防護用途而
呈現最佳效能，為一般標準化商業產品無可比擬，且本公司網路安全硬體設備
係以工業規格設計，除可提升產品可靠度外，亦可降低客戶維護成本，加上以
刀鋒伺服器為最高階網路安全系統，輔以具利基優勢嵌入型精簡伺服器做為入
門機種，以分進合擊方式進攻主流市場，並以客制化工業級產品為主力，提供
予客戶更佳之效率表現。
因應客戶產品功能整合需求，網安產品逐漸整合交換器(switch)功能及儲存功
能(storage)。同時市場對產品頻寬需求亦由10G到40G，目前更進一步到100G。
面對更多應用功能整合與高頻寬的需求，產品的適用性及穩定性取決於軟硬體
整合的能力。網通事業群這幾年積極投入軟體研發資源，以提供客戶專業的服
務，目前軟硬體研發資源比例約為1：1。
e.智慧製造與工業物聯網
新漢以工業4.0為藍圖並成功發展工業物聯網解決方案，iAT2000雲智化自動監
控系統可串聯各工廠之OT、CT與IT之隔閡，監控產線、機台與設備等重要系
統並將機聯網與大數據整合至數據中台，以企業戰情室實現隨時隨處資訊可視
化之功能。
(三)技術及研發概況
1.本公司110年度及109年度財務報告之研發費用占營業收入百分比分別為8.75%及
7.94%，111年度預計投入之研發費用為新台幣560,000仟元。
2.110年度開發成功之技術與產品如下:
(1)200G高速智慧網卡
(2)工業級網安匣道器
(3)5G智慧型企業無線網路匣道器
(4)高效率與多功能之5G/網安應用平台
(5)VTC/aROK系列AI/5G專用機,及車用多媒體延伸播放機
(6)開發VIC系列成功導入半導體及封裝產業之RPA智能機應用
73
"
8234,新漢,110,83,8234_110,802,"

(二)主要產品之重要用途及產製過程
1.主要產品之用途
產品項目
重要用途及功能
單板電腦
主要為將各式運算功能與I/O出口集中在單一型式的主機板，以3.5”/5.25”
吋、Mini-ITX或PICMG架構透過形形色色的背板(Backplane)達到擴充的目的，
因此單板電腦產品乃成為重要的工業電腦產業標準，而以工業控制(Industrial
Control)與電腦通訊整合(ComputerTelephoneIntegration；CTI)產業應用之
嵌入式電腦為主要應用範圍。
系統產品
主要為使用單板電腦及機殼、電源供應、散熱及資料儲存模組所組裝而成之各
式系統產品，可分為嵌入式系統產品、高集積密度刀鋒伺服器及網路安全監控
系統產品，其具有高度客製化需求特性；而主要應用範圍分別包括自動化提款
機、工具母機、醫療設備及車載電腦等需緊緻小型化運算裝置之工業資訊系統
設備；學術機構、國防軍事、工程設計等叢集超級計算領域平台及網際網路安
全系統設備等領域。
工業物聯網
主要以產業軟體之研發應用加值於既有工業電腦硬體平台上，並形成系統化之
產品，如PAC控制器、HMI、IoT網關、AIEdge、機器人控制器、RPA伺服器、
AMR自走車及數據中台與企業戰情室。以專案執行加值服務，協助廠商順利導入
智慧製造與數位轉型的產業需求。
2.產製過程














(三)主要原料之供應狀況
本公司目前之採購來源主要為國內知名之大廠，且與本公司具有長期穩定之合作關
係，其原料供應量充足，故本公司生產原料來源不虞匱乏。
主要原料名稱
主要供應商
中央處理器
聯強、文曄、富威、泛達
晶片組
聯強、建智、文曄、倍微
印刷電路板
博智、瀚宇博德、高技、世運
機殼
全智、雄舜、天宏達、振發、美立堅
研究開發
進料檢驗
退貨
檢修
成品檢驗
入庫
測試/包裝
作業託外加工
託外加工
79
"
8234,新漢,111,6,8234_111,1061,"

3.一一一年度開發成功之技術與產品如下：
(1)400G高階網路交換器
(2)5G分散式行動基地台回傳路由器(DCSG)
(3)5G毫米波智慧型企業無線網路匣道器
(4)高效率與多功能之5G/網安應用平台
(5)工業級網安匣道器與交換器。
(6)開發VIC系列成功導入半導體及封裝產業之RPA智能機應用。
(7)開發NexMOV品牌之AMR(自主性電動車)於電子業廠域及觀光旅館業搬運系統。
(8)開發NexDATA品牌之企業地端型數據中台，支持微服務架構形成企業大數據分析及
ESG碳排追蹤之數據服務平台。
(9)開發機器人安全控制器(FunctionalSafetySIL2-3)成為全球首創以Intel處理器
為控制單元之解決方案SCB100型號。
(10)開發弧形路徑中控制端效器追蹤物件演算法，並成功導入以機器人手臂操作弧形物件
AOI檢測設備。
(11)開發iAT2000系統之Level1之先進控制I/O器nPAC及nDAS系列，並整合電腦主機
、I/O模組、無線通訊、VIC-Flow編輯軟體之控制器。
(12)伺服驅動的網路快速旋轉球，大幅提升精準定位及穩定性。
(13)開發eSAFFrontierX系列產品，防止勒索軟體及駭客攻擊，提供完整IT跨OT網路
防禦。
(14)開發eSAFFrontierV系列產品，提供完整的OT網路探勘、深層封包檢測與防禦。
(15)子公司椰棗科技取得電電工會與國發會舉辦之2022「數位轉型楷模獎」，提供智慧製
造數位轉型之完整工業資安防禦，是唯一獲獎資安廠商。
二、一一二年度營運計畫概要
新漢已經成功轉型為工業4.0整體解決方案以及AIoT數位轉型的創新創業集團！所
有事業單位，無論是硬體平台或是解決方案，在分進合擊、專業聚焦之下，都能成為重要
的成長引擎。硬體產品繼續成長，新事業無論是機器人、智慧製造、工廠資安、智慧醫療
等等，所有工業4.0與AIoT相關解決方案，新漢都是業界領導者之一，更已開始承接智
慧工廠的整廠專案。也將所有技術與產品模組化、平台化，開放免費下載與無痛開發，開
始建構共享、共創、共榮的網路平台與生態系。112年度的營運重點如下：
1.配合政府獎勵政策，積極經營智慧製造整廠專案，並逐次在各產業發展生態系，組建國
家隊，積極參與公協會，爭取話語權。
2.持續以工業4.0整體解決方案的姿態行銷新漢軟硬體產品。同時持續在台灣「異業結盟、
整廠輸出」，在美國與中國、東南亞等新興工業國家深入佈局、擴大規模，以把握其成
長機遇。
2
"
8234,新漢,111,84,8234_111,758,"

(三)技術及研發概況
1.本公司111年度及110年度財務報告之研發費用占營業收入百分比分別為6.97%及
8.75%，112年度預計投入之研發費用為新台幣570,000仟元。
2.111年度開發成功之技術與產品如下:
(1)400G高階網路交換器
(2)5G分散式行動基地台回傳路由器(DCSG)
(3)5G毫米波智慧型企業無線網路匣道器
(4)高效率與多功能之5G/網安應用平台
(5)工業級網安匣道器與交換器。
(6)開發VIC系列成功導入半導體及封裝產業之RPA智能機應用。
(7)開發NexMOV品牌之AMR(自主性電動車)於電子業廠域及觀光旅館業搬運系統。
(8)開發NexDATA品牌之企業地端型數據中台，支持微服務架構形成企業大數據分析及
ESG碳排追蹤之數據服務平台。
(9)開發機器人安全控制器(FunctionalSafetySIL2-3)成為全球首創以Intel處理器
為控制單元之解決方案SCB100型號。
(10)開發弧形路徑中控制端效器追蹤物件演算法，並成功導入以機器人手臂操作弧形物件
AOI檢測設備。
(11)開發iAT2000系統之Level1之先進控制I/O器nPAC及nDAS系列，並整合電腦主機
、I/O模組、無線通訊、VIC-Flow編輯軟體之控制器。
(12)伺服驅動的網路快速旋轉球，大幅提升精準定位及穩定性。
(13)開發eSAFFrontierX系列產品，防止勒索軟體及駭客攻擊，提供完整IT跨OT網路
防禦。
(14)開發eSAFFrontierV系列產品，提供完整的OT網路探勘、深層封包檢測與防禦。
(15)子公司椰棗科技取得電電工會與國發會舉辦之2022「數位轉型楷模獎」，提供智慧製
造數位轉型之完整工業資安防禦，是唯一獲獎資安廠商。




80
"
8234,新漢,111,89,8234_111,802,"

(二)主要產品之重要用途及產製過程
1.主要產品之用途
產品項目
重要用途及功能
單板電腦
主要為將各式運算功能與I/O出口集中在單一型式的主機板，以3.5”/5.25”
吋、Mini-ITX或PICMG架構透過形形色色的背板(Backplane)達到擴充的目的，
因此單板電腦產品乃成為重要的工業電腦產業標準，而以工業控制(Industrial
Control)與電腦通訊整合(ComputerTelephoneIntegration；CTI)產業應用之
嵌入式電腦為主要應用範圍。
系統產品
主要為使用單板電腦及機殼、電源供應、散熱及資料儲存模組所組裝而成之各
式系統產品，可分為嵌入式系統產品、高集積密度刀鋒伺服器及網路安全監控
系統產品，其具有高度客製化需求特性；而主要應用範圍分別包括自動化提款
機、工具母機、醫療設備及車載電腦等需緊緻小型化運算裝置之工業資訊系統
設備；學術機構、國防軍事、工程設計等叢集超級計算領域平台及網際網路安
全系統設備等領域。
工業物聯網
主要以產業軟體之研發應用加值於既有工業電腦硬體平台上，並形成系統化之
產品，如PAC控制器、HMI、IoT網關、AIEdge、機器人控制器、RPA伺服器、
AMR自走車及數據中台與企業戰情室。以專案執行加值服務，協助廠商順利導入
智慧製造與數位轉型的產業需求。
2.產製過程














(三)主要原料之供應狀況
本公司目前之採購來源主要為國內知名之大廠，且與本公司具有長期穩定之合作關係，其
原料供應量充足，故本公司生產原料來源不虞匱乏。
主要原料名稱
主要供應商
中央處理器
聯強、文曄、富威、泛達
晶片組
聯強、建智、文曄、倍微
印刷電路板
博智、瀚宇博德、高技、世運
機殼
全智、雄舜、天宏達、振發、美立堅
研究開發
進料檢驗
退貨
檢修
成品檢驗
入庫
測試/包裝
作業託外加工
託外加工
85
"
8411,福貞-KY,110,49,8411_110,328,"附表二：總經理、副總經理、協理、各部門及分支機構主管之進修情形統計表
職稱
姓名
就任日期
進修日期
主辦單位
課程名稱
進修
時數
進修是否
符合規定
起
迄
財務主管
藍建中
98.09.30
110.12.06
110.12.07
財團法人中華民國會計研究發展
基金會
發行人證券商證券交易所會計主管持續
進修班
12
是
稽核主管
時繼程
104.01.01
110.10.26
110.10.26
財團法人中華民國會計研究發展
基金會
「永續發展」新政策、氣候治理與低碳
管理面面觀
6
是
110.12.02
110.12.02
財團法人中華民國會計研究發展
基金會
如何應用「機器人流程自動化」(RPA)
提升內部控制效能
6
是
-44-
"
8411,福貞-KY,110,103,8411_110,935,"儲存及支用-舊制。自94年7月1日起配合中華民國勞工退休金條例（以下簡稱「新制」）
之實施，原適用該辦法之員工如經選擇適用新制後之服務年資或新制施行後到職之員工
其服務年資改採確定提撥制，其退休金之給付由本公司按月於每月工資提繳百分之六做
為退休金，儲存於勞工退休金個人專戶。
所屬轉投資公司為中國大陸境內企業之職工退休後養老保險，依照企業所在當地法
規為員工繳納養老保險。依照當地社會保險作業方式，養老保險包含於社會保險（包含
醫療、生育、養老、工傷、失業）之內，公司為員工辦理社會保險增員手續後，即已開
始履行繳納養老保險義務。營運所在地中國大陸境內各子（孫）公司養老保險繳交的比
率及繳費標準如下：
公司別
養老保險繳費比例
繳費計算基礎
公司部分
個人部分
福建福貞公司
16.00%
8.00%依員工平均工資及當地政府公布執行標準
山東福貞公司
16.00%
8.00%依員工平均工資及當地政府公布執行標準
廣東福貞公司
13.00%
8.00%依員工平均工資及當地政府公布執行標準
湖北福貞公司
16.00%
8.00%依員工平均工資及當地政府公布執行標準
河南福貞公司
16.00%
8.00%依員工平均工資及當地政府公布執行標準
福建福天公司
16.00%
8.00%依員工平均工資及當地政府公布執行標準
湖北福天公司
16.00%
8.00%依員工平均工資及當地政府公布執行標準
附錄一：110年度本公司員工共計參加外訓合計48小時訓練費30,000元
公司別
年度培訓
培訓單位
/人員
課程名稱
進修
時數
福貞控股
年度進修
財務主管1名
發行人證券商證券交易所會計主管持續
進修班
12
福貞控股
年度進修
稽核主管1名
「永續發展」新政策、氣候治理與低碳
管理面面觀
6
如何應用「機器人流程自動化」(RPA)
提升內部控制效能
6
BD台灣分公司人員持續進修
行政單位人員1名發行人證券商證券交易所會計主管持續
進修班
12
BD台灣分公司人員持續進修
行政單位人員1名內稽人員如何應用數位鑑識於營業秘密
保護暨調查
6
BD台灣分公司人員持續進修
行政單位人員1名三道防線的數位變革：談內控內稽與法
遵合規的發展與數位趨勢
6
-98-
"
8916,光隆,110,128,8916_110,1113,"2.資訊與科技：
1)人工智慧：今日之人工智慧技術已普及且開源，運用人工智慧的門檻降低，
資訊處已規劃將開源之人工智慧技術應用在商業分析、異常偵測、排程預估、
成本結構分析與毛利預估等場域。未來進一步規劃與協力雲端廠商合作，將
更進階之人工智慧或機器學習應用在物料組合暨用量預測上，並利用雲端平
台提升運算效能。
2)機器人流程自動化RPA(RoboticProcessAutomation)應用:RPA等自動化技術
可大幅簡化或自動化各項業務流程並降低錯誤發生的機率，資訊處已將RPA
應用在多項業務流程上，如訂單的匯入、用量的比對、版片的比對、採購訂
單的自動發送與供應商回覆資訊自動回填，未來將持續擴大導入。
3)倉儲管理系統WMS(WarehouseManagementSystem)之導入:資訊處規劃開發
MWS系統以數位化及自動化倉庫作業流程，具體主要透過開發移動裝置
APP程式、現場即時資訊輪播看板、標籤機自動印標及二維條碼掃描，及利
用IoT相關設備收集現場資訊。
3.供應商與合作夥伴：強化與資訊安全、雲端平台、網管設備與網路基礎設施之
供應商間的合作，及將非核心相關之資訊系統委外管理，以讓內部資訊人員聚
焦在核心業務上。
4.價值鏈及流程：資訊人員由傳統的資訊供應者，逐步轉型為與組織內各單位共
創價值的伙伴，一同檢視並優化流程，將流程中不必要的步驟排除，一同制訂
SOP並將必要卡控流程由系統進行卡控，並將人為手動作業轉為自動化程式作
業。
另各事業部說明如下︰
成衣
現今科技發達許多原物料的製程和材料不斷改良、創新，不但提升日常生
活所需之功能及便利性，拜科技之賜，紡織材料日新月異的新素材、製程和設
備的創新，未來成衣產業將走向以下趨勢：
1).跨產業結合之產品：成衣結合電子科技產品之服飾，如：成衣結合LED燈，
讓在夜間活動的消費者擁有照明輔助及警示功能；成衣結合測溫儀器偵測，
讓穿著者能方便記錄體溫變化，達到醫療偵測的功用。
2).環保訴求及回收制度：以符合環保材質或低度化學材料之製成品，改變原材
料物性即可提升成衣機能性，以低耗料、低耗能製程、低汙染製成商品、成
品售後回收再生、永續經營題材…等等。
3).大數據分析與自動化智能生產︰未來趨勢會走向智能生產、大數據分析來管
控工廠製造成本與優化營運效率，藉由先進科技的輔助，進行蒐集彙整生產
數據資料以及使設備升級自動化，未來須把生產方式從傳統大量生產模式進
化為智慧生產，才能持續保持公司優勢。
成衣事業部亦逐步投入該領域的研發，希望藉此擴展成衣產品項目及成衣
功能性再向上推升，依循此產業趨勢發展。
羽絨原料
-124-
"
8916,光隆,111,5,8916_111,925,"壹、致股東報告書
各位股東女士、先生：
在歷經多年的推動轉型成衣，2022年終於展現我們團隊努力的結果，成衣事業全年營
收以新台幣58億元創歷史新高，占比由46%上揚至56%，跨越過半，光隆成功轉型為成
衣企業，也在成衣的帶動下，不只助合併營收重返百億大關，合併毛利率與營益率也雙雙
攀上歷史新高。
光隆在成衣事業的發展，起步雖晚，但我們在營銷策略上，有別於同業的「垂直整合」，
而是以「擴大產品種類，提供一站式服務」的橫向發展，進而至「專精於少量多樣的高階
服飾，及建立生產規模」，並同時引進新人才、新管理技術(如業界首家導入豐田式精實管
理系統【TPI，TotalProductionInnovation】)及流程數位化(如機器人流程自動化【RPA】、
電子資料交換【EDI】)等，以十年磨一劍，讓成衣事業在2012年至2022年間的營收，每
年以10%的成長速度不斷茁壯，2022年營收來到新台幣58億元創歷史新高，在成衣的成
長帶動下，助合併營收達新台幣103.04億元，重返百億大關，成衣占比由46%躍升至56%，
跨越過半，光隆成功轉型為成衣企業，也推升合併毛利率與營益率，2022年度分別以17.1%
及9.3%攀上新高峰。
預算執行情形
2022年度預計營業收入為新台幣98.1億元，實際營業收入為新台幣103.04億元，達
成率為105%；本年度實際稅後淨利為新台幣9.17億元。
2022年度營運成果
1.財務結果
主要財務指標如下表：
單位：新台幣仟元
項
目
2022年度
2021年度
增(減)比例%
財務
收支
營業收入
10,304,209
8,060,560
27.8
營業毛利
1,763,201
988,664
78.3
本年度淨利
917,485
489,750
87.3
獲利能
力分析
資產報酬率(%)
11.08
6.34
74.8
股東權益報酬率(%)
17.46
10.44
67.2
佔實收資本比率
(%)
營業利益
63.38
12.53
405.8
稅前純益
75.17
40.76
84.4
純益率(%)
8.90
6.08
46.4
稅後每股盈餘(元)
6.54
3.58
82.7
-1-
"
8916,光隆,111,126,8916_111,1137,"非以
交易
為目
的
不符避
險會計
未沖銷
契約
公允價值
(16,457)
0
本年度認列未實現損益金額
(15,603)
0
已沖銷
契約
契約總金額
155,320
0
本年度認列已實現損益金額
(6,293)
0
3.未來因應措施
本公司制定有「資金貸與他人作業程序」、「背書保證管理辦法」以供內控遵循，
不致對公司財務狀況產生不利影響。
本公司衍生性商品交易應以確保本公司業務之經營利潤，規避因匯率、利率或
資產價格波動所引起之風險為目標，所有外匯相關交易全部以避險為目的，無
關避險之交易一律不承作。而交易的對象亦選擇平時與公司業務有往來之銀行，
以避免產生信用風險。本公司並制定「從事衍生性商品交易處理程序」以供內
控遵循。
（三）未來研發計畫及預計投入之研發費用
1.未來研發計畫請詳伍、營運概況之一、(一)、3.計劃開發之新商品(服務)說明。
2.預計投入之研發費用：112年預計投入研發費用約占營收0.52%，與111年度比
率差異不大。
（四）國內外重要政策及法律變動對公司財務業務之影響及因應措施
本公司除日常營運均依循國內外相關法令規範辦理外，並設置法務專職人員，
且與委任會計師及律師維持緊密諮詢，隨時注意國內外主要政策發展趨勢及法規
變動情況，以充分掌握及因應，對於各項政策法律變動及客戶市場動態隨時提供
經營階層主管作為決策之依據。故最近年度國內外政策及法律變動並未對本公司
財務業務產生重大影響。
（五）科技改變(包括資通安全風險)及產業變化對公司財務業務之影響及因應措施
因應工業4.0、IoT、人工智慧等新興技術及思維，本公司近年也積極開始進
行數位轉型，具體說明如下：
1.組織與人員︰光隆於111年於資訊處下新設資訊安全課，由專責單位統籌管理
資訊安全政策、導入與執行資訊安全防護軟體、進行風險管理及確保法規遵循，
定期向董事會匯報資安管理相關落實成效及管理政策方向。
2.資訊與科技：
1)AI、大數據、機器學習：AI與機器學習已趨成熟且取得成本低廉，光隆已採
用開源套件及雲端AI平台，進行工繳預測、排程預估、多語系自動翻譯等
應用，目前也規劃將大量歷史訂單資料透過機器學習進行AI模型訓練，並
用以預估未來訂單營收、用量、成本、圖片自動分類及相似圖片搜尋等功能，
以期以智慧製造提升營運質量。
2)機器人流程自動化RPA(RoboticProcessAutomation)應用：已將RPA應用在
多項業務流程上，如訂單的匯入、用量的比對、BOM的擷取、附件檔案的下
載、採購單格式的自動產生及寄送，及供應商回覆交期、數量、價格EDI格
式資料擷取暨自動回填ERP，並於111年擴大RPA使用，對營業單位人員
-122-
"
