Code,Key,DA,DA1,DA2,ABCFO,ABPROD,ABEXP,ROA,Median_ROA,ADJROA,CFO,R1,R2,R3,R4,R5
2008,20082021,-0.038590561,-0.042225494,0.009483969,-0.068293415,0.089284222,-0.029713485,0.006321791,0.088234775,-0.081912984,-0.016294482,1.50E-07,0.232749752,0.088276325,-0.026962139,0.144473427
2009,20092021,-0.012625996,-0.013939665,-0.006255441,-0.02689515,0.089033442,-0.039204083,0.06999772,0.088234775,-0.018237056,0.009564768,1.66E-07,0.533054805,0.158685455,-0.047089706,0.37436935
2010,20102021,0.119452364,0.126691149,0.151122562,-0.137083959,0.057047042,-0.011148349,0.068153235,0.088234775,-0.02008154,-0.129781381,5.47E-08,1.44053301,0.388165202,0.136458566,1.052367809
2012,20122021,-0.016555243,-0.014121658,-0.000633179,-0.007706996,-0.014311427,0.030830892,0.08135305,0.088234775,-0.006881725,0.019888282,9.31E-08,1.099090007,0.349507835,-0.119024635,0.749582173
2013,20132021,-0.109468623,-0.11095489,-0.063919814,0.07025705,0.006751457,-0.0313887,0.033555281,0.088234775,-0.054679494,0.070484266,6.79E-08,1.084747725,0.18534463,-0.235275943,0.899403095
2014,20142021,0.065282999,0.064015608,-0.011663554,0.070386856,0.096432097,-0.035825018,0.234332016,0.088234775,0.146097241,0.074686227,3.69E-08,1.983169703,0.6256023,-0.13579215,1.357567403
2015,20152021,0.047198937,0.047293435,0.00049159,0.043263541,-0.006674781,-0.029063161,0.175310211,0.088234775,0.087075436,0.048441326,4.35E-08,1.666839142,0.480682251,-0.019012889,1.186156891
2017,20172021,0.051338135,0.048535002,0.042972506,-0.060565673,0.099314447,-0.011058302,0.066992381,0.088234775,-0.021242394,-0.028264981,1.07E-07,0.429968917,0.057846926,-0.049187263,0.37212199
2020,20202021,0.009369341,0.005438978,-0.011119449,0.016062673,0.06189876,-0.009918175,0.114867857,0.088234775,0.026633082,0.025949855,1.48E-07,0.967721888,0.219089267,0.087112732,0.74863262
2022,20222021,-0.105681821,-0.106767193,-0.076855826,0.086522018,-0.088159739,-0.004932347,0.058125693,0.088234775,-0.030109082,0.090136272,1.23E-07,1.310967939,0.339370058,-0.439687153,0.971597881
2023,20232021,-0.044825552,-0.045833227,-0.014839307,-0.000803959,0.020361723,0.013597577,0.06212431,0.088234775,-0.026110465,0.04864911,1.19E-08,1.071571027,0.412041907,-0.050763795,0.65952912
2024,20242021,-0.1089401,-0.115735336,-0.136341738,0.124196522,-0.009195987,-0.016142088,0.074535469,0.088234775,-0.013699306,0.107599603,5.20E-07,0.793690517,0.177836579,-0.026809558,0.615853938
2025,20252021,-0.273845939,-0.279500629,-0.273164488,0.186423118,-0.131328758,-0.033377198,0.157483223,0.088234775,0.069248448,0.255007765,5.70E-07,1.408244497,0.950155161,-0.200226829,0.458089335
2027,20272021,-0.09680942,-0.097712548,-0.095745133,0.077564547,-0.20666414,0.048415661,0.117825874,0.088234775,0.029591099,0.129507191,1.02E-08,0.987310525,0.383682556,-0.189943778,0.603627969
2028,20282021,0.118888339,0.123729356,0.027655728,0.02101693,-0.035774905,-0.026347968,0.253289003,0.088234775,0.165054228,0.029209451,1.52E-07,2.066918222,0.743373714,-0.150336439,1.323544508
2029,20292021,0.010083537,0.007867643,0.007481497,-0.003542004,0.037398736,-0.00498184,0.127345936,0.088234775,0.039111161,0.020958251,9.93E-08,1.426083482,0.494146564,-0.049301751,0.931936918
2030,20302021,0.070367121,0.073420157,0.070331265,-0.061660994,-0.013002609,0.030676818,0.103236272,0.088234775,0.015001497,-0.042554109,8.57E-08,1.306032092,0.400910885,-0.121979772,0.905121207
2031,20312021,0.04531678,0.047415786,0.006543792,-0.015579142,0.057582463,-0.02833466,0.139285174,0.088234775,0.051050399,0.025927961,5.03E-08,0.708935226,0.213676804,0.069095015,0.495258422
2032,20322021,-0.033767088,-0.040763665,-0.058667598,0.134446382,-0.082931406,-0.028164906,0.080371914,0.088234775,-0.007862861,0.027174217,4.81E-07,1.679948597,0.106982318,0.203428904,1.572966279
2033,20332021,-0.037001628,-0.041314863,-0.032411531,0.003038709,-0.008138563,-0.000598485,0.012316157,0.088234775,-0.075918618,-0.054832617,8.36E-07,0.706586906,0.072776986,-0.06208514,0.633809921
2034,20342021,0.140956664,0.141612755,0.146985625,-0.133194583,0.106206838,0.049758093,0.095367341,0.088234775,0.007132566,-0.1201399,7.57E-08,1.345531446,0.383026896,-0.271831211,0.96250455
2035,20352021,-0.014878139,-0.016941718,-0.001051297,-0.017569725,0.068184699,-0.034886565,0.090556549,0.088234775,0.002321774,0.024584569,5.71E-08,0.959831484,0.341639017,-0.08690443,0.618192467
2038,20382021,-0.152300856,-0.149804033,-0.127591337,0.136028342,-0.087266166,-0.037647513,0.053345434,0.088234775,-0.034889341,0.142695905,1.20E-07,1.231406896,0.316079766,-0.042519669,0.91532713
2063,20632021,0.011429833,0.011850627,-0.015156632,-0.006785475,-0.052496279,0.018528619,0.089151779,0.088234775,0.000917004,-0.027472741,5.98E-07,0.861931023,0.227341489,-0.033551231,0.634589535
2064,20642021,0.06095377,0.061792196,0.09297994,-0.130408219,0.096909748,-0.008008991,0.04418233,0.088234775,-0.044052445,-0.111408544,3.52E-07,0.948030654,0.358101453,-0.159506534,0.589929201
2065,20652021,-0.049569598,-0.054768784,-0.0756578,0.083139744,-0.107086073,0.021062371,0.105859855,0.088234775,0.01762508,0.061826913,3.84E-07,1.097115194,0.232463484,0.167481111,0.86465171
2069,20692021,0.112117711,0.114534233,0.163178515,-0.193984698,0.134226763,0.053391204,0.088016239,0.088234775,-0.000218536,-0.135892134,1.19E-07,1.694451735,0.811175855,-0.153791487,0.883275881
3004,30042021,-0.056577,-0.058700433,-0.027503973,0.008996689,0.029353612,0.013695211,-0.022032485,0.088234775,-0.11026726,0.016751969,2.28E-07,0.324854395,-0.063281924,-0.253322446,0.388136319
5007,50072021,0.008400714,0.006770417,-0.029485478,0.032139122,-0.034329569,0.010109194,0.130190972,0.088234775,0.041956197,0.056398707,1.30E-07,0.920510474,0.263509299,-0.191221391,0.657001175
5009,50092021,0.020769314,0.021024811,0.033636751,-0.053796476,-0.004587888,0.012305335,0.040841247,0.088234775,-0.047393528,-0.016449906,4.88E-08,0.427823108,0.055140171,-0.142490101,0.372682937
5011,50112021,-0.158282124,-0.152424241,-0.088627323,0.027810443,0.027364902,0.008020747,0.063585692,0.088234775,-0.024649083,0.065038952,4.73E-07,1.77756185,0.914722685,0.320422395,0.862839165
5013,50132021,0.006942223,0.012939056,-0.001320347,0.001249173,-0.025313901,0.006307328,0.106947608,0.088234775,0.018712833,0.024470976,1.40E-07,1.208606693,0.402246227,-0.066464776,0.806360465
5014,50142021,-0.007336483,-0.007823606,0.043356673,0.053840441,-0.028622554,-0.002422591,0.082393687,0.088234775,-0.005841088,-0.030095646,1.58E-07,2.931048188,0.675832175,-0.394267148,2.255216013
5015,50152021,0.131019773,0.127290814,0.074742467,-0.040133741,-0.115080925,0.065395852,0.129306384,0.088234775,0.041071608,-0.10347588,5.20E-07,1.262305512,0.15665058,-0.152019054,1.105654932
5016,50162021,-0.021606935,-0.023002849,-0.043338846,0.05694367,-0.055597289,-0.004698027,0.090248447,0.088234775,0.002013672,0.029103156,3.83E-07,1.123829718,0.210314513,-0.000775691,0.913515206
5538,55382021,0.079326211,0.085364986,0.045782608,-0.025124893,-0.05488397,0.017104364,0.163505592,0.088234775,0.075270817,-0.01478867,1.13E-07,1.49462183,0.458947665,0.041136239,1.035674165
6248,62482021,-0.012108802,0.019785622,0.070910096,-0.028110413,-0.061602005,0.001926784,0.041611342,0.088234775,-0.046623433,-0.135373261,7.17E-07,3.181527229,0.948020058,0.073688618,2.233507171
8349,83492021,-0.022681125,-0.02413602,0.008381007,-0.009212082,-0.016472422,0.058947893,0.028881819,0.088234775,-0.059352956,0.000793333,7.92E-08,0.806819482,0.108386329,-0.087158912,0.698433153
8415,84152021,-0.112074023,-0.113363168,-0.133002461,0.121496084,-0.234620038,0.072158908,0.124455821,0.088234775,0.036221045,0.162115326,3.47E-08,0.746292114,0.219349936,-0.145977712,0.526942179
8930,89302021,-0.004305707,-0.006599655,-0.00586052,-0.023804234,-0.003225816,0.005995129,0.040545912,0.088234775,-0.047688863,-0.030677466,5.08E-07,0.625839694,0.142183292,-0.054610986,0.483656401
9958,99582021,0.085437554,0.083032669,0.075070468,-0.102345555,0.022620182,-0.025801716,0.088234775,0.088234775,0,-0.043646346,5.77E-08,0.572933841,0.24263345,0.191764775,0.330300392
9962,99622021,0.292926311,0.28473678,0.258104081,-0.199123428,0.262704103,-0.010724403,0.125457714,0.088234775,0.037222939,-0.328867555,8.95E-07,2.319628691,0.500232269,-0.253699976,1.819396422
2002,20022020,-0.037360062,-0.03706787,-0.03346542,0.038581263,0.01647404,-0.017079055,0.003386926,0.023985791,-0.020598865,0.094827972,1.50E-09,0.472199519,-0.077190167,-0.05163917,0.549389686
2006,20062020,-0.093596392,-0.09348298,-0.098576964,0.136453222,-0.074958392,0.001686952,0.074574773,0.023985791,0.050588982,0.195637722,2.10E-08,0.898824472,-0.041879787,0.106811039,0.940704259
2007,20072020,-0.000131032,5.36E-05,0.006986521,-0.066576986,0.063207662,-0.024137165,-0.020574121,0.023985791,-0.044559912,-0.014099147,4.24E-08,0.237241188,-0.040872073,-0.092903473,0.278113262
2008,20082020,-0.001851015,-0.001836402,0.002665964,-0.033387646,0.064644499,-0.017798382,-0.006353626,0.023985791,-0.030339417,0.014242864,1.94E-07,0.18648011,-0.034801574,-0.052499272,0.221281683
2009,20092020,0.01920379,0.019028176,0.020680432,-0.047447597,0.09033934,-0.029899809,0.014957554,0.023985791,-0.009028237,0.002763588,1.89E-07,0.426877748,-0.053694427,-0.106455636,0.480572175
2010,20102020,0.008516597,0.008578951,0.011002235,-0.033653401,0.021712184,0.000600735,0.030361742,0.023985791,0.006375952,0.024205701,5.81E-08,1.117554713,0.14491123,-0.103197086,0.972643483
2012,20122020,-0.02067695,-0.02020988,-0.02004735,0.010259216,-0.03263827,0.028179145,0.023985791,0.023985791,0,0.066845997,9.12E-08,0.73448619,-0.116627574,-0.046142254,0.851113764
2013,20132020,0.059067021,0.057795097,0.054458442,-0.065452274,0.046568373,-0.024592025,0.043738722,0.023985791,0.019752931,-0.005045306,6.93E-08,0.918336184,-0.240228673,-0.253452906,1.158564856
2014,20142020,-0.106718084,-0.105677725,-0.104538158,0.093000041,-0.04477189,-0.015615511,0.017340692,0.023985791,-0.006645099,0.155649794,3.28E-08,1.207675611,-0.120799061,-0.25501761,1.328474672
2015,20152020,-0.080105661,-0.080319193,-0.091292399,0.173477818,-0.138156477,-0.016609604,0.122022329,0.023985791,0.098036538,0.235098927,4.66E-08,1.271641862,-0.020383126,-0.145808388,1.292024988
2017,20172020,0.025152866,0.024856741,0.02769649,-0.039016386,0.037194914,0.00995819,0.007878794,0.023985791,-0.016106997,0.013099452,1.20E-07,0.417467657,-0.055181075,-0.123863172,0.472648732
2020,20202020,0.060507108,0.062124316,0.059283798,-0.060349425,0.058524431,-0.008481139,0.062216894,0.023985791,0.038231103,-0.007600684,1.59E-07,0.804995166,0.093671216,-0.040030278,0.711323949
2022,20222020,0.022952402,0.020466555,0.023950833,-0.046518475,0.061051884,-0.007073155,-0.024827432,0.023985791,-0.048813223,0.014453859,1.13E-07,0.895680016,-0.405331263,0.045409569,1.301011279
2023,20232020,0.03316855,0.032707219,0.036300896,-0.035329229,0.029874758,-0.00372893,0.006179944,0.023985791,-0.017805847,0.022042662,1.19E-08,0.661730163,-0.050933209,-0.169171437,0.712663371
2024,20242020,-0.023612935,-0.02277138,-0.021984645,0.044137301,-0.032941497,-0.019987662,0.01259628,0.023985791,-0.011389511,0.087192273,4.69E-07,0.555802698,-0.024195388,-0.099452564,0.579998085
2025,20252020,0.05053172,0.05030471,0.064766886,-0.155639483,0.063402607,-0.035499887,-0.109194041,0.023985791,-0.133179831,-0.113375304,5.21E-07,0.418582016,-0.182958526,-0.876511861,0.601540542
2027,20272020,-0.033326043,-0.032952747,-0.029900543,-0.018796288,-0.052176416,0.032116455,-0.000981944,0.023985791,-0.024967734,0.039406493,9.68E-09,0.573294728,-0.180398809,-0.056484033,0.753693537
2028,20282020,0.078318249,0.077845951,0.067729026,0.022729523,0.04691676,-0.040015858,0.098904551,0.023985791,0.074918761,0.084156037,1.64E-07,1.426437907,-0.162023713,-0.236183702,1.58846162
2029,20292020,-0.081043112,-0.079480636,-0.07912245,0.064509426,-0.059167202,0.002452258,0.026416783,0.023985791,0.002430992,0.122172838,1.04E-07,0.978142145,-0.051746121,-0.146393045,1.029888266
2030,20302020,0.069250946,0.06902968,0.070817508,-0.07881838,0.047696386,0.01603983,0.010187916,0.023985791,-0.013797875,-0.019725447,9.40E-08,0.993013796,-0.133824725,-0.133532677,1.126838521
2031,20312020,0.080389983,0.085105265,0.083396502,-0.070873642,0.054314408,-0.016298584,0.052569538,0.023985791,0.028583747,-0.017048599,6.22E-08,0.61240538,0.085438545,-0.013449743,0.526966835
2032,20322020,0.091956945,0.096915814,0.096383827,-0.100675483,0.048163899,-0.013772174,0.038052704,0.023985791,0.014066913,-0.051462009,5.01E-07,1.635888207,0.211566484,-0.111648405,1.424321723
2033,20332020,0.013227212,0.011278817,0.010075441,0.008879659,0.020885498,0.003623509,0.016021351,0.023985791,-0.00796444,0.043233385,8.09E-07,0.612849431,-0.060031946,0.012278453,0.672881376
2034,20342020,-0.060830006,-0.062741575,-0.065579042,0.082327978,-0.032790341,0.005363485,0.034883396,0.023985791,0.010897606,0.144228798,8.24E-08,1.047337146,-0.295789692,-0.232318707,1.343126838
2035,20352020,-0.045837396,-0.046559619,-0.038090078,-0.039300047,0.03873192,-0.022979211,-0.035528982,0.023985791,-0.059514773,0.016492158,5.34E-08,0.577959363,-0.08124853,-0.134957912,0.659207893
2038,20382020,0.064739812,0.064162661,0.065705359,-0.063760774,0.118120551,-0.026221897,0.018932073,0.023985791,-0.005053718,-0.006965473,1.27E-07,0.962235742,-0.044698713,-0.023863697,1.006934455
2063,20632020,-0.042261881,-0.044772803,-0.050870227,0.097057403,-0.070269261,0.015441953,0.064744504,0.023985791,0.040758713,0.137131137,6.07E-07,0.644271437,-0.03406312,0.017237571,0.678334557
2064,20642020,-0.035457067,-0.035516344,-0.029322851,-0.009459107,0.006513071,-0.015370558,-0.035303739,0.023985791,-0.05928953,0.038992505,3.40E-07,0.571237027,-0.154452497,-0.20789976,0.725689524
2065,20652020,0.078895363,0.08618425,0.080328557,-0.040764408,0.033783313,0.029305153,0.078024073,0.023985791,0.054038283,0.003537198,5.13E-07,1.156076875,0.223929517,0.213789891,0.932147359
2069,20692020,0.06583549,0.066962526,0.068788907,-0.06488988,0.07311642,-0.001079689,0.0049684,0.023985791,-0.019017391,-0.006995129,1.24E-07,0.919717968,-0.160136597,0.021564047,1.079854564
3004,30042020,-0.012926021,-0.01793841,-0.017244768,0.054489424,-0.001933012,0.01646232,0.012008314,0.023985791,-0.011977477,0.105650763,2.01E-07,0.341999917,-0.223210895,0.107728014,0.565210812
5007,50072020,-0.025938789,-0.025992559,-0.0336509,0.090715348,-0.09260749,0.000904032,0.078444444,0.023985791,0.054458653,0.146332725,1.27E-07,0.646336037,-0.188117283,-0.182636355,0.83445332
5009,50092020,-0.005865642,-0.007412298,-0.005733071,0.013384313,0.012871124,0.010736412,0.012898696,0.023985791,-0.011087095,0.068262699,5.00E-08,0.382118049,-0.146097483,0.014283184,0.528215532
5011,50112020,-0.110580992,-0.101310361,-0.090607272,0.027722165,0.010714264,0.017699441,-0.041300859,0.023985791,-0.06528665,0.066291102,6.23E-07,1.138232503,0.422691969,-0.053178145,0.715540535
5013,50132020,-0.017333315,-0.018949914,-0.020869198,0.047143192,-0.06208689,0.000478738,0.044833839,0.023985791,0.020848048,0.102430193,1.41E-07,0.813302621,-0.067036987,-0.202123183,0.880339608
5014,50142020,0.094966049,0.092858368,0.090000797,-0.103835684,0.065296878,-0.002193228,0.026084885,0.023985791,0.002099094,-0.03276388,1.51E-07,2.1497362,-0.375826686,0.054112,2.525562886
5015,50152020,0.012875987,0.011789149,0.005873435,0.009110252,-0.062504199,0.028341613,0.05710365,0.023985791,0.03311786,0.057521689,4.86E-07,1.033931162,-0.142157587,-0.097499349,1.176088749
5016,50162020,-0.011094613,-0.01074026,-0.014577428,0.042362589,-0.078928225,-0.01124191,0.055847592,0.023985791,0.031861801,0.091054422,3.57E-07,0.851261136,-0.00072283,-0.093662599,0.851983966
5538,55382020,0.058282073,0.060201247,0.05627038,-0.057316953,-0.026794514,0.026415522,0.06751223,0.023985791,0.043526439,0.00070456,1.36E-07,1.251308498,0.04970108,-0.010845365,1.201607417
6248,62482020,0.020825285,0.016120075,0.013421271,-0.018587329,0.024392978,0.023044326,0.04326718,0.023985791,0.019281389,0.031550115,8.09E-07,2.521539698,0.083191484,0.469230564,2.438348214
8349,83492020,-0.02903641,-0.027461094,-0.027179704,0.023711077,-0.061013509,0.069345263,0.024128111,0.023985791,0.00014232,0.080271426,8.40E-08,0.741415835,-0.092522809,-0.076887846,0.833938644
8415,84152020,-0.040294503,-0.04526336,-0.04516469,0.01320408,-0.102498277,0.058517326,0.030856395,0.023985791,0.006870604,0.069538492,3.27E-08,0.497871815,-0.137924408,0.088580754,0.635796223
8930,89302020,0.039278737,0.038167262,0.038154358,-0.012530834,-0.013118383,0.005327731,0.014196413,0.023985791,-0.009789378,0.028012798,5.69E-07,0.542029437,-0.061202047,-0.044810237,0.603231484
9958,99582020,-0.011508976,-0.009324756,-0.011657201,0.06278624,-0.055584908,-0.001936634,0.077083798,0.023985791,0.053098007,0.112332616,8.91E-08,0.51058528,0.296434015,0.08639187,0.214151265
9962,99622020,-0.120555288,-0.124754232,-0.125263504,0.106938183,-0.059573008,-0.030428322,0.000918698,0.023985791,-0.023067092,0.153077331,7.71E-07,1.566640308,-0.2184552,-0.455046212,1.785095508
2002,20022019,0.027721058,0.02942491,0.029710667,-0.016907764,0.046748261,-0.018676439,0.015315123,0.019882891,-0.004567768,0.059676772,1.48E-09,0.542959666,-0.051034788,0.079541793,0.593994454
2006,20062019,0.003156098,0.00739618,0.00815341,-0.002523349,0.00657095,-0.002495784,0.032080856,0.019882891,0.012197965,0.078935543,2.06E-08,0.923908409,0.104903976,0.165168841,0.819004432
2007,20072019,0.076995149,0.078292197,0.088916439,-0.08193411,0.074452128,-0.029191385,-0.032119452,0.019882891,-0.052002343,-0.011018872,4.92E-08,0.322331497,-0.107674533,0.036831152,0.43000603
2008,20082019,0.018267619,0.018725215,0.031347701,-0.074830029,0.07158568,-0.021276626,-0.02370767,0.019882891,-0.043590561,-0.011511704,1.91E-07,0.218179675,-0.051763318,0.027297078,0.269942994
2009,20092019,-0.010551402,-0.011710157,-0.001201637,-0.044559141,0.070158068,-0.037128839,-0.01928313,0.019882891,-0.039166021,0.012945486,1.94E-07,0.493995155,-0.109429074,0.011460362,0.60342423
2010,20102019,0.000412039,-0.000212594,0.001250592,-0.008872208,0.030827705,-0.003361729,0.013066748,0.019882891,-0.006816143,0.057226975,5.62E-08,0.940752054,-0.099813418,0.069958066,1.040565472
2012,20122019,0.071894915,0.072554974,0.065370663,-0.048441045,-0.035875747,0.037017887,0.049897077,0.019882891,0.030014186,0.018241489,9.35E-08,0.872552732,-0.047304546,0.078726888,0.919857278
2013,20132019,-0.072407637,-0.076765293,-0.075470408,0.058306768,0.068119261,-0.031339424,0.009306544,0.019882891,-0.010576347,0.11686566,5.90E-08,0.986422945,-0.21579436,0.227737867,1.202217305
2014,20142019,-0.015032608,-0.017510249,-0.017324645,0.016930064,0.013794246,-0.007142616,0.000322882,0.019882891,-0.019560009,0.07519259,2.99E-08,1.210922305,-0.232451938,0.222807827,1.443374243
2015,20152019,-0.051800187,-0.051952935,-0.072576982,0.134352758,-0.116358983,-0.016370162,0.086057799,0.019882891,0.066174908,0.197131303,4.39E-08,1.21632714,-0.137265688,0.26855131,1.353592829
2017,20172019,-0.03228102,-0.032419799,-0.024308821,0.004908477,-0.010914748,0.00596728,-0.01767764,0.019882891,-0.037560531,0.068738698,1.15E-07,0.453381826,-0.118814053,0.068567765,0.572195878
2020,20202019,-0.00917198,-0.008998179,-0.022164948,0.04696665,-0.029514955,-0.009388049,0.076028889,0.019882891,0.056145998,0.107805059,1.75E-07,0.78300354,-0.0440641,-0.022973829,0.82706764
2022,20222019,-0.064683082,-0.062158354,-0.039815724,-0.030116789,0.056266786,-0.011960442,-0.056334052,0.019882891,-0.076216943,0.044556533,6.31E-08,0.726380957,0.025353082,0.207043508,0.701027875
2023,20232019,0.016775764,0.01597992,0.022915304,-0.035558879,0.018969649,-0.004650158,-0.019529679,0.019882891,-0.03941257,0.032410101,1.15E-08,0.685578967,-0.162742163,0.030984122,0.848321131
2024,20242019,-0.031208334,-0.032076284,-0.027519247,0.024355957,-0.007732259,-0.026034516,0.007442614,0.019882891,-0.012440277,0.062637182,4.35E-07,0.537419169,-0.092151536,0.005772515,0.629570705
2025,20252019,0.028693485,0.014689525,0.023787706,-0.067198791,0.082907497,-0.046908768,-0.083130139,0.019882891,-0.10301303,-0.073317894,4.67E-07,0.539976365,-0.786805967,-0.37756432,1.326782332
2027,20272019,0.039546887,0.039803443,0.038966215,-0.051607023,0.022014904,0.047172845,0.024654216,0.019882891,0.004771325,0.021724562,1.03E-08,0.802578557,-0.060147622,0.19876152,0.86272618
2028,20282019,0.036215641,0.034493692,0.02739189,0.005052809,-0.019682319,-0.031900947,0.028883418,0.019882891,0.009000527,0.053029956,1.48E-07,1.432005312,-0.212920672,0.203823954,1.644925984
2029,20292019,0.014836527,0.013448877,0.016193251,-0.028727311,0.015315977,0.002559146,0.003128691,0.019882891,-0.0167542,0.029989471,1.04E-07,1.02708766,-0.145994954,-0.258591422,1.173082614
2030,20302019,0.005662665,0.004849023,0.001468308,0.011515588,-0.036419334,0.017296838,0.025501192,0.019882891,0.005618301,0.070776184,9.51E-08,1.13926181,-0.135004862,0.072485523,1.274266672
2031,20312019,0.019283511,0.020687623,0.025711017,-0.050833316,0.041959683,-0.02625559,0.006834182,0.019882891,-0.013048709,0.023793041,5.79E-08,0.490523963,-0.012519614,0.019802616,0.503043576
2032,20322019,-0.024238483,-0.026010156,-0.025710715,0.02480759,0.007459639,-0.017629216,0.024066194,0.019882891,0.004183303,0.048856278,5.08E-07,1.444955091,-0.113265794,0.141077932,1.558220885
2033,20332019,-0.059472554,-0.059597343,-0.055565376,0.048358719,-0.022214081,-1.93E-05,0.02952466,0.019882891,0.009641769,0.060790306,8.10E-07,0.67403541,0.012299511,0.035050609,0.661735898
2034,20342019,0.053351956,0.050183993,0.036772513,0.004746688,-0.089261435,0.012188559,0.053542638,0.019882891,0.033659746,0.056358195,8.58E-08,1.399987656,-0.24215384,-0.011673847,1.642141496
2035,20352019,0.095879407,0.094941815,0.098217616,-0.122976195,0.115680224,-0.026953796,0.000789378,0.019882891,-0.019093513,-0.056416453,5.28E-08,0.652014802,-0.133485289,-0.213200995,0.785500091
2038,20382019,-0.030641841,-0.029716917,-0.014210063,-0.020418962,0.127482264,-0.031879066,-0.031383296,0.019882891,-0.051266187,0.044767875,1.21E-07,0.962570498,-0.0228123,0.348092738,0.985382798
2063,20632019,-0.0426297,-0.042713733,-0.056202666,0.098024546,-0.087393837,0.019110856,0.094946231,0.019882891,0.07506334,0.125709284,6.27E-07,0.701363357,0.01782277,0.089256898,0.683540587
2064,20642019,-0.117484693,-0.120553651,-0.11172755,0.085136971,-0.02279207,-0.020138734,-0.017716315,0.019882891,-0.037599206,0.127479466,3.06E-07,0.652970948,-0.187066919,0.090143715,0.840037866
2065,20652019,-0.0515497,-0.045798881,-0.052879751,0.088841843,-0.033960197,0.051438899,0.096256729,0.019882891,0.076373838,0.123179244,6.92E-07,1.257389073,0.288384739,0.216626426,0.969004334
2069,20692019,-0.03025721,-0.027818785,-0.020610738,0.014683143,0.004935819,0.000368787,0.000948846,0.019882891,-0.018934045,0.081930807,1.20E-07,1.04748767,0.0209177,0.00120088,1.026569971
3004,30042019,0.017507424,0.022507575,0.011599317,0.046883732,-0.060342295,0.034475476,0.07637527,0.019882891,0.056492379,0.115104549,2.18E-07,0.613091672,0.116854007,0.115683203,0.496237665
5007,50072019,-0.00211359,-0.003905447,-0.027217109,0.092030657,-0.136440067,0.000346717,0.098640881,0.019882891,0.07875799,0.150058992,1.18E-07,0.775004645,-0.169624855,0.085621627,0.9446295
5009,50092019,-0.005344737,-0.00287484,0.000653293,-0.001275694,0.007813452,0.010715538,0.012721417,0.019882891,-0.007161474,0.075325537,5.00E-08,0.527935922,0.014275623,0.055445215,0.513660299
5011,50112019,-0.058551758,-0.059506104,-0.04520667,0.003257497,0.025867024,0.000314627,-0.020177698,0.019882891,-0.040060589,0.0217868,6.76E-07,0.776290123,-0.057692984,0.230658305,0.833983107
5013,50132019,-0.012685018,-0.014590388,-0.022294389,0.046863807,-0.053105597,-0.003762106,0.034929072,0.019882891,0.015046181,0.100856853,1.38E-07,0.863109092,-0.198167112,0.113606749,1.061276204
5014,50142019,-0.083561117,-0.080781103,-0.072176042,0.055255542,0.043118799,0.02118746,0.000860221,0.019882891,-0.01902267,0.109930209,1.55E-07,2.595334379,0.055606905,-0.130929109,2.539727474
5015,50152019,-0.027617211,-0.029010456,-0.040263396,0.057307995,-0.106366942,0.033378316,0.068671876,0.019882891,0.048788985,0.087296048,4.76E-07,1.151860323,-0.095490779,0.082510036,1.247351102
5016,50162019,-0.028724739,-0.029736055,-0.032004048,0.038268429,-0.023072283,-0.016596433,0.033129383,0.019882891,0.013246492,0.081595691,3.48E-07,0.830391905,-0.091288883,0.026512126,0.921680788
5538,55382019,-0.009328864,-0.007789244,-0.017153081,0.027810232,-0.067065355,0.022886845,0.061021482,0.019882891,0.041138591,0.091533528,1.31E-07,1.149551212,-0.010375521,0.168822349,1.159926733
6248,62482019,0.115401685,0.126913967,0.130405157,-0.136676922,0.089579003,0.007236753,0.091019429,0.019882891,0.071136538,-0.125621619,1.03E-06,3.09332056,0.595272054,0.793101536,2.498048505
8349,83492019,-0.051247159,-0.05072374,-0.051322939,0.050203538,-0.099398023,0.075336439,0.019882891,0.019882891,0,0.116335121,8.33E-08,0.827116267,-0.076258833,0.041299812,0.9033751
8415,84152019,0.025533289,0.029485255,0.030720813,-0.05464697,-0.050762202,0.077283474,0.029035855,0.019882891,0.009152964,0.026893089,3.46E-08,0.671545199,0.093561392,0.187416754,0.577983807
8930,89302019,0.000925171,2.60E-05,-0.000999258,0.0091473,-0.006418803,0.004949672,0.038941281,0.019882891,0.01905839,0.03630701,5.94E-07,0.629388574,-0.046753281,0.060420273,0.676141854
9958,99582019,0.12279645,0.127014909,0.117187944,-0.09196,0.04350454,-0.014859811,0.070448807,0.019882891,0.050565916,-0.012264773,9.80E-08,0.235332794,0.09493682,-0.060436763,0.140395974
9962,99622019,0.131727884,0.123511606,0.119186388,-0.123952799,0.029959972,-0.025312439,0.008627264,0.019882891,-0.011255627,-0.142722074,7.56E-07,1.750499384,-0.446227169,0.468338358,2.196726552
2002,20022018,-0.090499729,-0.08566981,-0.083054417,0.086587405,-0.007082232,-0.027998704,0.041764184,0.041764184,0,0.097502845,1.50E-09,0.600053211,0.080353121,0.080807121,0.519700089
2006,20062018,0.092377763,0.090685983,0.102535999,-0.132747146,0.144535873,-0.004828148,0.021525306,0.041764184,-0.020238878,-0.131703305,2.42E-08,0.96300563,0.1942096,0.158356562,0.76879603
2007,20072018,-0.035051587,-0.030093764,-0.017648524,-0.005984755,0.040362435,-0.037075155,0.000600915,0.041764184,-0.041163269,0.008494609,5.53E-08,0.483484185,0.041411697,0.03984871,0.442072488
